datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
10/29/2022 3:00:00 PM,10/29/2022 11:00:00 AM,Nuclear,28761,0.370,False
10/29/2022 3:00:00 PM,10/29/2022 11:00:00 AM,Oil,227,0.000,False
10/29/2022 3:00:00 PM,10/29/2022 11:00:00 AM,Other,330,0.000,False
10/29/2022 3:00:00 PM,10/29/2022 11:00:00 AM,Other Renewables,530,0.010,True
10/29/2022 3:00:00 PM,10/29/2022 11:00:00 AM,Solar,2083,0.030,True
10/29/2022 3:00:00 PM,10/29/2022 11:00:00 AM,Storage,0,0.000,False
10/29/2022 3:00:00 PM,10/29/2022 11:00:00 AM,Wind,620,0.010,True
10/29/2022 2:00:00 PM,10/29/2022 10:00:00 AM,Coal,10819,0.140,False
10/29/2022 2:00:00 PM,10/29/2022 10:00:00 AM,Gas,33211,0.420,False
10/29/2022 2:00:00 PM,10/29/2022 10:00:00 AM,Hydro,1262,0.020,True
10/29/2022 2:00:00 PM,10/29/2022 10:00:00 AM,Multiple Fuels,425,0.010,False
10/29/2022 2:00:00 PM,10/29/2022 10:00:00 AM,Nuclear,28767,0.370,False
10/29/2022 2:00:00 PM,10/29/2022 10:00:00 AM,Oil,167,0.000,False
10/29/2022 2:00:00 PM,10/29/2022 10:00:00 AM,Other,375,0.000,False
10/29/2022 2:00:00 PM,10/29/2022 10:00:00 AM,Other Renewables,531,0.010,True
10/29/2022 2:00:00 PM,10/29/2022 10:00:00 AM,Solar,2032,0.030,True
10/29/2022 2:00:00 PM,10/29/2022 10:00:00 AM,Storage,0,0.000,False
10/29/2022 2:00:00 PM,10/29/2022 10:00:00 AM,Wind,762,0.010,True
10/29/2022 1:00:00 PM,10/29/2022 9:00:00 AM,Coal,11221,0.140,False
10/29/2022 1:00:00 PM,10/29/2022 9:00:00 AM,Gas,34592,0.430,False
10/29/2022 1:00:00 PM,10/29/2022 9:00:00 AM,Hydro,1898,0.020,True
10/29/2022 1:00:00 PM,10/29/2022 9:00:00 AM,Multiple Fuels,432,0.010,False
10/29/2022 1:00:00 PM,10/29/2022 9:00:00 AM,Nuclear,28797,0.360,False
10/29/2022 1:00:00 PM,10/29/2022 9:00:00 AM,Oil,168,0.000,False
10/29/2022 1:00:00 PM,10/29/2022 9:00:00 AM,Other,310,0.000,False
10/29/2022 1:00:00 PM,10/29/2022 9:00:00 AM,Other Renewables,532,0.010,True
10/29/2022 1:00:00 PM,10/29/2022 9:00:00 AM,Solar,1275,0.020,True
10/29/2022 1:00:00 PM,10/29/2022 9:00:00 AM,Storage,0,0.000,False
10/29/2022 1:00:00 PM,10/29/2022 9:00:00 AM,Wind,923,0.010,True
10/29/2022 12:00:00 PM,10/29/2022 8:00:00 AM,Coal,11427,0.140,False
10/29/2022 12:00:00 PM,10/29/2022 8:00:00 AM,Gas,35265,0.440,False
10/29/2022 12:00:00 PM,10/29/2022 8:00:00 AM,Hydro,2349,0.030,True
10/29/2022 12:00:00 PM,10/29/2022 8:00:00 AM,Multiple Fuels,434,0.010,False
10/29/2022 12:00:00 PM,10/29/2022 8:00:00 AM,Nuclear,28800,0.360,False
10/29/2022 12:00:00 PM,10/29/2022 8:00:00 AM,Oil,167,0.000,False
10/29/2022 12:00:00 PM,10/29/2022 8:00:00 AM,Other,188,0.000,False
10/29/2022 12:00:00 PM,10/29/2022 8:00:00 AM,Other Renewables,536,0.010,True
10/29/2022 12:00:00 PM,10/29/2022 8:00:00 AM,Solar,295,0.000,True
10/29/2022 12:00:00 PM,10/29/2022 8:00:00 AM,Storage,0,0.000,False
10/29/2022 12:00:00 PM,10/29/2022 8:00:00 AM,Wind,752,0.010,True
10/29/2022 11:00:00 AM,10/29/2022 7:00:00 AM,Coal,10781,0.140,False
10/29/2022 11:00:00 AM,10/29/2022 7:00:00 AM,Gas,34303,0.440,False
10/29/2022 11:00:00 AM,10/29/2022 7:00:00 AM,Hydro,2206,0.030,True
10/29/2022 11:00:00 AM,10/29/2022 7:00:00 AM,Multiple Fuels,434,0.010,False
10/29/2022 11:00:00 AM,10/29/2022 7:00:00 AM,Nuclear,28760,0.370,False
10/29/2022 11:00:00 AM,10/29/2022 7:00:00 AM,Oil,162,0.000,False
10/29/2022 11:00:00 AM,10/29/2022 7:00:00 AM,Other,136,0.000,False
10/29/2022 11:00:00 AM,10/29/2022 7:00:00 AM,Other Renewables,530,0.010,True
10/29/2022 11:00:00 AM,10/29/2022 7:00:00 AM,Solar,2,0.000,True
10/29/2022 11:00:00 AM,10/29/2022 7:00:00 AM,Storage,0,0.000,False
10/29/2022 11:00:00 AM,10/29/2022 7:00:00 AM,Wind,778,0.010,True
10/29/2022 10:00:00 AM,10/29/2022 6:00:00 AM,Coal,10568,0.140,False
10/29/2022 10:00:00 AM,10/29/2022 6:00:00 AM,Gas,33192,0.440,False
10/29/2022 10:00:00 AM,10/29/2022 6:00:00 AM,Hydro,903,0.010,True
10/29/2022 10:00:00 AM,10/29/2022 6:00:00 AM,Multiple Fuels,325,0.000,False
10/29/2022 10:00:00 AM,10/29/2022 6:00:00 AM,Nuclear,28760,0.380,False
10/29/2022 10:00:00 AM,10/29/2022 6:00:00 AM,Oil,168,0.000,False
10/29/2022 10:00:00 AM,10/29/2022 6:00:00 AM,Other,137,0.000,False
10/29/2022 10:00:00 AM,10/29/2022 6:00:00 AM,Other Renewables,544,0.010,True
10/29/2022 10:00:00 AM,10/29/2022 6:00:00 AM,Solar,2,0.000,True
10/29/2022 10:00:00 AM,10/29/2022 6:00:00 AM,Storage,0,0.000,False
10/29/2022 10:00:00 AM,10/29/2022 6:00:00 AM,Wind,1176,0.020,True
10/29/2022 9:00:00 AM,10/29/2022 5:00:00 AM,Coal,10490,0.140,False
10/29/2022 9:00:00 AM,10/29/2022 5:00:00 AM,Gas,32155,0.430,False
10/29/2022 9:00:00 AM,10/29/2022 5:00:00 AM,Hydro,252,0.000,True
10/29/2022 9:00:00 AM,10/29/2022 5:00:00 AM,Multiple Fuels,30,0.000,False
10/29/2022 9:00:00 AM,10/29/2022 5:00:00 AM,Nuclear,28735,0.390,False
10/29/2022 9:00:00 AM,10/29/2022 5:00:00 AM,Oil,168,0.000,False
10/29/2022 9:00:00 AM,10/29/2022 5:00:00 AM,Other,135,0.000,False
10/29/2022 9:00:00 AM,10/29/2022 5:00:00 AM,Other Renewables,530,0.010,True
10/29/2022 9:00:00 AM,10/29/2022 5:00:00 AM,Solar,2,0.000,True
10/29/2022 9:00:00 AM,10/29/2022 5:00:00 AM,Storage,0,0.000,False
10/29/2022 9:00:00 AM,10/29/2022 5:00:00 AM,Wind,1431,0.020,True
10/29/2022 8:00:00 AM,10/29/2022 4:00:00 AM,Coal,10315,0.140,False
10/29/2022 8:00:00 AM,10/29/2022 4:00:00 AM,Gas,31199,0.430,False
10/29/2022 8:00:00 AM,10/29/2022 4:00:00 AM,Hydro,250,0.000,True
10/29/2022 8:00:00 AM,10/29/2022 4:00:00 AM,Multiple Fuels,3,0.000,False
10/29/2022 8:00:00 AM,10/29/2022 4:00:00 AM,Nuclear,28719,0.390,False
10/29/2022 8:00:00 AM,10/29/2022 4:00:00 AM,Oil,165,0.000,False
10/29/2022 8:00:00 AM,10/29/2022 4:00:00 AM,Other,136,0.000,False
10/29/2022 8:00:00 AM,10/29/2022 4:00:00 AM,Other Renewables,536,0.010,True
10/29/2022 8:00:00 AM,10/29/2022 4:00:00 AM,Solar,2,0.000,True
10/29/2022 8:00:00 AM,10/29/2022 4:00:00 AM,Storage,0,0.000,False
10/29/2022 8:00:00 AM,10/29/2022 4:00:00 AM,Wind,1500,0.020,True
10/29/2022 7:00:00 AM,10/29/2022 3:00:00 AM,Coal,10014,0.140,False
10/29/2022 7:00:00 AM,10/29/2022 3:00:00 AM,Gas,30989,0.430,False
10/29/2022 7:00:00 AM,10/29/2022 3:00:00 AM,Hydro,248,0.000,True
10/29/2022 7:00:00 AM,10/29/2022 3:00:00 AM,Multiple Fuels,3,0.000,False
10/29/2022 7:00:00 AM,10/29/2022 3:00:00 AM,Nuclear,28699,0.400,False
10/29/2022 7:00:00 AM,10/29/2022 3:00:00 AM,Oil,159,0.000,False
10/29/2022 7:00:00 AM,10/29/2022 3:00:00 AM,Other,136,0.000,False
10/29/2022 7:00:00 AM,10/29/2022 3:00:00 AM,Other Renewables,528,0.010,True
10/29/2022 7:00:00 AM,10/29/2022 3:00:00 AM,Solar,2,0.000,True
10/29/2022 7:00:00 AM,10/29/2022 3:00:00 AM,Storage,0,0.000,False
10/29/2022 7:00:00 AM,10/29/2022 3:00:00 AM,Wind,1685,0.020,True
10/29/2022 6:00:00 AM,10/29/2022 2:00:00 AM,Coal,10533,0.140,False
10/29/2022 6:00:00 AM,10/29/2022 2:00:00 AM,Gas,31440,0.430,False
10/29/2022 6:00:00 AM,10/29/2022 2:00:00 AM,Hydro,248,0.000,True
10/29/2022 6:00:00 AM,10/29/2022 2:00:00 AM,Multiple Fuels,3,0.000,False
10/29/2022 6:00:00 AM,10/29/2022 2:00:00 AM,Nuclear,28671,0.390,False
10/29/2022 6:00:00 AM,10/29/2022 2:00:00 AM,Oil,167,0.000,False
10/29/2022 6:00:00 AM,10/29/2022 2:00:00 AM,Other,136,0.000,False
10/29/2022 6:00:00 AM,10/29/2022 2:00:00 AM,Other Renewables,532,0.010,True
10/29/2022 6:00:00 AM,10/29/2022 2:00:00 AM,Solar,2,0.000,True
10/29/2022 6:00:00 AM,10/29/2022 2:00:00 AM,Storage,0,0.000,False
10/29/2022 6:00:00 AM,10/29/2022 2:00:00 AM,Wind,1971,0.030,True
10/29/2022 5:00:00 AM,10/29/2022 1:00:00 AM,Coal,10532,0.140,False
10/29/2022 5:00:00 AM,10/29/2022 1:00:00 AM,Gas,31520,0.430,False
10/29/2022 5:00:00 AM,10/29/2022 1:00:00 AM,Hydro,237,0.000,True
10/29/2022 5:00:00 AM,10/29/2022 1:00:00 AM,Multiple Fuels,3,0.000,False
10/29/2022 5:00:00 AM,10/29/2022 1:00:00 AM,Nuclear,28640,0.390,False
10/29/2022 5:00:00 AM,10/29/2022 1:00:00 AM,Oil,164,0.000,False
10/29/2022 5:00:00 AM,10/29/2022 1:00:00 AM,Other,137,0.000,False
10/29/2022 5:00:00 AM,10/29/2022 1:00:00 AM,Other Renewables,516,0.010,True
10/29/2022 5:00:00 AM,10/29/2022 1:00:00 AM,Solar,2,0.000,True
10/29/2022 5:00:00 AM,10/29/2022 1:00:00 AM,Storage,0,0.000,False
10/29/2022 5:00:00 AM,10/29/2022 1:00:00 AM,Wind,2033,0.030,True
10/29/2022 4:00:00 AM,10/29/2022 12:00:00 AM,Coal,11160,0.150,False
10/29/2022 4:00:00 AM,10/29/2022 12:00:00 AM,Gas,31685,0.420,False
10/29/2022 4:00:00 AM,10/29/2022 12:00:00 AM,Hydro,236,0.000,True
10/29/2022 4:00:00 AM,10/29/2022 12:00:00 AM,Multiple Fuels,3,0.000,False
10/29/2022 4:00:00 AM,10/29/2022 12:00:00 AM,Nuclear,28621,0.380,False
10/29/2022 4:00:00 AM,10/29/2022 12:00:00 AM,Oil,163,0.000,False
10/29/2022 4:00:00 AM,10/29/2022 12:00:00 AM,Other,136,0.000,False
10/29/2022 4:00:00 AM,10/29/2022 12:00:00 AM,Other Renewables,516,0.010,True
10/29/2022 4:00:00 AM,10/29/2022 12:00:00 AM,Solar,2,0.000,True
10/29/2022 4:00:00 AM,10/29/2022 12:00:00 AM,Storage,0,0.000,False
10/29/2022 4:00:00 AM,10/29/2022 12:00:00 AM,Wind,2051,0.030,True
10/29/2022 3:00:00 AM,10/28/2022 11:00:00 PM,Coal,11963,0.150,False
10/29/2022 3:00:00 AM,10/28/2022 11:00:00 PM,Gas,34101,0.440,False
10/29/2022 3:00:00 AM,10/28/2022 11:00:00 PM,Hydro,235,0.000,True
10/29/2022 3:00:00 AM,10/28/2022 11:00:00 PM,Multiple Fuels,3,0.000,False
10/29/2022 3:00:00 AM,10/28/2022 11:00:00 PM,Nuclear,28587,0.370,False
10/29/2022 3:00:00 AM,10/28/2022 11:00:00 PM,Oil,163,0.000,False
10/29/2022 3:00:00 AM,10/28/2022 11:00:00 PM,Other,138,0.000,False
10/29/2022 3:00:00 AM,10/28/2022 11:00:00 PM,Other Renewables,516,0.010,True
10/29/2022 3:00:00 AM,10/28/2022 11:00:00 PM,Solar,2,0.000,True
10/29/2022 3:00:00 AM,10/28/2022 11:00:00 PM,Storage,0,0.000,False
10/29/2022 3:00:00 AM,10/28/2022 11:00:00 PM,Wind,2039,0.030,True
10/29/2022 2:00:00 AM,10/28/2022 10:00:00 PM,Coal,12916,0.160,False
10/29/2022 2:00:00 AM,10/28/2022 10:00:00 PM,Gas,36361,0.450,False
10/29/2022 2:00:00 AM,10/28/2022 10:00:00 PM,Hydro,230,0.000,True
10/29/2022 2:00:00 AM,10/28/2022 10:00:00 PM,Multiple Fuels,68,0.000,False
10/29/2022 2:00:00 AM,10/28/2022 10:00:00 PM,Nuclear,28552,0.350,False
10/29/2022 2:00:00 AM,10/28/2022 10:00:00 PM,Oil,153,0.000,False
10/29/2022 2:00:00 AM,10/28/2022 10:00:00 PM,Other,136,0.000,False
10/29/2022 2:00:00 AM,10/28/2022 10:00:00 PM,Other Renewables,572,0.010,True
10/29/2022 2:00:00 AM,10/28/2022 10:00:00 PM,Solar,2,0.000,True
10/29/2022 2:00:00 AM,10/28/2022 10:00:00 PM,Storage,0,0.000,False
10/29/2022 2:00:00 AM,10/28/2022 10:00:00 PM,Wind,1714,0.020,True
10/29/2022 1:00:00 AM,10/28/2022 9:00:00 PM,Coal,13353,0.160,False
10/29/2022 1:00:00 AM,10/28/2022 9:00:00 PM,Gas,37727,0.450,False
10/29/2022 1:00:00 AM,10/28/2022 9:00:00 PM,Hydro,598,0.010,True
10/29/2022 1:00:00 AM,10/28/2022 9:00:00 PM,Multiple Fuels,714,0.010,False
10/29/2022 1:00:00 AM,10/28/2022 9:00:00 PM,Nuclear,28515,0.340,False
10/29/2022 1:00:00 AM,10/28/2022 9:00:00 PM,Oil,151,0.000,False
10/29/2022 1:00:00 AM,10/28/2022 9:00:00 PM,Other,137,0.000,False
10/29/2022 1:00:00 AM,10/28/2022 9:00:00 PM,Other Renewables,564,0.010,True
10/29/2022 1:00:00 AM,10/28/2022 9:00:00 PM,Solar,2,0.000,True
10/29/2022 1:00:00 AM,10/28/2022 9:00:00 PM,Storage,0,0.000,False
10/29/2022 1:00:00 AM,10/28/2022 9:00:00 PM,Wind,1362,0.020,True
10/29/2022 12:00:00 AM,10/28/2022 8:00:00 PM,Coal,13668,0.160,False
10/29/2022 12:00:00 AM,10/28/2022 8:00:00 PM,Gas,38364,0.450,False
10/29/2022 12:00:00 AM,10/28/2022 8:00:00 PM,Hydro,1208,0.010,True
10/29/2022 12:00:00 AM,10/28/2022 8:00:00 PM,Multiple Fuels,746,0.010,False
10/29/2022 12:00:00 AM,10/28/2022 8:00:00 PM,Nuclear,28486,0.340,False
10/29/2022 12:00:00 AM,10/28/2022 8:00:00 PM,Oil,152,0.000,False
10/29/2022 12:00:00 AM,10/28/2022 8:00:00 PM,Other,136,0.000,False
10/29/2022 12:00:00 AM,10/28/2022 8:00:00 PM,Other Renewables,550,0.010,True
10/29/2022 12:00:00 AM,10/28/2022 8:00:00 PM,Solar,2,0.000,True
10/29/2022 12:00:00 AM,10/28/2022 8:00:00 PM,Storage,0,0.000,False
10/29/2022 12:00:00 AM,10/28/2022 8:00:00 PM,Wind,1148,0.010,True
10/28/2022 11:00:00 PM,10/28/2022 7:00:00 PM,Coal,14095,0.160,False
10/28/2022 11:00:00 PM,10/28/2022 7:00:00 PM,Gas,39070,0.450,False
10/28/2022 11:00:00 PM,10/28/2022 7:00:00 PM,Hydro,1793,0.020,True
10/28/2022 11:00:00 PM,10/28/2022 7:00:00 PM,Multiple Fuels,743,0.010,False
10/28/2022 11:00:00 PM,10/28/2022 7:00:00 PM,Nuclear,28439,0.330,False
10/28/2022 11:00:00 PM,10/28/2022 7:00:00 PM,Oil,203,0.000,False
10/28/2022 11:00:00 PM,10/28/2022 7:00:00 PM,Other,135,0.000,False
10/28/2022 11:00:00 PM,10/28/2022 7:00:00 PM,Other Renewables,552,0.010,True
10/28/2022 11:00:00 PM,10/28/2022 7:00:00 PM,Solar,2,0.000,True
10/28/2022 11:00:00 PM,10/28/2022 7:00:00 PM,Storage,0,0.000,False
10/28/2022 11:00:00 PM,10/28/2022 7:00:00 PM,Wind,980,0.010,True
10/28/2022 10:00:00 PM,10/28/2022 6:00:00 PM,Coal,13469,0.160,False
10/28/2022 10:00:00 PM,10/28/2022 6:00:00 PM,Gas,37524,0.450,False
10/28/2022 10:00:00 PM,10/28/2022 6:00:00 PM,Hydro,2412,0.030,True
10/28/2022 10:00:00 PM,10/28/2022 6:00:00 PM,Multiple Fuels,742,0.010,False
10/28/2022 10:00:00 PM,10/28/2022 6:00:00 PM,Nuclear,28423,0.340,False
10/28/2022 10:00:00 PM,10/28/2022 6:00:00 PM,Oil,204,0.000,False
10/28/2022 10:00:00 PM,10/28/2022 6:00:00 PM,Other,143,0.000,False
10/28/2022 10:00:00 PM,10/28/2022 6:00:00 PM,Other Renewables,548,0.010,True
10/28/2022 10:00:00 PM,10/28/2022 6:00:00 PM,Solar,14,0.000,True
10/28/2022 10:00:00 PM,10/28/2022 6:00:00 PM,Storage,0,0.000,False
10/28/2022 10:00:00 PM,10/28/2022 6:00:00 PM,Wind,691,0.010,True
10/28/2022 9:00:00 PM,10/28/2022 5:00:00 PM,Coal,13095,0.160,False
10/28/2022 9:00:00 PM,10/28/2022 5:00:00 PM,Gas,37314,0.450,False
10/28/2022 9:00:00 PM,10/28/2022 5:00:00 PM,Hydro,1309,0.020,True
10/28/2022 9:00:00 PM,10/28/2022 5:00:00 PM,Multiple Fuels,737,0.010,False
10/28/2022 9:00:00 PM,10/28/2022 5:00:00 PM,Nuclear,28386,0.340,False
10/28/2022 9:00:00 PM,10/28/2022 5:00:00 PM,Oil,153,0.000,False
10/28/2022 9:00:00 PM,10/28/2022 5:00:00 PM,Other,143,0.000,False
10/28/2022 9:00:00 PM,10/28/2022 5:00:00 PM,Other Renewables,560,0.010,True
10/28/2022 9:00:00 PM,10/28/2022 5:00:00 PM,Solar,322,0.000,True
10/28/2022 9:00:00 PM,10/28/2022 5:00:00 PM,Storage,0,0.000,False
10/28/2022 9:00:00 PM,10/28/2022 5:00:00 PM,Wind,680,0.010,True
10/28/2022 8:00:00 PM,10/28/2022 4:00:00 PM,Coal,13233,0.160,False
10/28/2022 8:00:00 PM,10/28/2022 4:00:00 PM,Gas,36521,0.440,False
10/28/2022 8:00:00 PM,10/28/2022 4:00:00 PM,Hydro,944,0.010,True
10/28/2022 8:00:00 PM,10/28/2022 4:00:00 PM,Multiple Fuels,719,0.010,False
10/28/2022 8:00:00 PM,10/28/2022 4:00:00 PM,Nuclear,28330,0.340,False
10/28/2022 8:00:00 PM,10/28/2022 4:00:00 PM,Oil,155,0.000,False
10/28/2022 8:00:00 PM,10/28/2022 4:00:00 PM,Other,164,0.000,False
10/28/2022 8:00:00 PM,10/28/2022 4:00:00 PM,Other Renewables,547,0.010,True
10/28/2022 8:00:00 PM,10/28/2022 4:00:00 PM,Solar,783,0.010,True
10/28/2022 8:00:00 PM,10/28/2022 4:00:00 PM,Storage,0,0.000,False
10/28/2022 8:00:00 PM,10/28/2022 4:00:00 PM,Wind,774,0.010,True
10/28/2022 7:00:00 PM,10/28/2022 3:00:00 PM,Coal,13184,0.160,False
10/28/2022 7:00:00 PM,10/28/2022 3:00:00 PM,Gas,36472,0.440,False
10/28/2022 7:00:00 PM,10/28/2022 3:00:00 PM,Hydro,460,0.010,True
10/28/2022 7:00:00 PM,10/28/2022 3:00:00 PM,Multiple Fuels,653,0.010,False
10/28/2022 7:00:00 PM,10/28/2022 3:00:00 PM,Nuclear,28512,0.350,False
10/28/2022 7:00:00 PM,10/28/2022 3:00:00 PM,Oil,206,0.000,False
10/28/2022 7:00:00 PM,10/28/2022 3:00:00 PM,Other,180,0.000,False
10/28/2022 7:00:00 PM,10/28/2022 3:00:00 PM,Other Renewables,545,0.010,True
10/28/2022 7:00:00 PM,10/28/2022 3:00:00 PM,Solar,1036,0.010,True
10/28/2022 7:00:00 PM,10/28/2022 3:00:00 PM,Storage,0,0.000,False
10/28/2022 7:00:00 PM,10/28/2022 3:00:00 PM,Wind,726,0.010,True
10/28/2022 6:00:00 PM,10/28/2022 2:00:00 PM,Coal,13439,0.160,False
10/28/2022 6:00:00 PM,10/28/2022 2:00:00 PM,Gas,36881,0.450,False
10/28/2022 6:00:00 PM,10/28/2022 2:00:00 PM,Hydro,357,0.000,True
10/28/2022 6:00:00 PM,10/28/2022 2:00:00 PM,Multiple Fuels,721,0.010,False
10/28/2022 6:00:00 PM,10/28/2022 2:00:00 PM,Nuclear,28499,0.340,False
10/28/2022 6:00:00 PM,10/28/2022 2:00:00 PM,Oil,206,0.000,False
10/28/2022 6:00:00 PM,10/28/2022 2:00:00 PM,Other,183,0.000,False
10/28/2022 6:00:00 PM,10/28/2022 2:00:00 PM,Other Renewables,547,0.010,True
10/28/2022 6:00:00 PM,10/28/2022 2:00:00 PM,Solar,1294,0.020,True
10/28/2022 6:00:00 PM,10/28/2022 2:00:00 PM,Storage,0,0.000,False
10/28/2022 6:00:00 PM,10/28/2022 2:00:00 PM,Wind,677,0.010,True
10/28/2022 5:00:00 PM,10/28/2022 1:00:00 PM,Coal,13725,0.160,False
10/28/2022 5:00:00 PM,10/28/2022 1:00:00 PM,Gas,37530,0.450,False
10/28/2022 5:00:00 PM,10/28/2022 1:00:00 PM,Hydro,366,0.000,True
10/28/2022 5:00:00 PM,10/28/2022 1:00:00 PM,Multiple Fuels,728,0.010,False
10/28/2022 5:00:00 PM,10/28/2022 1:00:00 PM,Nuclear,28486,0.340,False
10/28/2022 5:00:00 PM,10/28/2022 1:00:00 PM,Oil,204,0.000,False
10/28/2022 5:00:00 PM,10/28/2022 1:00:00 PM,Other,183,0.000,False
10/28/2022 5:00:00 PM,10/28/2022 1:00:00 PM,Other Renewables,545,0.010,True
10/28/2022 5:00:00 PM,10/28/2022 1:00:00 PM,Solar,1436,0.020,True
10/28/2022 5:00:00 PM,10/28/2022 1:00:00 PM,Storage,0,0.000,False
10/28/2022 5:00:00 PM,10/28/2022 1:00:00 PM,Wind,591,0.010,True
10/28/2022 4:00:00 PM,10/28/2022 12:00:00 PM,Coal,14016,0.160,False
10/28/2022 4:00:00 PM,10/28/2022 12:00:00 PM,Gas,38310,0.450,False
10/28/2022 4:00:00 PM,10/28/2022 12:00:00 PM,Hydro,257,0.000,True
10/28/2022 4:00:00 PM,10/28/2022 12:00:00 PM,Multiple Fuels,731,0.010,False
10/28/2022 4:00:00 PM,10/28/2022 12:00:00 PM,Nuclear,28501,0.340,False
10/28/2022 4:00:00 PM,10/28/2022 12:00:00 PM,Oil,204,0.000,False
10/28/2022 4:00:00 PM,10/28/2022 12:00:00 PM,Other,210,0.000,False
10/28/2022 4:00:00 PM,10/28/2022 12:00:00 PM,Other Renewables,543,0.010,True
10/28/2022 4:00:00 PM,10/28/2022 12:00:00 PM,Solar,1666,0.020,True
10/28/2022 4:00:00 PM,10/28/2022 12:00:00 PM,Storage,0,0.000,False
10/28/2022 4:00:00 PM,10/28/2022 12:00:00 PM,Wind,581,0.010,True
10/28/2022 3:00:00 PM,10/28/2022 11:00:00 AM,Coal,14042,0.160,False
10/28/2022 3:00:00 PM,10/28/2022 11:00:00 AM,Gas,39417,0.450,False
10/28/2022 3:00:00 PM,10/28/2022 11:00:00 AM,Hydro,598,0.010,True
10/28/2022 3:00:00 PM,10/28/2022 11:00:00 AM,Multiple Fuels,768,0.010,False
10/28/2022 3:00:00 PM,10/28/2022 11:00:00 AM,Nuclear,28463,0.330,False
10/28/2022 3:00:00 PM,10/28/2022 11:00:00 AM,Oil,208,0.000,False
10/28/2022 3:00:00 PM,10/28/2022 11:00:00 AM,Other,240,0.000,False
10/28/2022 3:00:00 PM,10/28/2022 11:00:00 AM,Other Renewables,550,0.010,True
10/28/2022 3:00:00 PM,10/28/2022 11:00:00 AM,Solar,1883,0.020,True
10/28/2022 3:00:00 PM,10/28/2022 11:00:00 AM,Storage,0,0.000,False
10/28/2022 3:00:00 PM,10/28/2022 11:00:00 AM,Wind,895,0.010,True
10/28/2022 2:00:00 PM,10/28/2022 10:00:00 AM,Coal,13917,0.160,False
10/28/2022 2:00:00 PM,10/28/2022 10:00:00 AM,Gas,39365,0.450,False
10/28/2022 2:00:00 PM,10/28/2022 10:00:00 AM,Hydro,904,0.010,True
10/28/2022 2:00:00 PM,10/28/2022 10:00:00 AM,Multiple Fuels,743,0.010,False
10/28/2022 2:00:00 PM,10/28/2022 10:00:00 AM,Nuclear,28485,0.320,False
10/28/2022 2:00:00 PM,10/28/2022 10:00:00 AM,Oil,158,0.000,False
10/28/2022 2:00:00 PM,10/28/2022 10:00:00 AM,Other,354,0.000,False
10/28/2022 2:00:00 PM,10/28/2022 10:00:00 AM,Other Renewables,559,0.010,True
10/28/2022 2:00:00 PM,10/28/2022 10:00:00 AM,Solar,1990,0.020,True
10/28/2022 2:00:00 PM,10/28/2022 10:00:00 AM,Storage,0,0.000,False
10/28/2022 2:00:00 PM,10/28/2022 10:00:00 AM,Wind,1524,0.020,True
10/28/2022 1:00:00 PM,10/28/2022 9:00:00 AM,Coal,13859,0.150,False
10/28/2022 1:00:00 PM,10/28/2022 9:00:00 AM,Gas,39598,0.440,False
10/28/2022 1:00:00 PM,10/28/2022 9:00:00 AM,Hydro,2340,0.030,True
10/28/2022 1:00:00 PM,10/28/2022 9:00:00 AM,Multiple Fuels,763,0.010,False
10/28/2022 1:00:00 PM,10/28/2022 9:00:00 AM,Nuclear,28501,0.320,False
10/28/2022 1:00:00 PM,10/28/2022 9:00:00 AM,Oil,161,0.000,False
10/28/2022 1:00:00 PM,10/28/2022 9:00:00 AM,Other,239,0.000,False
10/28/2022 1:00:00 PM,10/28/2022 9:00:00 AM,Other Renewables,561,0.010,True
10/28/2022 1:00:00 PM,10/28/2022 9:00:00 AM,Solar,1569,0.020,True
10/28/2022 1:00:00 PM,10/28/2022 9:00:00 AM,Storage,0,0.000,False
10/28/2022 1:00:00 PM,10/28/2022 9:00:00 AM,Wind,2354,0.030,True
10/28/2022 12:00:00 PM,10/28/2022 8:00:00 AM,Coal,13651,0.150,False
10/28/2022 12:00:00 PM,10/28/2022 8:00:00 AM,Gas,39886,0.440,False
10/28/2022 12:00:00 PM,10/28/2022 8:00:00 AM,Hydro,3809,0.040,True
10/28/2022 12:00:00 PM,10/28/2022 8:00:00 AM,Multiple Fuels,783,0.010,False
10/28/2022 12:00:00 PM,10/28/2022 8:00:00 AM,Nuclear,28523,0.310,False
10/28/2022 12:00:00 PM,10/28/2022 8:00:00 AM,Oil,162,0.000,False
10/28/2022 12:00:00 PM,10/28/2022 8:00:00 AM,Other,181,0.000,False
10/28/2022 12:00:00 PM,10/28/2022 8:00:00 AM,Other Renewables,567,0.010,True
10/28/2022 12:00:00 PM,10/28/2022 8:00:00 AM,Solar,433,0.000,True
10/28/2022 12:00:00 PM,10/28/2022 8:00:00 AM,Storage,0,0.000,False
10/28/2022 12:00:00 PM,10/28/2022 8:00:00 AM,Wind,2737,0.030,True
10/28/2022 11:00:00 AM,10/28/2022 7:00:00 AM,Coal,12673,0.140,False
10/28/2022 11:00:00 AM,10/28/2022 7:00:00 AM,Gas,39401,0.440,False
10/28/2022 11:00:00 AM,10/28/2022 7:00:00 AM,Hydro,4102,0.050,True
10/28/2022 11:00:00 AM,10/28/2022 7:00:00 AM,Multiple Fuels,781,0.010,False
