datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
1/31/2023 10:00:00 PM,1/31/2023 5:00:00 PM,Solar,17,0.000,True
1/31/2023 10:00:00 PM,1/31/2023 5:00:00 PM,Storage,0,0.000,False
1/31/2023 10:00:00 PM,1/31/2023 5:00:00 PM,Wind,303,0.000,True
1/31/2023 9:00:00 PM,1/31/2023 4:00:00 PM,Coal,21856,0.200,False
1/31/2023 9:00:00 PM,1/31/2023 4:00:00 PM,Gas,50143,0.460,False
1/31/2023 9:00:00 PM,1/31/2023 4:00:00 PM,Hydro,1975,0.020,True
1/31/2023 9:00:00 PM,1/31/2023 4:00:00 PM,Multiple Fuels,790,0.010,False
1/31/2023 9:00:00 PM,1/31/2023 4:00:00 PM,Nuclear,33243,0.300,False
1/31/2023 9:00:00 PM,1/31/2023 4:00:00 PM,Oil,474,0.000,False
1/31/2023 9:00:00 PM,1/31/2023 4:00:00 PM,Other,32,0.000,False
1/31/2023 9:00:00 PM,1/31/2023 4:00:00 PM,Other Renewables,596,0.000,True
1/31/2023 9:00:00 PM,1/31/2023 4:00:00 PM,Solar,178,0.000,True
1/31/2023 9:00:00 PM,1/31/2023 4:00:00 PM,Storage,0,0.000,False
1/31/2023 9:00:00 PM,1/31/2023 4:00:00 PM,Wind,347,0.000,True
1/31/2023 8:00:00 PM,1/31/2023 3:00:00 PM,Coal,21806,0.200,False
1/31/2023 8:00:00 PM,1/31/2023 3:00:00 PM,Gas,49210,0.450,False
1/31/2023 8:00:00 PM,1/31/2023 3:00:00 PM,Hydro,1260,0.010,True
1/31/2023 8:00:00 PM,1/31/2023 3:00:00 PM,Multiple Fuels,788,0.010,False
1/31/2023 8:00:00 PM,1/31/2023 3:00:00 PM,Nuclear,33246,0.310,False
1/31/2023 8:00:00 PM,1/31/2023 3:00:00 PM,Oil,434,0.000,False
1/31/2023 8:00:00 PM,1/31/2023 3:00:00 PM,Other,38,0.000,False
1/31/2023 8:00:00 PM,1/31/2023 3:00:00 PM,Other Renewables,590,0.000,True
1/31/2023 8:00:00 PM,1/31/2023 3:00:00 PM,Solar,425,0.000,True
1/31/2023 8:00:00 PM,1/31/2023 3:00:00 PM,Storage,0,0.000,False
1/31/2023 8:00:00 PM,1/31/2023 3:00:00 PM,Wind,519,0.000,True
1/31/2023 7:00:00 PM,1/31/2023 2:00:00 PM,Coal,21842,0.200,False
1/31/2023 7:00:00 PM,1/31/2023 2:00:00 PM,Gas,49335,0.450,False
1/31/2023 7:00:00 PM,1/31/2023 2:00:00 PM,Hydro,1149,0.010,True
1/31/2023 7:00:00 PM,1/31/2023 2:00:00 PM,Multiple Fuels,789,0.010,False
1/31/2023 7:00:00 PM,1/31/2023 2:00:00 PM,Nuclear,33228,0.310,False
1/31/2023 7:00:00 PM,1/31/2023 2:00:00 PM,Oil,519,0.000,False
1/31/2023 7:00:00 PM,1/31/2023 2:00:00 PM,Other,43,0.000,False
1/31/2023 7:00:00 PM,1/31/2023 2:00:00 PM,Other Renewables,578,0.000,True
1/31/2023 7:00:00 PM,1/31/2023 2:00:00 PM,Solar,516,0.000,True
1/31/2023 7:00:00 PM,1/31/2023 2:00:00 PM,Storage,0,0.000,False
1/31/2023 7:00:00 PM,1/31/2023 2:00:00 PM,Wind,541,0.000,True
1/31/2023 6:00:00 PM,1/31/2023 1:00:00 PM,Coal,22125,0.200,False
1/31/2023 6:00:00 PM,1/31/2023 1:00:00 PM,Gas,49573,0.450,False
1/31/2023 6:00:00 PM,1/31/2023 1:00:00 PM,Hydro,1250,0.010,True
1/31/2023 6:00:00 PM,1/31/2023 1:00:00 PM,Multiple Fuels,786,0.010,False
1/31/2023 6:00:00 PM,1/31/2023 1:00:00 PM,Nuclear,33239,0.300,False
1/31/2023 6:00:00 PM,1/31/2023 1:00:00 PM,Oil,480,0.000,False
1/31/2023 6:00:00 PM,1/31/2023 1:00:00 PM,Other,39,0.000,False
1/31/2023 6:00:00 PM,1/31/2023 1:00:00 PM,Other Renewables,579,0.000,True
1/31/2023 6:00:00 PM,1/31/2023 1:00:00 PM,Solar,593,0.010,True
1/31/2023 6:00:00 PM,1/31/2023 1:00:00 PM,Storage,0,0.000,False
1/31/2023 6:00:00 PM,1/31/2023 1:00:00 PM,Wind,407,0.000,True
1/31/2023 5:00:00 PM,1/31/2023 12:00:00 PM,Coal,22266,0.200,False
1/31/2023 5:00:00 PM,1/31/2023 12:00:00 PM,Gas,50065,0.460,False
1/31/2023 5:00:00 PM,1/31/2023 12:00:00 PM,Hydro,1214,0.010,True
1/31/2023 5:00:00 PM,1/31/2023 12:00:00 PM,Multiple Fuels,697,0.010,False
1/31/2023 5:00:00 PM,1/31/2023 12:00:00 PM,Nuclear,33238,0.300,False
1/31/2023 5:00:00 PM,1/31/2023 12:00:00 PM,Oil,608,0.010,False
1/31/2023 5:00:00 PM,1/31/2023 12:00:00 PM,Other,50,0.000,False
1/31/2023 5:00:00 PM,1/31/2023 12:00:00 PM,Other Renewables,592,0.000,True
1/31/2023 5:00:00 PM,1/31/2023 12:00:00 PM,Solar,692,0.010,True
1/31/2023 5:00:00 PM,1/31/2023 12:00:00 PM,Storage,0,0.000,False
1/31/2023 5:00:00 PM,1/31/2023 12:00:00 PM,Wind,305,0.000,True
1/31/2023 4:00:00 PM,1/31/2023 11:00:00 AM,Coal,22611,0.200,False
1/31/2023 4:00:00 PM,1/31/2023 11:00:00 AM,Gas,50627,0.460,False
1/31/2023 4:00:00 PM,1/31/2023 11:00:00 AM,Hydro,1246,0.010,True
1/31/2023 4:00:00 PM,1/31/2023 11:00:00 AM,Multiple Fuels,695,0.010,False
1/31/2023 4:00:00 PM,1/31/2023 11:00:00 AM,Nuclear,33256,0.300,False
1/31/2023 4:00:00 PM,1/31/2023 11:00:00 AM,Oil,532,0.000,False
1/31/2023 4:00:00 PM,1/31/2023 11:00:00 AM,Other,49,0.000,False
1/31/2023 4:00:00 PM,1/31/2023 11:00:00 AM,Other Renewables,576,0.000,True
1/31/2023 4:00:00 PM,1/31/2023 11:00:00 AM,Solar,662,0.010,True
1/31/2023 4:00:00 PM,1/31/2023 11:00:00 AM,Storage,0,0.000,False
1/31/2023 4:00:00 PM,1/31/2023 11:00:00 AM,Wind,238,0.000,True
1/31/2023 3:00:00 PM,1/31/2023 10:00:00 AM,Coal,22654,0.200,False
1/31/2023 3:00:00 PM,1/31/2023 10:00:00 AM,Gas,50768,0.460,False
1/31/2023 3:00:00 PM,1/31/2023 10:00:00 AM,Hydro,1426,0.010,True
1/31/2023 3:00:00 PM,1/31/2023 10:00:00 AM,Multiple Fuels,678,0.010,False
1/31/2023 3:00:00 PM,1/31/2023 10:00:00 AM,Nuclear,33231,0.300,False
1/31/2023 3:00:00 PM,1/31/2023 10:00:00 AM,Oil,513,0.000,False
1/31/2023 3:00:00 PM,1/31/2023 10:00:00 AM,Other,44,0.000,False
1/31/2023 3:00:00 PM,1/31/2023 10:00:00 AM,Other Renewables,565,0.000,True
1/31/2023 3:00:00 PM,1/31/2023 10:00:00 AM,Solar,575,0.010,True
1/31/2023 3:00:00 PM,1/31/2023 10:00:00 AM,Storage,0,0.000,False
1/31/2023 3:00:00 PM,1/31/2023 10:00:00 AM,Wind,218,0.000,True
1/31/2023 2:00:00 PM,1/31/2023 9:00:00 AM,Coal,22778,0.210,False
1/31/2023 2:00:00 PM,1/31/2023 9:00:00 AM,Gas,50687,0.460,False
1/31/2023 2:00:00 PM,1/31/2023 9:00:00 AM,Hydro,1925,0.020,True
1/31/2023 2:00:00 PM,1/31/2023 9:00:00 AM,Multiple Fuels,429,0.000,False
1/31/2023 2:00:00 PM,1/31/2023 9:00:00 AM,Nuclear,33225,0.300,False
1/31/2023 2:00:00 PM,1/31/2023 9:00:00 AM,Oil,511,0.000,False
1/31/2023 2:00:00 PM,1/31/2023 9:00:00 AM,Other,43,0.000,False
1/31/2023 2:00:00 PM,1/31/2023 9:00:00 AM,Other Renewables,562,0.000,True
1/31/2023 2:00:00 PM,1/31/2023 9:00:00 AM,Solar,292,0.000,True
1/31/2023 2:00:00 PM,1/31/2023 9:00:00 AM,Storage,0,0.000,False
1/31/2023 2:00:00 PM,1/31/2023 9:00:00 AM,Wind,313,0.000,True
1/31/2023 1:00:00 PM,1/31/2023 8:00:00 AM,Coal,22377,0.200,False
1/31/2023 1:00:00 PM,1/31/2023 8:00:00 AM,Gas,51293,0.460,False
1/31/2023 1:00:00 PM,1/31/2023 8:00:00 AM,Hydro,3751,0.030,True
1/31/2023 1:00:00 PM,1/31/2023 8:00:00 AM,Multiple Fuels,430,0.000,False
1/31/2023 1:00:00 PM,1/31/2023 8:00:00 AM,Nuclear,33233,0.300,False
1/31/2023 1:00:00 PM,1/31/2023 8:00:00 AM,Oil,437,0.000,False
1/31/2023 1:00:00 PM,1/31/2023 8:00:00 AM,Other,35,0.000,False
1/31/2023 1:00:00 PM,1/31/2023 8:00:00 AM,Other Renewables,547,0.000,True
1/31/2023 1:00:00 PM,1/31/2023 8:00:00 AM,Solar,75,0.000,True
1/31/2023 1:00:00 PM,1/31/2023 8:00:00 AM,Storage,0,0.000,False
1/31/2023 1:00:00 PM,1/31/2023 8:00:00 AM,Wind,426,0.000,True
1/31/2023 12:00:00 PM,1/31/2023 7:00:00 AM,Coal,20672,0.190,False
1/31/2023 12:00:00 PM,1/31/2023 7:00:00 AM,Gas,49462,0.450,False
1/31/2023 12:00:00 PM,1/31/2023 7:00:00 AM,Hydro,4696,0.040,True
1/31/2023 12:00:00 PM,1/31/2023 7:00:00 AM,Multiple Fuels,430,0.000,False
1/31/2023 12:00:00 PM,1/31/2023 7:00:00 AM,Nuclear,33228,0.300,False
1/31/2023 12:00:00 PM,1/31/2023 7:00:00 AM,Oil,418,0.000,False
1/31/2023 12:00:00 PM,1/31/2023 7:00:00 AM,Other,27,0.000,False
1/31/2023 12:00:00 PM,1/31/2023 7:00:00 AM,Other Renewables,594,0.000,True
1/31/2023 12:00:00 PM,1/31/2023 7:00:00 AM,Solar,5,0.000,True
1/31/2023 12:00:00 PM,1/31/2023 7:00:00 AM,Storage,0,0.000,False
1/31/2023 12:00:00 PM,1/31/2023 7:00:00 AM,Wind,497,0.000,True
1/31/2023 11:00:00 AM,1/31/2023 6:00:00 AM,Coal,18771,0.180,False
1/31/2023 11:00:00 AM,1/31/2023 6:00:00 AM,Gas,46580,0.450,False
1/31/2023 11:00:00 AM,1/31/2023 6:00:00 AM,Hydro,1944,0.020,True
1/31/2023 11:00:00 AM,1/31/2023 6:00:00 AM,Multiple Fuels,431,0.000,False
1/31/2023 11:00:00 AM,1/31/2023 6:00:00 AM,Nuclear,33226,0.320,False
1/31/2023 11:00:00 AM,1/31/2023 6:00:00 AM,Oil,375,0.000,False
1/31/2023 11:00:00 AM,1/31/2023 6:00:00 AM,Other,28,0.000,False
1/31/2023 11:00:00 AM,1/31/2023 6:00:00 AM,Other Renewables,582,0.000,True
1/31/2023 11:00:00 AM,1/31/2023 6:00:00 AM,Solar,4,0.000,True
1/31/2023 11:00:00 AM,1/31/2023 6:00:00 AM,Storage,0,0.000,False
1/31/2023 11:00:00 AM,1/31/2023 6:00:00 AM,Wind,833,0.010,True
1/31/2023 10:00:00 AM,1/31/2023 5:00:00 AM,Coal,17015,0.180,False
1/31/2023 10:00:00 AM,1/31/2023 5:00:00 AM,Gas,42819,0.440,False
1/31/2023 10:00:00 AM,1/31/2023 5:00:00 AM,Hydro,1222,0.010,True
1/31/2023 10:00:00 AM,1/31/2023 5:00:00 AM,Multiple Fuels,304,0.000,False
1/31/2023 10:00:00 AM,1/31/2023 5:00:00 AM,Nuclear,33220,0.340,False
1/31/2023 10:00:00 AM,1/31/2023 5:00:00 AM,Oil,348,0.000,False
1/31/2023 10:00:00 AM,1/31/2023 5:00:00 AM,Other,27,0.000,False
1/31/2023 10:00:00 AM,1/31/2023 5:00:00 AM,Other Renewables,577,0.000,True
1/31/2023 10:00:00 AM,1/31/2023 5:00:00 AM,Solar,4,0.000,True
1/31/2023 10:00:00 AM,1/31/2023 5:00:00 AM,Storage,0,0.000,False
1/31/2023 10:00:00 AM,1/31/2023 5:00:00 AM,Wind,1068,0.010,True
1/31/2023 9:00:00 AM,1/31/2023 4:00:00 AM,Coal,16689,0.180,False
1/31/2023 9:00:00 AM,1/31/2023 4:00:00 AM,Gas,41077,0.430,False
1/31/2023 9:00:00 AM,1/31/2023 4:00:00 AM,Hydro,1132,0.010,True
1/31/2023 9:00:00 AM,1/31/2023 4:00:00 AM,Multiple Fuels,274,0.000,False
1/31/2023 9:00:00 AM,1/31/2023 4:00:00 AM,Nuclear,33195,0.350,False
1/31/2023 9:00:00 AM,1/31/2023 4:00:00 AM,Oil,298,0.000,False
1/31/2023 9:00:00 AM,1/31/2023 4:00:00 AM,Other,28,0.000,False
1/31/2023 9:00:00 AM,1/31/2023 4:00:00 AM,Other Renewables,600,0.000,True
1/31/2023 9:00:00 AM,1/31/2023 4:00:00 AM,Solar,4,0.000,True
1/31/2023 9:00:00 AM,1/31/2023 4:00:00 AM,Storage,0,0.000,False
1/31/2023 9:00:00 AM,1/31/2023 4:00:00 AM,Wind,1178,0.010,True
1/31/2023 8:00:00 AM,1/31/2023 3:00:00 AM,Coal,16554,0.180,False
1/31/2023 8:00:00 AM,1/31/2023 3:00:00 AM,Gas,39980,0.430,False
1/31/2023 8:00:00 AM,1/31/2023 3:00:00 AM,Hydro,894,0.010,True
1/31/2023 8:00:00 AM,1/31/2023 3:00:00 AM,Multiple Fuels,182,0.000,False
1/31/2023 8:00:00 AM,1/31/2023 3:00:00 AM,Nuclear,33193,0.350,False
1/31/2023 8:00:00 AM,1/31/2023 3:00:00 AM,Oil,310,0.000,False
1/31/2023 8:00:00 AM,1/31/2023 3:00:00 AM,Other,28,0.000,False
1/31/2023 8:00:00 AM,1/31/2023 3:00:00 AM,Other Renewables,607,0.000,True
1/31/2023 8:00:00 AM,1/31/2023 3:00:00 AM,Solar,25,0.000,True
1/31/2023 8:00:00 AM,1/31/2023 3:00:00 AM,Storage,0,0.000,False
1/31/2023 8:00:00 AM,1/31/2023 3:00:00 AM,Wind,1801,0.020,True
1/31/2023 7:00:00 AM,1/31/2023 2:00:00 AM,Coal,16583,0.180,False
1/31/2023 7:00:00 AM,1/31/2023 2:00:00 AM,Gas,40445,0.430,False
1/31/2023 7:00:00 AM,1/31/2023 2:00:00 AM,Hydro,922,0.010,True
1/31/2023 7:00:00 AM,1/31/2023 2:00:00 AM,Multiple Fuels,210,0.000,False
1/31/2023 7:00:00 AM,1/31/2023 2:00:00 AM,Nuclear,33191,0.350,False
1/31/2023 7:00:00 AM,1/31/2023 2:00:00 AM,Oil,200,0.000,False
1/31/2023 7:00:00 AM,1/31/2023 2:00:00 AM,Other,30,0.000,False
1/31/2023 7:00:00 AM,1/31/2023 2:00:00 AM,Other Renewables,608,0.000,True
1/31/2023 7:00:00 AM,1/31/2023 2:00:00 AM,Solar,25,0.000,True
1/31/2023 7:00:00 AM,1/31/2023 2:00:00 AM,Storage,0,0.000,False
1/31/2023 7:00:00 AM,1/31/2023 2:00:00 AM,Wind,2304,0.020,True
1/31/2023 6:00:00 AM,1/31/2023 1:00:00 AM,Coal,16935,0.180,False
1/31/2023 6:00:00 AM,1/31/2023 1:00:00 AM,Gas,39632,0.420,False
1/31/2023 6:00:00 AM,1/31/2023 1:00:00 AM,Hydro,966,0.010,True
1/31/2023 6:00:00 AM,1/31/2023 1:00:00 AM,Multiple Fuels,181,0.000,False
1/31/2023 6:00:00 AM,1/31/2023 1:00:00 AM,Nuclear,33177,0.350,False
1/31/2023 6:00:00 AM,1/31/2023 1:00:00 AM,Oil,199,0.000,False
1/31/2023 6:00:00 AM,1/31/2023 1:00:00 AM,Other,28,0.000,False
1/31/2023 6:00:00 AM,1/31/2023 1:00:00 AM,Other Renewables,617,0.000,True
1/31/2023 6:00:00 AM,1/31/2023 1:00:00 AM,Solar,25,0.000,True
1/31/2023 6:00:00 AM,1/31/2023 1:00:00 AM,Storage,0,0.000,False
1/31/2023 6:00:00 AM,1/31/2023 1:00:00 AM,Wind,2374,0.030,True
1/31/2023 5:00:00 AM,1/31/2023 12:00:00 AM,Coal,17566,0.190,False
1/31/2023 5:00:00 AM,1/31/2023 12:00:00 AM,Gas,39739,0.420,False
1/31/2023 5:00:00 AM,1/31/2023 12:00:00 AM,Hydro,1045,0.010,True
1/31/2023 5:00:00 AM,1/31/2023 12:00:00 AM,Multiple Fuels,181,0.000,False
1/31/2023 5:00:00 AM,1/31/2023 12:00:00 AM,Nuclear,33177,0.350,False
1/31/2023 5:00:00 AM,1/31/2023 12:00:00 AM,Oil,200,0.000,False
1/31/2023 5:00:00 AM,1/31/2023 12:00:00 AM,Other,27,0.000,False
1/31/2023 5:00:00 AM,1/31/2023 12:00:00 AM,Other Renewables,631,0.000,True
1/31/2023 5:00:00 AM,1/31/2023 12:00:00 AM,Solar,25,0.000,True
1/31/2023 5:00:00 AM,1/31/2023 12:00:00 AM,Storage,0,0.000,False
1/31/2023 5:00:00 AM,1/31/2023 12:00:00 AM,Wind,2204,0.020,True
1/31/2023 4:00:00 AM,1/30/2023 11:00:00 PM,Coal,18736,0.190,False
1/31/2023 4:00:00 AM,1/30/2023 11:00:00 PM,Gas,39472,0.410,False
1/31/2023 4:00:00 AM,1/30/2023 11:00:00 PM,Hydro,1426,0.010,True
1/31/2023 4:00:00 AM,1/30/2023 11:00:00 PM,Multiple Fuels,180,0.000,False
1/31/2023 4:00:00 AM,1/30/2023 11:00:00 PM,Nuclear,33163,0.340,False
1/31/2023 4:00:00 AM,1/30/2023 11:00:00 PM,Oil,337,0.000,False
1/31/2023 4:00:00 AM,1/30/2023 11:00:00 PM,Other,28,0.000,False
1/31/2023 4:00:00 AM,1/30/2023 11:00:00 PM,Other Renewables,630,0.000,True
1/31/2023 4:00:00 AM,1/30/2023 11:00:00 PM,Solar,25,0.000,True
1/31/2023 4:00:00 AM,1/30/2023 11:00:00 PM,Storage,0,0.000,False
1/31/2023 4:00:00 AM,1/30/2023 11:00:00 PM,Wind,2505,0.030,True
1/31/2023 3:00:00 AM,1/30/2023 10:00:00 PM,Coal,19823,0.200,False
1/31/2023 3:00:00 AM,1/30/2023 10:00:00 PM,Gas,42713,0.420,False
1/31/2023 3:00:00 AM,1/30/2023 10:00:00 PM,Hydro,1397,0.010,True
1/31/2023 3:00:00 AM,1/30/2023 10:00:00 PM,Multiple Fuels,180,0.000,False
1/31/2023 3:00:00 AM,1/30/2023 10:00:00 PM,Nuclear,33149,0.330,False
1/31/2023 3:00:00 AM,1/30/2023 10:00:00 PM,Oil,361,0.000,False
1/31/2023 3:00:00 AM,1/30/2023 10:00:00 PM,Other,28,0.000,False
1/31/2023 3:00:00 AM,1/30/2023 10:00:00 PM,Other Renewables,618,0.000,True
1/31/2023 3:00:00 AM,1/30/2023 10:00:00 PM,Solar,25,0.000,True
1/31/2023 3:00:00 AM,1/30/2023 10:00:00 PM,Storage,0,0.000,False
1/31/2023 3:00:00 AM,1/30/2023 10:00:00 PM,Wind,2470,0.020,True
1/31/2023 2:00:00 AM,1/30/2023 9:00:00 PM,Coal,20899,0.200,False
1/31/2023 2:00:00 AM,1/30/2023 9:00:00 PM,Gas,44051,0.420,False
1/31/2023 2:00:00 AM,1/30/2023 9:00:00 PM,Hydro,2410,0.020,True
1/31/2023 2:00:00 AM,1/30/2023 9:00:00 PM,Multiple Fuels,179,0.000,False
1/31/2023 2:00:00 AM,1/30/2023 9:00:00 PM,Nuclear,33157,0.320,False
1/31/2023 2:00:00 AM,1/30/2023 9:00:00 PM,Oil,371,0.000,False
1/31/2023 2:00:00 AM,1/30/2023 9:00:00 PM,Other,28,0.000,False
1/31/2023 2:00:00 AM,1/30/2023 9:00:00 PM,Other Renewables,623,0.000,True
1/31/2023 2:00:00 AM,1/30/2023 9:00:00 PM,Solar,25,0.000,True
1/31/2023 2:00:00 AM,1/30/2023 9:00:00 PM,Storage,0,0.000,False
1/31/2023 2:00:00 AM,1/30/2023 9:00:00 PM,Wind,2505,0.020,True
1/31/2023 1:00:00 AM,1/30/2023 8:00:00 PM,Coal,22039,0.210,False
1/31/2023 1:00:00 AM,1/30/2023 8:00:00 PM,Gas,45126,0.420,False
1/31/2023 1:00:00 AM,1/30/2023 8:00:00 PM,Hydro,3069,0.030,True
1/31/2023 1:00:00 AM,1/30/2023 8:00:00 PM,Multiple Fuels,178,0.000,False
1/31/2023 1:00:00 AM,1/30/2023 8:00:00 PM,Nuclear,33153,0.310,False
1/31/2023 1:00:00 AM,1/30/2023 8:00:00 PM,Oil,349,0.000,False
1/31/2023 1:00:00 AM,1/30/2023 8:00:00 PM,Other,28,0.000,False
1/31/2023 1:00:00 AM,1/30/2023 8:00:00 PM,Other Renewables,609,0.000,True
1/31/2023 1:00:00 AM,1/30/2023 8:00:00 PM,Solar,25,0.000,True
