datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
2/3/2023 3:00:00 PM,2/3/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,15465.720,True
2/3/2023 4:00:00 PM,2/3/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,15102.741,True
2/3/2023 5:00:00 PM,2/3/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,14816.641,True
2/3/2023 6:00:00 PM,2/3/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,14611.556,True
2/3/2023 7:00:00 PM,2/3/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,14478.348,True
2/3/2023 8:00:00 PM,2/3/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,14691.360,True
2/3/2023 9:00:00 PM,2/3/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,15648.352,True
2/3/2023 10:00:00 PM,2/3/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,17032.937,True
2/3/2023 11:00:00 PM,2/3/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,17806.351,True
2/4/2023 12:00:00 AM,2/3/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,17992.557,True
2/4/2023 1:00:00 AM,2/3/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,18070.056,True
2/4/2023 2:00:00 AM,2/3/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,18008.083,True
2/4/2023 3:00:00 AM,2/3/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,17770.937,True
2/4/2023 4:00:00 AM,2/3/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,17534.949,True
2/4/2023 5:00:00 AM,2/4/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,17452.822,True
2/4/2023 6:00:00 AM,2/4/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,17512.090,True
2/4/2023 7:00:00 AM,2/4/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,17658.584,True
2/4/2023 8:00:00 AM,2/4/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,17950.814,True
2/4/2023 9:00:00 AM,2/4/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,18243.421,True
2/4/2023 10:00:00 AM,2/4/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,18608.163,True
2/4/2023 11:00:00 AM,2/4/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,19245.431,True
2/4/2023 12:00:00 PM,2/4/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,19531.069,True
2/4/2023 1:00:00 PM,2/4/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,19074.758,True
2/4/2023 2:00:00 PM,2/4/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,18166.138,True
2/4/2023 3:00:00 PM,2/4/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,17213.821,True
2/4/2023 4:00:00 PM,2/4/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,16466.615,True
2/4/2023 5:00:00 PM,2/4/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,15745.003,True
2/4/2023 6:00:00 PM,2/4/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,15075.537,True
2/4/2023 7:00:00 PM,2/4/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,14665.008,True
2/4/2023 8:00:00 PM,2/4/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,14629.233,True
2/4/2023 9:00:00 PM,2/4/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,15226.046,True
2/4/2023 10:00:00 PM,2/4/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,16424.476,True
2/4/2023 11:00:00 PM,2/4/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,17136.743,True
2/5/2023 12:00:00 AM,2/4/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,17149.253,True
2/5/2023 1:00:00 AM,2/4/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,17077.707,True
2/5/2023 2:00:00 AM,2/4/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,16855.499,True
2/5/2023 3:00:00 AM,2/4/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,16364.604,True
2/5/2023 4:00:00 AM,2/4/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,15859.063,True
2/5/2023 5:00:00 AM,2/5/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,15515.228,True
2/5/2023 6:00:00 AM,2/5/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,15261.919,True
2/5/2023 7:00:00 AM,2/5/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,15054.556,True
2/5/2023 8:00:00 AM,2/5/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,14998.436,True
2/5/2023 9:00:00 AM,2/5/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,15009.117,True
2/5/2023 10:00:00 AM,2/5/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,15168.227,True
2/5/2023 11:00:00 AM,2/5/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,15469.453,True
2/5/2023 12:00:00 PM,2/5/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,15868.690,True
2/5/2023 1:00:00 PM,2/5/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,15864.400,True
2/5/2023 2:00:00 PM,2/5/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,15377.424,True
2/5/2023 3:00:00 PM,2/5/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,14563.462,True
2/5/2023 4:00:00 PM,2/5/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,13801.883,True
2/5/2023 5:00:00 PM,2/5/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,13374.786,True
2/5/2023 6:00:00 PM,2/5/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,13029.962,True
2/5/2023 7:00:00 PM,2/5/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,12845.976,True
2/5/2023 8:00:00 PM,2/5/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,12789.899,True
2/5/2023 9:00:00 PM,2/5/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,13118.182,True
2/5/2023 10:00:00 PM,2/5/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,13743.167,True
2/5/2023 11:00:00 PM,2/5/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,14178.538,True
2/6/2023 12:00:00 AM,2/5/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,14120.646,True
2/6/2023 1:00:00 AM,2/5/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,13858.805,True
2/6/2023 2:00:00 AM,2/5/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,13353.366,True
2/6/2023 3:00:00 AM,2/5/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,12719.931,True
2/6/2023 4:00:00 AM,2/5/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,12238.225,True
2/6/2023 5:00:00 AM,2/6/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,11957.443,True
2/6/2023 6:00:00 AM,2/6/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,11769.642,True
2/6/2023 7:00:00 AM,2/6/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,11734.467,True
2/6/2023 8:00:00 AM,2/6/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,11908.945,True
2/6/2023 9:00:00 AM,2/6/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,12349.440,True
2/6/2023 10:00:00 AM,2/6/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,13163.759,True
2/6/2023 11:00:00 AM,2/6/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,14311.438,True
2/6/2023 12:00:00 PM,2/6/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,14781.192,True
2/6/2023 1:00:00 PM,2/6/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,14170.972,True
2/6/2023 2:00:00 PM,2/6/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,13331.970,True
2/6/2023 3:00:00 PM,2/6/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,12956.651,True
2/6/2023 4:00:00 PM,2/6/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,12771.327,True
2/6/2023 5:00:00 PM,2/6/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,12751.872,True
2/6/2023 6:00:00 PM,2/6/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,12741.582,True
2/6/2023 7:00:00 PM,2/6/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,12630.449,True
2/6/2023 8:00:00 PM,2/6/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,12657.914,True
2/6/2023 9:00:00 PM,2/6/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,13086.874,True
2/6/2023 10:00:00 PM,2/6/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,13925.007,True
2/6/2023 11:00:00 PM,2/6/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,14535.655,True
2/7/2023 12:00:00 AM,2/6/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,14546.827,True
2/7/2023 1:00:00 AM,2/6/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,14464.095,True
2/7/2023 2:00:00 AM,2/6/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,14183.823,True
2/7/2023 3:00:00 AM,2/6/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,13732.268,True
2/7/2023 4:00:00 AM,2/6/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,13331.592,True
2/7/2023 5:00:00 AM,2/7/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,13153.780,True
2/7/2023 6:00:00 AM,2/7/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,13339.766,True
2/7/2023 7:00:00 AM,2/7/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,13625.917,True
2/7/2023 8:00:00 AM,2/7/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,14010.677,True
2/7/2023 9:00:00 AM,2/7/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,14648.645,True
2/7/2023 10:00:00 AM,2/7/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,15706.380,True
2/7/2023 11:00:00 AM,2/7/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,17071.725,True
2/7/2023 12:00:00 PM,2/7/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,17615.770,True
2/7/2023 1:00:00 PM,2/7/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,16665.580,True
2/7/2023 2:00:00 PM,2/7/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,15188.783,True
2/7/2023 3:00:00 PM,2/7/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,14152.929,True
2/7/2023 4:00:00 PM,2/7/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,13509.687,True
2/7/2023 5:00:00 PM,2/7/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,12993.554,True
2/7/2023 6:00:00 PM,2/7/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,12680.465,True
2/7/2023 7:00:00 PM,2/7/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,12423.065,True
2/7/2023 8:00:00 PM,2/7/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,12514.344,True
2/7/2023 9:00:00 PM,2/7/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,13037.099,True
2/7/2023 10:00:00 PM,2/7/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,13789.851,True
2/7/2023 11:00:00 PM,2/7/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,14268.982,True
2/8/2023 12:00:00 AM,2/7/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,14189.781,True
2/8/2023 1:00:00 AM,2/7/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,13950.952,True
2/8/2023 2:00:00 AM,2/7/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,13466.218,True
2/8/2023 3:00:00 AM,2/7/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,12798.658,True
2/8/2023 4:00:00 AM,2/7/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,12186.514,True
2/8/2023 5:00:00 AM,2/8/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,11779.233,True
2/8/2023 6:00:00 AM,2/8/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,11537.920,True
2/8/2023 7:00:00 AM,2/8/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,11431.047,True
2/8/2023 8:00:00 AM,2/8/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,11537.027,True
2/8/2023 9:00:00 AM,2/8/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,11877.906,True
2/8/2023 10:00:00 AM,2/8/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,12685.912,True
2/8/2023 11:00:00 AM,2/8/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,13723.544,True
2/8/2023 12:00:00 PM,2/8/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,14199.028,True
2/8/2023 1:00:00 PM,2/8/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,13733.480,True
2/8/2023 2:00:00 PM,2/8/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,12951.131,True
2/8/2023 3:00:00 PM,2/8/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,12311.635,True
2/8/2023 4:00:00 PM,2/8/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,11849.956,True
2/8/2023 5:00:00 PM,2/8/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,11608.512,True
2/8/2023 6:00:00 PM,2/8/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,11494.212,True
2/8/2023 7:00:00 PM,2/8/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,11402.423,True
2/8/2023 8:00:00 PM,2/8/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,11427.694,True
2/8/2023 9:00:00 PM,2/8/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,11900.491,True
2/8/2023 10:00:00 PM,2/8/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,12501.253,True
2/8/2023 11:00:00 PM,2/8/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,13063.994,True
2/9/2023 12:00:00 AM,2/8/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,12983.000,True
2/9/2023 1:00:00 AM,2/8/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,12791.216,True
2/9/2023 2:00:00 AM,2/8/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,12408.161,True
2/9/2023 3:00:00 AM,2/8/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,11855.248,True
2/9/2023 4:00:00 AM,2/8/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,11373.616,True
2/9/2023 5:00:00 AM,2/9/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,11066.527,True
2/9/2023 6:00:00 AM,2/9/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,10939.220,True
2/9/2023 7:00:00 AM,2/9/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,10885.394,True
2/9/2023 8:00:00 AM,2/9/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,10948.999,True
2/9/2023 9:00:00 AM,2/9/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,11281.889,True
2/9/2023 10:00:00 AM,2/9/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,11949.339,True
2/9/2023 11:00:00 AM,2/9/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,12962.978,True
2/9/2023 12:00:00 PM,2/9/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,13444.645,True
2/9/2023 1:00:00 PM,2/9/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,13160.946,True
2/9/2023 2:00:00 PM,2/9/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,12727.597,True
2/9/2023 3:00:00 PM,2/9/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,12325.516,True
2/9/2023 4:00:00 PM,2/9/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,12084.291,True
2/9/2023 5:00:00 PM,2/9/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,11872.003,True
2/9/2023 6:00:00 PM,2/9/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,11726.790,True
2/9/2023 7:00:00 PM,2/9/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,11687.150,True
2/9/2023 8:00:00 PM,2/9/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,11858.321,True
2/9/2023 9:00:00 PM,2/9/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,12112.548,True
2/9/2023 10:00:00 PM,2/9/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,12590.501,True
2/9/2023 11:00:00 PM,2/9/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,12958.057,True
2/10/2023 12:00:00 AM,2/9/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,12842.567,True
2/10/2023 1:00:00 AM,2/9/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,12563.570,True
2/10/2023 2:00:00 AM,2/9/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,12059.886,True
2/10/2023 3:00:00 AM,2/9/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,11395.027,True
2/10/2023 4:00:00 AM,2/9/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,10728.954,True
2/10/2023 5:00:00 AM,2/10/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,10291.964,True
2/10/2023 6:00:00 AM,2/10/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,10144.662,True
2/10/2023 7:00:00 AM,2/10/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,9966.539,True
2/10/2023 8:00:00 AM,2/10/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,9961.330,True
2/10/2023 9:00:00 AM,2/10/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,10121.441,True
2/10/2023 10:00:00 AM,2/10/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,10661.619,True
2/10/2023 11:00:00 AM,2/10/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,11580.106,True
2/10/2023 12:00:00 PM,2/10/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,12049.521,True
2/10/2023 1:00:00 PM,2/10/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,12083.372,True
2/10/2023 2:00:00 PM,2/10/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,11819.323,True
2/10/2023 3:00:00 PM,2/10/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,11656.256,True
2/10/2023 4:00:00 PM,2/10/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,11532.021,True
2/10/2023 5:00:00 PM,2/10/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,11463.127,True
2/10/2023 6:00:00 PM,2/10/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,11407.237,True
2/10/2023 7:00:00 PM,2/10/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,11347.743,True
2/10/2023 8:00:00 PM,2/10/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,11516.920,True
2/10/2023 9:00:00 PM,2/10/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,11771.290,True
2/10/2023 10:00:00 PM,2/10/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,12159.668,True
2/10/2023 11:00:00 PM,2/10/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,12577.038,True
2/11/2023 12:00:00 AM,2/10/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,12447.900,True
2/11/2023 1:00:00 AM,2/10/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,12285.714,True
2/11/2023 2:00:00 AM,2/10/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,12006.790,True
2/11/2023 3:00:00 AM,2/10/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,11650.980,True
2/11/2023 4:00:00 AM,2/10/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,11292.524,True
2/11/2023 5:00:00 AM,2/11/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,11019.344,True
2/11/2023 6:00:00 AM,2/11/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,10798.221,True
2/11/2023 7:00:00 AM,2/11/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,10696.134,True
