datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
4/7/2023 6:00:00 PM,4/7/2023 2:00:00 PM,Nuclear,28692,0.343,False
4/7/2023 6:00:00 PM,4/7/2023 2:00:00 PM,Oil,394,0.001,False
4/7/2023 6:00:00 PM,4/7/2023 2:00:00 PM,Other Renewables,583,0.010,True
4/7/2023 6:00:00 PM,4/7/2023 2:00:00 PM,Solar,1085,0.010,True
4/7/2023 6:00:00 PM,4/7/2023 2:00:00 PM,Storage,0,0.000,False
4/7/2023 6:00:00 PM,4/7/2023 2:00:00 PM,Wind,1804,0.020,True
4/7/2023 5:00:00 PM,4/7/2023 1:00:00 PM,Coal,12588,0.150,False
4/7/2023 5:00:00 PM,4/7/2023 1:00:00 PM,Gas,36956,0.440,False
4/7/2023 5:00:00 PM,4/7/2023 1:00:00 PM,Hydro,1450,0.017,True
4/7/2023 5:00:00 PM,4/7/2023 1:00:00 PM,Multiple Fuels,177,0.000,False
4/7/2023 5:00:00 PM,4/7/2023 1:00:00 PM,Nuclear,28696,0.340,False
4/7/2023 5:00:00 PM,4/7/2023 1:00:00 PM,Oil,427,0.006,False
4/7/2023 5:00:00 PM,4/7/2023 1:00:00 PM,Other Renewables,581,0.010,True
4/7/2023 5:00:00 PM,4/7/2023 1:00:00 PM,Solar,1104,0.010,True
4/7/2023 5:00:00 PM,4/7/2023 1:00:00 PM,Storage,0,0.000,False
4/7/2023 5:00:00 PM,4/7/2023 1:00:00 PM,Wind,1774,0.020,True
4/7/2023 4:00:00 PM,4/7/2023 12:00:00 PM,Coal,12964,0.153,False
4/7/2023 4:00:00 PM,4/7/2023 12:00:00 PM,Gas,36673,0.439,False
4/7/2023 4:00:00 PM,4/7/2023 12:00:00 PM,Hydro,1651,0.020,True
4/7/2023 4:00:00 PM,4/7/2023 12:00:00 PM,Multiple Fuels,177,0.000,False
4/7/2023 4:00:00 PM,4/7/2023 12:00:00 PM,Nuclear,28695,0.340,False
4/7/2023 4:00:00 PM,4/7/2023 12:00:00 PM,Oil,414,0.005,False
4/7/2023 4:00:00 PM,4/7/2023 12:00:00 PM,Other Renewables,562,0.010,True
4/7/2023 4:00:00 PM,4/7/2023 12:00:00 PM,Solar,1058,0.010,True
4/7/2023 4:00:00 PM,4/7/2023 12:00:00 PM,Storage,0,0.000,False
4/7/2023 4:00:00 PM,4/7/2023 12:00:00 PM,Wind,1744,0.020,True
4/7/2023 3:00:00 PM,4/7/2023 11:00:00 AM,Coal,13194,0.160,False
4/7/2023 3:00:00 PM,4/7/2023 11:00:00 AM,Gas,36775,0.438,False
4/7/2023 3:00:00 PM,4/7/2023 11:00:00 AM,Hydro,1788,0.020,True
4/7/2023 3:00:00 PM,4/7/2023 11:00:00 AM,Multiple Fuels,177,0.000,False
4/7/2023 3:00:00 PM,4/7/2023 11:00:00 AM,Nuclear,28705,0.340,False
4/7/2023 3:00:00 PM,4/7/2023 11:00:00 AM,Oil,422,0.005,False
4/7/2023 3:00:00 PM,4/7/2023 11:00:00 AM,Other Renewables,557,0.010,True
4/7/2023 3:00:00 PM,4/7/2023 11:00:00 AM,Solar,915,0.010,True
4/7/2023 3:00:00 PM,4/7/2023 11:00:00 AM,Storage,0,0.000,False
4/7/2023 3:00:00 PM,4/7/2023 11:00:00 AM,Wind,1865,0.020,True
4/7/2023 2:00:00 PM,4/7/2023 10:00:00 AM,Coal,13002,0.151,False
4/7/2023 2:00:00 PM,4/7/2023 10:00:00 AM,Gas,36863,0.435,False
4/7/2023 2:00:00 PM,4/7/2023 10:00:00 AM,Hydro,1948,0.020,True
4/7/2023 2:00:00 PM,4/7/2023 10:00:00 AM,Multiple Fuels,177,0.000,False
4/7/2023 2:00:00 PM,4/7/2023 10:00:00 AM,Nuclear,28722,0.340,False
4/7/2023 2:00:00 PM,4/7/2023 10:00:00 AM,Oil,372,0.000,False
4/7/2023 2:00:00 PM,4/7/2023 10:00:00 AM,Other Renewables,552,0.010,True
4/7/2023 2:00:00 PM,4/7/2023 10:00:00 AM,Solar,829,0.010,True
4/7/2023 2:00:00 PM,4/7/2023 10:00:00 AM,Storage,0,0.000,False
4/7/2023 2:00:00 PM,4/7/2023 10:00:00 AM,Wind,2298,0.028,True
4/7/2023 1:00:00 PM,4/7/2023 9:00:00 AM,Coal,12747,0.150,False
4/7/2023 1:00:00 PM,4/7/2023 9:00:00 AM,Gas,35934,0.425,False
4/7/2023 1:00:00 PM,4/7/2023 9:00:00 AM,Hydro,2263,0.028,True
4/7/2023 1:00:00 PM,4/7/2023 9:00:00 AM,Multiple Fuels,177,0.000,False
4/7/2023 1:00:00 PM,4/7/2023 9:00:00 AM,Nuclear,28717,0.340,False
4/7/2023 1:00:00 PM,4/7/2023 9:00:00 AM,Oil,388,0.000,False
4/7/2023 1:00:00 PM,4/7/2023 9:00:00 AM,Other Renewables,549,0.010,True
4/7/2023 1:00:00 PM,4/7/2023 9:00:00 AM,Solar,529,0.008,True
4/7/2023 1:00:00 PM,4/7/2023 9:00:00 AM,Storage,0,0.000,False
4/7/2023 1:00:00 PM,4/7/2023 9:00:00 AM,Wind,3077,0.035,True
4/7/2023 12:00:00 PM,4/7/2023 8:00:00 AM,Coal,12465,0.150,False
4/7/2023 12:00:00 PM,4/7/2023 8:00:00 AM,Gas,35255,0.420,False
4/7/2023 12:00:00 PM,4/7/2023 8:00:00 AM,Hydro,2294,0.030,True
4/7/2023 12:00:00 PM,4/7/2023 8:00:00 AM,Multiple Fuels,177,0.000,False
4/7/2023 12:00:00 PM,4/7/2023 8:00:00 AM,Nuclear,28717,0.341,False
4/7/2023 12:00:00 PM,4/7/2023 8:00:00 AM,Oil,377,0.001,False
4/7/2023 12:00:00 PM,4/7/2023 8:00:00 AM,Other Renewables,546,0.010,True
4/7/2023 12:00:00 PM,4/7/2023 8:00:00 AM,Solar,213,0.000,True
4/7/2023 12:00:00 PM,4/7/2023 8:00:00 AM,Storage,0,0.000,False
4/7/2023 12:00:00 PM,4/7/2023 8:00:00 AM,Wind,3767,0.046,True
4/7/2023 11:00:00 AM,4/7/2023 7:00:00 AM,Coal,12270,0.150,False
4/7/2023 11:00:00 AM,4/7/2023 7:00:00 AM,Gas,33078,0.405,False
4/7/2023 11:00:00 AM,4/7/2023 7:00:00 AM,Hydro,2279,0.029,True
4/7/2023 11:00:00 AM,4/7/2023 7:00:00 AM,Multiple Fuels,177,0.000,False
4/7/2023 11:00:00 AM,4/7/2023 7:00:00 AM,Nuclear,28707,0.353,False
4/7/2023 11:00:00 AM,4/7/2023 7:00:00 AM,Oil,366,0.000,False
4/7/2023 11:00:00 AM,4/7/2023 7:00:00 AM,Other Renewables,551,0.010,True
4/7/2023 11:00:00 AM,4/7/2023 7:00:00 AM,Solar,21,0.000,True
4/7/2023 11:00:00 AM,4/7/2023 7:00:00 AM,Storage,0,0.000,False
4/7/2023 11:00:00 AM,4/7/2023 7:00:00 AM,Wind,3706,0.047,True
4/7/2023 10:00:00 AM,4/7/2023 6:00:00 AM,Coal,11775,0.150,False
4/7/2023 10:00:00 AM,4/7/2023 6:00:00 AM,Gas,30708,0.394,False
4/7/2023 10:00:00 AM,4/7/2023 6:00:00 AM,Hydro,1528,0.020,True
4/7/2023 10:00:00 AM,4/7/2023 6:00:00 AM,Multiple Fuels,184,0.000,False
4/7/2023 10:00:00 AM,4/7/2023 6:00:00 AM,Nuclear,28703,0.370,False
4/7/2023 10:00:00 AM,4/7/2023 6:00:00 AM,Oil,244,0.000,False
4/7/2023 10:00:00 AM,4/7/2023 6:00:00 AM,Other Renewables,562,0.010,True
4/7/2023 10:00:00 AM,4/7/2023 6:00:00 AM,Solar,5,0.000,True
4/7/2023 10:00:00 AM,4/7/2023 6:00:00 AM,Storage,0,0.000,False
4/7/2023 10:00:00 AM,4/7/2023 6:00:00 AM,Wind,3806,0.047,True
4/7/2023 9:00:00 AM,4/7/2023 5:00:00 AM,Coal,11454,0.153,False
4/7/2023 9:00:00 AM,4/7/2023 5:00:00 AM,Gas,29175,0.392,False
4/7/2023 9:00:00 AM,4/7/2023 5:00:00 AM,Hydro,959,0.012,True
4/7/2023 9:00:00 AM,4/7/2023 5:00:00 AM,Multiple Fuels,187,0.000,False
4/7/2023 9:00:00 AM,4/7/2023 5:00:00 AM,Nuclear,28704,0.385,False
4/7/2023 9:00:00 AM,4/7/2023 5:00:00 AM,Oil,219,0.000,False
4/7/2023 9:00:00 AM,4/7/2023 5:00:00 AM,Other Renewables,570,0.010,True
4/7/2023 9:00:00 AM,4/7/2023 5:00:00 AM,Solar,5,0.000,True
4/7/2023 9:00:00 AM,4/7/2023 5:00:00 AM,Storage,0,0.000,False
4/7/2023 9:00:00 AM,4/7/2023 5:00:00 AM,Wind,3097,0.042,True
4/7/2023 8:00:00 AM,4/7/2023 4:00:00 AM,Coal,11355,0.155,False
4/7/2023 8:00:00 AM,4/7/2023 4:00:00 AM,Gas,29043,0.398,False
4/7/2023 8:00:00 AM,4/7/2023 4:00:00 AM,Hydro,778,0.010,True
4/7/2023 8:00:00 AM,4/7/2023 4:00:00 AM,Multiple Fuels,13,0.000,False
4/7/2023 8:00:00 AM,4/7/2023 4:00:00 AM,Nuclear,28713,0.391,False
4/7/2023 8:00:00 AM,4/7/2023 4:00:00 AM,Oil,215,0.000,False
4/7/2023 8:00:00 AM,4/7/2023 4:00:00 AM,Other Renewables,558,0.010,True
4/7/2023 8:00:00 AM,4/7/2023 4:00:00 AM,Solar,5,0.000,True
4/7/2023 8:00:00 AM,4/7/2023 4:00:00 AM,Storage,0,0.000,False
4/7/2023 8:00:00 AM,4/7/2023 4:00:00 AM,Wind,2422,0.033,True
4/7/2023 7:00:00 AM,4/7/2023 3:00:00 AM,Coal,11458,0.160,False
4/7/2023 7:00:00 AM,4/7/2023 3:00:00 AM,Gas,28885,0.398,False
4/7/2023 7:00:00 AM,4/7/2023 3:00:00 AM,Hydro,812,0.010,True
4/7/2023 7:00:00 AM,4/7/2023 3:00:00 AM,Multiple Fuels,1,0.000,False
4/7/2023 7:00:00 AM,4/7/2023 3:00:00 AM,Nuclear,28712,0.395,False
4/7/2023 7:00:00 AM,4/7/2023 3:00:00 AM,Oil,214,0.000,False
4/7/2023 7:00:00 AM,4/7/2023 3:00:00 AM,Other Renewables,550,0.010,True
4/7/2023 7:00:00 AM,4/7/2023 3:00:00 AM,Solar,5,0.000,True
4/7/2023 7:00:00 AM,4/7/2023 3:00:00 AM,Storage,0,0.000,False
4/7/2023 7:00:00 AM,4/7/2023 3:00:00 AM,Wind,2046,0.030,True
4/7/2023 6:00:00 AM,4/7/2023 2:00:00 AM,Coal,11742,0.160,False
4/7/2023 6:00:00 AM,4/7/2023 2:00:00 AM,Gas,29409,0.400,False
4/7/2023 6:00:00 AM,4/7/2023 2:00:00 AM,Hydro,829,0.010,True
4/7/2023 6:00:00 AM,4/7/2023 2:00:00 AM,Multiple Fuels,1,0.000,False
4/7/2023 6:00:00 AM,4/7/2023 2:00:00 AM,Nuclear,28696,0.390,False
4/7/2023 6:00:00 AM,4/7/2023 2:00:00 AM,Oil,212,0.000,False
4/7/2023 6:00:00 AM,4/7/2023 2:00:00 AM,Other Renewables,563,0.010,True
4/7/2023 6:00:00 AM,4/7/2023 2:00:00 AM,Solar,5,0.000,True
4/7/2023 6:00:00 AM,4/7/2023 2:00:00 AM,Storage,0,0.000,False
4/7/2023 6:00:00 AM,4/7/2023 2:00:00 AM,Wind,1770,0.020,True
4/7/2023 5:00:00 AM,4/7/2023 1:00:00 AM,Coal,12030,0.160,False
4/7/2023 5:00:00 AM,4/7/2023 1:00:00 AM,Gas,30216,0.409,False
4/7/2023 5:00:00 AM,4/7/2023 1:00:00 AM,Hydro,903,0.010,True
4/7/2023 5:00:00 AM,4/7/2023 1:00:00 AM,Multiple Fuels,1,0.000,False
4/7/2023 5:00:00 AM,4/7/2023 1:00:00 AM,Nuclear,28693,0.388,False
4/7/2023 5:00:00 AM,4/7/2023 1:00:00 AM,Oil,212,0.000,False
4/7/2023 5:00:00 AM,4/7/2023 1:00:00 AM,Other Renewables,575,0.010,True
4/7/2023 5:00:00 AM,4/7/2023 1:00:00 AM,Solar,5,0.000,True
4/7/2023 5:00:00 AM,4/7/2023 1:00:00 AM,Storage,0,0.000,False
4/7/2023 5:00:00 AM,4/7/2023 1:00:00 AM,Wind,1686,0.020,True
4/7/2023 4:00:00 AM,4/7/2023 12:00:00 AM,Coal,12653,0.165,False
4/7/2023 4:00:00 AM,4/7/2023 12:00:00 AM,Gas,31313,0.410,False
4/7/2023 4:00:00 AM,4/7/2023 12:00:00 AM,Hydro,1042,0.013,True
4/7/2023 4:00:00 AM,4/7/2023 12:00:00 AM,Multiple Fuels,24,0.000,False
4/7/2023 4:00:00 AM,4/7/2023 12:00:00 AM,Nuclear,28676,0.376,False
4/7/2023 4:00:00 AM,4/7/2023 12:00:00 AM,Oil,213,0.000,False
4/7/2023 4:00:00 AM,4/7/2023 12:00:00 AM,Other Renewables,577,0.010,True
4/7/2023 4:00:00 AM,4/7/2023 12:00:00 AM,Solar,5,0.000,True
4/7/2023 4:00:00 AM,4/7/2023 12:00:00 AM,Storage,0,0.000,False
4/7/2023 4:00:00 AM,4/7/2023 12:00:00 AM,Wind,1630,0.020,True
4/7/2023 3:00:00 AM,4/6/2023 11:00:00 PM,Coal,13812,0.170,False
4/7/2023 3:00:00 AM,4/6/2023 11:00:00 PM,Gas,33687,0.421,False
4/7/2023 3:00:00 AM,4/6/2023 11:00:00 PM,Hydro,1213,0.015,True
4/7/2023 3:00:00 AM,4/6/2023 11:00:00 PM,Multiple Fuels,206,0.000,False
4/7/2023 3:00:00 AM,4/6/2023 11:00:00 PM,Nuclear,28661,0.357,False
4/7/2023 3:00:00 AM,4/6/2023 11:00:00 PM,Oil,268,0.000,False
4/7/2023 3:00:00 AM,4/6/2023 11:00:00 PM,Other Renewables,574,0.010,True
4/7/2023 3:00:00 AM,4/6/2023 11:00:00 PM,Solar,5,0.000,True
4/7/2023 3:00:00 AM,4/6/2023 11:00:00 PM,Storage,0,0.000,False
4/7/2023 3:00:00 AM,4/6/2023 11:00:00 PM,Wind,1657,0.020,True
4/7/2023 2:00:00 AM,4/6/2023 10:00:00 PM,Coal,14456,0.170,False
4/7/2023 2:00:00 AM,4/6/2023 10:00:00 PM,Gas,36427,0.433,False
4/7/2023 2:00:00 AM,4/6/2023 10:00:00 PM,Hydro,1440,0.020,True
4/7/2023 2:00:00 AM,4/6/2023 10:00:00 PM,Multiple Fuels,280,0.001,False
4/7/2023 2:00:00 AM,4/6/2023 10:00:00 PM,Nuclear,28653,0.341,False
4/7/2023 2:00:00 AM,4/6/2023 10:00:00 PM,Oil,476,0.009,False
4/7/2023 2:00:00 AM,4/6/2023 10:00:00 PM,Other Renewables,583,0.010,True
4/7/2023 2:00:00 AM,4/6/2023 10:00:00 PM,Solar,5,0.000,True
4/7/2023 2:00:00 AM,4/6/2023 10:00:00 PM,Storage,0,0.000,False
4/7/2023 2:00:00 AM,4/6/2023 10:00:00 PM,Wind,1743,0.020,True
4/7/2023 1:00:00 AM,4/6/2023 9:00:00 PM,Coal,14717,0.166,False
4/7/2023 1:00:00 AM,4/6/2023 9:00:00 PM,Gas,39497,0.447,False
4/7/2023 1:00:00 AM,4/6/2023 9:00:00 PM,Hydro,2130,0.023,True
4/7/2023 1:00:00 AM,4/6/2023 9:00:00 PM,Multiple Fuels,762,0.010,False
4/7/2023 1:00:00 AM,4/6/2023 9:00:00 PM,Nuclear,28649,0.323,False
4/7/2023 1:00:00 AM,4/6/2023 9:00:00 PM,Oil,370,0.000,False
4/7/2023 1:00:00 AM,4/6/2023 9:00:00 PM,Other Renewables,579,0.010,True
4/7/2023 1:00:00 AM,4/6/2023 9:00:00 PM,Solar,5,0.000,True
4/7/2023 1:00:00 AM,4/6/2023 9:00:00 PM,Storage,0,0.000,False
4/7/2023 1:00:00 AM,4/6/2023 9:00:00 PM,Wind,1788,0.020,True
4/7/2023 12:00:00 AM,4/6/2023 8:00:00 PM,Coal,14409,0.160,False
4/7/2023 12:00:00 AM,4/6/2023 8:00:00 PM,Gas,40153,0.445,False
4/7/2023 12:00:00 AM,4/6/2023 8:00:00 PM,Hydro,3264,0.037,True
4/7/2023 12:00:00 AM,4/6/2023 8:00:00 PM,Multiple Fuels,834,0.010,False
4/7/2023 12:00:00 AM,4/6/2023 8:00:00 PM,Nuclear,28639,0.320,False
4/7/2023 12:00:00 AM,4/6/2023 8:00:00 PM,Oil,395,0.000,False
4/7/2023 12:00:00 AM,4/6/2023 8:00:00 PM,Other Renewables,569,0.010,True
4/7/2023 12:00:00 AM,4/6/2023 8:00:00 PM,Solar,5,0.000,True
4/7/2023 12:00:00 AM,4/6/2023 8:00:00 PM,Storage,0,0.000,False
4/7/2023 12:00:00 AM,4/6/2023 8:00:00 PM,Wind,1914,0.020,True
4/6/2023 11:00:00 PM,4/6/2023 7:00:00 PM,Coal,13707,0.151,False
4/6/2023 11:00:00 PM,4/6/2023 7:00:00 PM,Gas,40206,0.449,False
4/6/2023 11:00:00 PM,4/6/2023 7:00:00 PM,Hydro,3270,0.040,True
4/6/2023 11:00:00 PM,4/6/2023 7:00:00 PM,Multiple Fuels,1245,0.013,False
4/6/2023 11:00:00 PM,4/6/2023 7:00:00 PM,Nuclear,28608,0.320,False
4/6/2023 11:00:00 PM,4/6/2023 7:00:00 PM,Oil,393,0.000,False
4/6/2023 11:00:00 PM,4/6/2023 7:00:00 PM,Other Renewables,568,0.010,True
4/6/2023 11:00:00 PM,4/6/2023 7:00:00 PM,Solar,87,0.000,True
4/6/2023 11:00:00 PM,4/6/2023 7:00:00 PM,Storage,0,0.000,False
4/6/2023 11:00:00 PM,4/6/2023 7:00:00 PM,Wind,1884,0.020,True
4/6/2023 10:00:00 PM,4/6/2023 6:00:00 PM,Coal,13483,0.150,False
4/6/2023 10:00:00 PM,4/6/2023 6:00:00 PM,Gas,40016,0.440,False
4/6/2023 10:00:00 PM,4/6/2023 6:00:00 PM,Hydro,3179,0.036,True
4/6/2023 10:00:00 PM,4/6/2023 6:00:00 PM,Multiple Fuels,1427,0.020,False
4/6/2023 10:00:00 PM,4/6/2023 6:00:00 PM,Nuclear,28596,0.319,False
4/6/2023 10:00:00 PM,4/6/2023 6:00:00 PM,Oil,405,0.000,False
4/6/2023 10:00:00 PM,4/6/2023 6:00:00 PM,Other Renewables,568,0.010,True
4/6/2023 10:00:00 PM,4/6/2023 6:00:00 PM,Solar,466,0.005,True
4/6/2023 10:00:00 PM,4/6/2023 6:00:00 PM,Storage,0,0.000,False
4/6/2023 10:00:00 PM,4/6/2023 6:00:00 PM,Wind,2079,0.020,True
4/6/2023 9:00:00 PM,4/6/2023 5:00:00 PM,Coal,13426,0.149,False
4/6/2023 9:00:00 PM,4/6/2023 5:00:00 PM,Gas,39950,0.438,False
4/6/2023 9:00:00 PM,4/6/2023 5:00:00 PM,Hydro,2967,0.030,True
4/6/2023 9:00:00 PM,4/6/2023 5:00:00 PM,Multiple Fuels,1372,0.015,False
