datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
10/9/2022 7:00:00 AM,10/9/2022 3:00:00 AM,SERC,SOUTH,DOM,DOM,9869.346,True
10/9/2022 8:00:00 AM,10/9/2022 4:00:00 AM,SERC,SOUTH,DOM,DOM,10019.211,True
10/9/2022 9:00:00 AM,10/9/2022 5:00:00 AM,SERC,SOUTH,DOM,DOM,10281.351,True
10/9/2022 10:00:00 AM,10/9/2022 6:00:00 AM,SERC,SOUTH,DOM,DOM,10746.938,True
10/9/2022 11:00:00 AM,10/9/2022 7:00:00 AM,SERC,SOUTH,DOM,DOM,11162.787,True
10/9/2022 12:00:00 PM,10/9/2022 8:00:00 AM,SERC,SOUTH,DOM,DOM,11326.490,True
10/9/2022 1:00:00 PM,10/9/2022 9:00:00 AM,SERC,SOUTH,DOM,DOM,11057.231,True
10/9/2022 2:00:00 PM,10/9/2022 10:00:00 AM,SERC,SOUTH,DOM,DOM,10735.849,True
10/9/2022 3:00:00 PM,10/9/2022 11:00:00 AM,SERC,SOUTH,DOM,DOM,10483.730,True
10/9/2022 4:00:00 PM,10/9/2022 12:00:00 PM,SERC,SOUTH,DOM,DOM,10326.470,True
10/9/2022 5:00:00 PM,10/9/2022 1:00:00 PM,SERC,SOUTH,DOM,DOM,10236.209,True
10/9/2022 6:00:00 PM,10/9/2022 2:00:00 PM,SERC,SOUTH,DOM,DOM,10196.183,True
10/9/2022 7:00:00 PM,10/9/2022 3:00:00 PM,SERC,SOUTH,DOM,DOM,10239.967,True
10/9/2022 8:00:00 PM,10/9/2022 4:00:00 PM,SERC,SOUTH,DOM,DOM,10463.118,True
10/9/2022 9:00:00 PM,10/9/2022 5:00:00 PM,SERC,SOUTH,DOM,DOM,10877.987,True
10/9/2022 10:00:00 PM,10/9/2022 6:00:00 PM,SERC,SOUTH,DOM,DOM,11302.337,True
10/9/2022 11:00:00 PM,10/9/2022 7:00:00 PM,SERC,SOUTH,DOM,DOM,11611.865,True
10/10/2022 12:00:00 AM,10/9/2022 8:00:00 PM,SERC,SOUTH,DOM,DOM,11491.454,True
10/10/2022 1:00:00 AM,10/9/2022 9:00:00 PM,SERC,SOUTH,DOM,DOM,11140.583,True
10/10/2022 2:00:00 AM,10/9/2022 10:00:00 PM,SERC,SOUTH,DOM,DOM,10680.842,True
10/10/2022 3:00:00 AM,10/9/2022 11:00:00 PM,SERC,SOUTH,DOM,DOM,10246.114,True
10/10/2022 4:00:00 AM,10/10/2022 12:00:00 AM,SERC,SOUTH,DOM,DOM,9954.117,True
10/10/2022 5:00:00 AM,10/10/2022 1:00:00 AM,SERC,SOUTH,DOM,DOM,9821.460,True
10/10/2022 6:00:00 AM,10/10/2022 2:00:00 AM,SERC,SOUTH,DOM,DOM,9787.363,True
10/10/2022 7:00:00 AM,10/10/2022 3:00:00 AM,SERC,SOUTH,DOM,DOM,9897.901,True
10/10/2022 8:00:00 AM,10/10/2022 4:00:00 AM,SERC,SOUTH,DOM,DOM,10169.073,True
10/10/2022 9:00:00 AM,10/10/2022 5:00:00 AM,SERC,SOUTH,DOM,DOM,10765.122,True
10/10/2022 10:00:00 AM,10/10/2022 6:00:00 AM,SERC,SOUTH,DOM,DOM,11655.033,True
10/10/2022 11:00:00 AM,10/10/2022 7:00:00 AM,SERC,SOUTH,DOM,DOM,12231.421,True
10/10/2022 12:00:00 PM,10/10/2022 8:00:00 AM,SERC,SOUTH,DOM,DOM,12201.313,True
10/10/2022 1:00:00 PM,10/10/2022 9:00:00 AM,SERC,SOUTH,DOM,DOM,11920.840,True
10/10/2022 2:00:00 PM,10/10/2022 10:00:00 AM,SERC,SOUTH,DOM,DOM,11605.289,True
10/10/2022 3:00:00 PM,10/10/2022 11:00:00 AM,SERC,SOUTH,DOM,DOM,11371.276,True
10/10/2022 4:00:00 PM,10/10/2022 12:00:00 PM,SERC,SOUTH,DOM,DOM,11233.277,True
10/10/2022 5:00:00 PM,10/10/2022 1:00:00 PM,SERC,SOUTH,DOM,DOM,11209.222,True
10/10/2022 6:00:00 PM,10/10/2022 2:00:00 PM,SERC,SOUTH,DOM,DOM,11256.942,True
10/10/2022 7:00:00 PM,10/10/2022 3:00:00 PM,SERC,SOUTH,DOM,DOM,11317.343,True
10/10/2022 8:00:00 PM,10/10/2022 4:00:00 PM,SERC,SOUTH,DOM,DOM,11528.799,True
10/10/2022 9:00:00 PM,10/10/2022 5:00:00 PM,SERC,SOUTH,DOM,DOM,11810.727,True
10/10/2022 10:00:00 PM,10/10/2022 6:00:00 PM,SERC,SOUTH,DOM,DOM,12036.567,True
10/10/2022 11:00:00 PM,10/10/2022 7:00:00 PM,SERC,SOUTH,DOM,DOM,12281.021,True
10/11/2022 12:00:00 AM,10/10/2022 8:00:00 PM,SERC,SOUTH,DOM,DOM,12020.362,True
10/11/2022 1:00:00 AM,10/10/2022 9:00:00 PM,SERC,SOUTH,DOM,DOM,11501.054,True
10/11/2022 2:00:00 AM,10/10/2022 10:00:00 PM,SERC,SOUTH,DOM,DOM,10870.543,True
10/11/2022 3:00:00 AM,10/10/2022 11:00:00 PM,SERC,SOUTH,DOM,DOM,10333.254,True
10/11/2022 4:00:00 AM,10/11/2022 12:00:00 AM,SERC,SOUTH,DOM,DOM,9954.117,True
10/11/2022 5:00:00 AM,10/11/2022 1:00:00 AM,SERC,SOUTH,DOM,DOM,9821.460,True
10/11/2022 6:00:00 AM,10/11/2022 2:00:00 AM,SERC,SOUTH,DOM,DOM,9787.363,True
10/11/2022 7:00:00 AM,10/11/2022 3:00:00 AM,SERC,SOUTH,DOM,DOM,9897.901,True
10/11/2022 8:00:00 AM,10/11/2022 4:00:00 AM,SERC,SOUTH,DOM,DOM,10169.073,True
10/11/2022 9:00:00 AM,10/11/2022 5:00:00 AM,SERC,SOUTH,DOM,DOM,10765.122,True
10/11/2022 10:00:00 AM,10/11/2022 6:00:00 AM,SERC,SOUTH,DOM,DOM,11655.033,True
10/11/2022 11:00:00 AM,10/11/2022 7:00:00 AM,SERC,SOUTH,DOM,DOM,12231.421,True
10/11/2022 12:00:00 PM,10/11/2022 8:00:00 AM,SERC,SOUTH,DOM,DOM,12201.313,True
10/11/2022 1:00:00 PM,10/11/2022 9:00:00 AM,SERC,SOUTH,DOM,DOM,11920.840,True
10/11/2022 2:00:00 PM,10/11/2022 10:00:00 AM,SERC,SOUTH,DOM,DOM,11605.289,True
10/11/2022 3:00:00 PM,10/11/2022 11:00:00 AM,SERC,SOUTH,DOM,DOM,11371.276,True
10/11/2022 4:00:00 PM,10/11/2022 12:00:00 PM,SERC,SOUTH,DOM,DOM,11233.277,True
10/11/2022 5:00:00 PM,10/11/2022 1:00:00 PM,SERC,SOUTH,DOM,DOM,11209.222,True
10/11/2022 6:00:00 PM,10/11/2022 2:00:00 PM,SERC,SOUTH,DOM,DOM,11256.942,True
10/11/2022 7:00:00 PM,10/11/2022 3:00:00 PM,SERC,SOUTH,DOM,DOM,11317.343,True
10/11/2022 8:00:00 PM,10/11/2022 4:00:00 PM,SERC,SOUTH,DOM,DOM,11528.799,True
10/11/2022 9:00:00 PM,10/11/2022 5:00:00 PM,SERC,SOUTH,DOM,DOM,11810.727,True
10/11/2022 10:00:00 PM,10/11/2022 6:00:00 PM,SERC,SOUTH,DOM,DOM,12036.567,True
10/11/2022 11:00:00 PM,10/11/2022 7:00:00 PM,SERC,SOUTH,DOM,DOM,12281.021,True
10/12/2022 12:00:00 AM,10/11/2022 8:00:00 PM,SERC,SOUTH,DOM,DOM,12020.362,True
10/12/2022 1:00:00 AM,10/11/2022 9:00:00 PM,SERC,SOUTH,DOM,DOM,11501.054,True
10/12/2022 2:00:00 AM,10/11/2022 10:00:00 PM,SERC,SOUTH,DOM,DOM,10870.543,True
10/12/2022 3:00:00 AM,10/11/2022 11:00:00 PM,SERC,SOUTH,DOM,DOM,10333.254,True
10/12/2022 4:00:00 AM,10/12/2022 12:00:00 AM,SERC,SOUTH,DOM,DOM,9935.086,True
10/12/2022 5:00:00 AM,10/12/2022 1:00:00 AM,SERC,SOUTH,DOM,DOM,9680.213,True
10/12/2022 6:00:00 AM,10/12/2022 2:00:00 AM,SERC,SOUTH,DOM,DOM,9516.520,True
10/12/2022 7:00:00 AM,10/12/2022 3:00:00 AM,SERC,SOUTH,DOM,DOM,9561.597,True
10/12/2022 8:00:00 AM,10/12/2022 4:00:00 AM,SERC,SOUTH,DOM,DOM,9829.964,True
10/12/2022 9:00:00 AM,10/12/2022 5:00:00 AM,SERC,SOUTH,DOM,DOM,10489.001,True
10/12/2022 10:00:00 AM,10/12/2022 6:00:00 AM,SERC,SOUTH,DOM,DOM,11514.020,True
10/12/2022 11:00:00 AM,10/12/2022 7:00:00 AM,SERC,SOUTH,DOM,DOM,12091.863,True
10/12/2022 12:00:00 PM,10/12/2022 8:00:00 AM,SERC,SOUTH,DOM,DOM,11950.356,True
10/12/2022 1:00:00 PM,10/12/2022 9:00:00 AM,SERC,SOUTH,DOM,DOM,11639.894,True
10/12/2022 2:00:00 PM,10/12/2022 10:00:00 AM,SERC,SOUTH,DOM,DOM,11480.934,True
10/12/2022 3:00:00 PM,10/12/2022 11:00:00 AM,SERC,SOUTH,DOM,DOM,11404.184,True
10/12/2022 4:00:00 PM,10/12/2022 12:00:00 PM,SERC,SOUTH,DOM,DOM,11396.775,True
10/12/2022 5:00:00 PM,10/12/2022 1:00:00 PM,SERC,SOUTH,DOM,DOM,11560.250,True
10/12/2022 6:00:00 PM,10/12/2022 2:00:00 PM,SERC,SOUTH,DOM,DOM,11673.443,True
10/12/2022 7:00:00 PM,10/12/2022 3:00:00 PM,SERC,SOUTH,DOM,DOM,11862.371,True
10/12/2022 8:00:00 PM,10/12/2022 4:00:00 PM,SERC,SOUTH,DOM,DOM,12052.350,True
10/12/2022 9:00:00 PM,10/12/2022 5:00:00 PM,SERC,SOUTH,DOM,DOM,12232.625,True
10/12/2022 10:00:00 PM,10/12/2022 6:00:00 PM,SERC,SOUTH,DOM,DOM,12501.282,True
10/12/2022 11:00:00 PM,10/12/2022 7:00:00 PM,SERC,SOUTH,DOM,DOM,12590.665,True
10/13/2022 12:00:00 AM,10/12/2022 8:00:00 PM,SERC,SOUTH,DOM,DOM,12309.828,True
10/13/2022 1:00:00 AM,10/12/2022 9:00:00 PM,SERC,SOUTH,DOM,DOM,11778.778,True
10/13/2022 2:00:00 AM,10/12/2022 10:00:00 PM,SERC,SOUTH,DOM,DOM,11086.158,True
10/13/2022 3:00:00 AM,10/12/2022 11:00:00 PM,SERC,SOUTH,DOM,DOM,10511.706,True
10/13/2022 4:00:00 AM,10/13/2022 12:00:00 AM,SERC,SOUTH,DOM,DOM,9966.727,True
10/13/2022 5:00:00 AM,10/13/2022 1:00:00 AM,SERC,SOUTH,DOM,DOM,9689.503,True
10/13/2022 6:00:00 AM,10/13/2022 2:00:00 AM,SERC,SOUTH,DOM,DOM,9502.286,True
10/13/2022 7:00:00 AM,10/13/2022 3:00:00 AM,SERC,SOUTH,DOM,DOM,9463.755,True
10/13/2022 8:00:00 AM,10/13/2022 4:00:00 AM,SERC,SOUTH,DOM,DOM,9589.458,True
10/13/2022 9:00:00 AM,10/13/2022 5:00:00 AM,SERC,SOUTH,DOM,DOM,10052.453,True
10/13/2022 10:00:00 AM,10/13/2022 6:00:00 AM,SERC,SOUTH,DOM,DOM,11076.458,True
10/13/2022 11:00:00 AM,10/13/2022 7:00:00 AM,SERC,SOUTH,DOM,DOM,11609.096,True
10/13/2022 12:00:00 PM,10/13/2022 8:00:00 AM,SERC,SOUTH,DOM,DOM,11827.804,True
10/13/2022 1:00:00 PM,10/13/2022 9:00:00 AM,SERC,SOUTH,DOM,DOM,11989.961,True
10/13/2022 2:00:00 PM,10/13/2022 10:00:00 AM,SERC,SOUTH,DOM,DOM,12076.370,True
10/13/2022 3:00:00 PM,10/13/2022 11:00:00 AM,SERC,SOUTH,DOM,DOM,12117.722,True
10/13/2022 4:00:00 PM,10/13/2022 12:00:00 PM,SERC,SOUTH,DOM,DOM,12148.957,True
10/13/2022 5:00:00 PM,10/13/2022 1:00:00 PM,SERC,SOUTH,DOM,DOM,12171.653,True
10/13/2022 6:00:00 PM,10/13/2022 2:00:00 PM,SERC,SOUTH,DOM,DOM,12177.729,True
10/13/2022 7:00:00 PM,10/13/2022 3:00:00 PM,SERC,SOUTH,DOM,DOM,12195.585,True
10/13/2022 8:00:00 PM,10/13/2022 4:00:00 PM,SERC,SOUTH,DOM,DOM,12387.783,True
10/13/2022 9:00:00 PM,10/13/2022 5:00:00 PM,SERC,SOUTH,DOM,DOM,12576.510,True
10/13/2022 10:00:00 PM,10/13/2022 6:00:00 PM,SERC,SOUTH,DOM,DOM,12695.066,True
10/13/2022 11:00:00 PM,10/13/2022 7:00:00 PM,SERC,SOUTH,DOM,DOM,12758.103,True
10/14/2022 12:00:00 AM,10/13/2022 8:00:00 PM,SERC,SOUTH,DOM,DOM,12380.997,True
10/14/2022 1:00:00 AM,10/13/2022 9:00:00 PM,SERC,SOUTH,DOM,DOM,11830.213,True
10/14/2022 2:00:00 AM,10/13/2022 10:00:00 PM,SERC,SOUTH,DOM,DOM,11149.250,True
10/14/2022 3:00:00 AM,10/13/2022 11:00:00 PM,SERC,SOUTH,DOM,DOM,10440.469,True
10/14/2022 4:00:00 AM,10/14/2022 12:00:00 AM,SERC,SOUTH,DOM,DOM,9929.966,True
10/14/2022 5:00:00 AM,10/14/2022 1:00:00 AM,SERC,SOUTH,DOM,DOM,9643.954,True
10/14/2022 6:00:00 AM,10/14/2022 2:00:00 AM,SERC,SOUTH,DOM,DOM,9438.397,True
10/14/2022 7:00:00 AM,10/14/2022 3:00:00 AM,SERC,SOUTH,DOM,DOM,9373.577,True
10/14/2022 8:00:00 AM,10/14/2022 4:00:00 AM,SERC,SOUTH,DOM,DOM,9525.175,True
10/14/2022 9:00:00 AM,10/14/2022 5:00:00 AM,SERC,SOUTH,DOM,DOM,9972.859,True
10/14/2022 10:00:00 AM,10/14/2022 6:00:00 AM,SERC,SOUTH,DOM,DOM,10875.404,True
10/14/2022 11:00:00 AM,10/14/2022 7:00:00 AM,SERC,SOUTH,DOM,DOM,11426.050,True
10/14/2022 12:00:00 PM,10/14/2022 8:00:00 AM,SERC,SOUTH,DOM,DOM,11515.651,True
10/14/2022 1:00:00 PM,10/14/2022 9:00:00 AM,SERC,SOUTH,DOM,DOM,11457.695,True
10/14/2022 2:00:00 PM,10/14/2022 10:00:00 AM,SERC,SOUTH,DOM,DOM,11456.343,True
10/14/2022 3:00:00 PM,10/14/2022 11:00:00 AM,SERC,SOUTH,DOM,DOM,11324.664,True
10/14/2022 4:00:00 PM,10/14/2022 12:00:00 PM,SERC,SOUTH,DOM,DOM,11340.879,True
10/14/2022 5:00:00 PM,10/14/2022 1:00:00 PM,SERC,SOUTH,DOM,DOM,11351.867,True
10/14/2022 6:00:00 PM,10/14/2022 2:00:00 PM,SERC,SOUTH,DOM,DOM,11396.558,True
10/14/2022 7:00:00 PM,10/14/2022 3:00:00 PM,SERC,SOUTH,DOM,DOM,11503.700,True
10/14/2022 8:00:00 PM,10/14/2022 4:00:00 PM,SERC,SOUTH,DOM,DOM,11623.716,True
10/14/2022 9:00:00 PM,10/14/2022 5:00:00 PM,SERC,SOUTH,DOM,DOM,11836.536,True
10/14/2022 10:00:00 PM,10/14/2022 6:00:00 PM,SERC,SOUTH,DOM,DOM,11824.310,True
10/14/2022 11:00:00 PM,10/14/2022 7:00:00 PM,SERC,SOUTH,DOM,DOM,11808.256,True
10/15/2022 12:00:00 AM,10/14/2022 8:00:00 PM,SERC,SOUTH,DOM,DOM,11529.025,True
10/15/2022 1:00:00 AM,10/14/2022 9:00:00 PM,SERC,SOUTH,DOM,DOM,11168.081,True
10/15/2022 2:00:00 AM,10/14/2022 10:00:00 PM,SERC,SOUTH,DOM,DOM,10708.482,True
10/15/2022 3:00:00 AM,10/14/2022 11:00:00 PM,SERC,SOUTH,DOM,DOM,10274.379,True
10/15/2022 4:00:00 AM,10/15/2022 12:00:00 AM,SERC,SOUTH,DOM,DOM,9907.178,True
10/15/2022 5:00:00 AM,10/15/2022 1:00:00 AM,SERC,SOUTH,DOM,DOM,9687.457,True
10/15/2022 6:00:00 AM,10/15/2022 2:00:00 AM,SERC,SOUTH,DOM,DOM,9564.304,True
10/15/2022 7:00:00 AM,10/15/2022 3:00:00 AM,SERC,SOUTH,DOM,DOM,9569.711,True
10/15/2022 8:00:00 AM,10/15/2022 4:00:00 AM,SERC,SOUTH,DOM,DOM,9653.191,True
10/15/2022 9:00:00 AM,10/15/2022 5:00:00 AM,SERC,SOUTH,DOM,DOM,9932.300,True
10/15/2022 10:00:00 AM,10/15/2022 6:00:00 AM,SERC,SOUTH,DOM,DOM,10290.052,True
10/15/2022 11:00:00 AM,10/15/2022 7:00:00 AM,SERC,SOUTH,DOM,DOM,10771.445,True
10/15/2022 12:00:00 PM,10/15/2022 8:00:00 AM,SERC,SOUTH,DOM,DOM,11009.819,True
10/15/2022 1:00:00 PM,10/15/2022 9:00:00 AM,SERC,SOUTH,DOM,DOM,10846.836,True
10/15/2022 2:00:00 PM,10/15/2022 10:00:00 AM,SERC,SOUTH,DOM,DOM,10713.641,True
10/15/2022 3:00:00 PM,10/15/2022 11:00:00 AM,SERC,SOUTH,DOM,DOM,10624.248,True
10/15/2022 4:00:00 PM,10/15/2022 12:00:00 PM,SERC,SOUTH,DOM,DOM,10595.779,True
10/15/2022 5:00:00 PM,10/15/2022 1:00:00 PM,SERC,SOUTH,DOM,DOM,10624.205,True
10/15/2022 6:00:00 PM,10/15/2022 2:00:00 PM,SERC,SOUTH,DOM,DOM,10744.983,True
10/15/2022 7:00:00 PM,10/15/2022 3:00:00 PM,SERC,SOUTH,DOM,DOM,10943.758,True
10/15/2022 8:00:00 PM,10/15/2022 4:00:00 PM,SERC,SOUTH,DOM,DOM,11231.005,True
10/15/2022 9:00:00 PM,10/15/2022 5:00:00 PM,SERC,SOUTH,DOM,DOM,11528.399,True
10/15/2022 10:00:00 PM,10/15/2022 6:00:00 PM,SERC,SOUTH,DOM,DOM,11657.582,True
10/15/2022 11:00:00 PM,10/15/2022 7:00:00 PM,SERC,SOUTH,DOM,DOM,11742.043,True
10/16/2022 12:00:00 AM,10/15/2022 8:00:00 PM,SERC,SOUTH,DOM,DOM,11453.123,True
10/16/2022 1:00:00 AM,10/15/2022 9:00:00 PM,SERC,SOUTH,DOM,DOM,11086.848,True
10/16/2022 2:00:00 AM,10/15/2022 10:00:00 PM,SERC,SOUTH,DOM,DOM,10574.496,True
10/16/2022 3:00:00 AM,10/15/2022 11:00:00 PM,SERC,SOUTH,DOM,DOM,10116.674,True
10/16/2022 4:00:00 AM,10/16/2022 12:00:00 AM,SERC,SOUTH,DOM,DOM,9721.014,True
10/16/2022 5:00:00 AM,10/16/2022 1:00:00 AM,SERC,SOUTH,DOM,DOM,9444.274,True
10/16/2022 6:00:00 AM,10/16/2022 2:00:00 AM,SERC,SOUTH,DOM,DOM,9305.596,True
10/16/2022 7:00:00 AM,10/16/2022 3:00:00 AM,SERC,SOUTH,DOM,DOM,9197.710,True
10/16/2022 8:00:00 AM,10/16/2022 4:00:00 AM,SERC,SOUTH,DOM,DOM,9249.664,True
10/16/2022 9:00:00 AM,10/16/2022 5:00:00 AM,SERC,SOUTH,DOM,DOM,9312.115,True
10/16/2022 10:00:00 AM,10/16/2022 6:00:00 AM,SERC,SOUTH,DOM,DOM,9534.641,True
10/16/2022 11:00:00 AM,10/16/2022 7:00:00 AM,SERC,SOUTH,DOM,DOM,9892.313,True
10/16/2022 12:00:00 PM,10/16/2022 8:00:00 AM,SERC,SOUTH,DOM,DOM,10256.833,True
10/16/2022 1:00:00 PM,10/16/2022 9:00:00 AM,SERC,SOUTH,DOM,DOM,10423.126,True
10/16/2022 2:00:00 PM,10/16/2022 10:00:00 AM,SERC,SOUTH,DOM,DOM,10499.429,True
10/16/2022 3:00:00 PM,10/16/2022 11:00:00 AM,SERC,SOUTH,DOM,DOM,10605.910,True
10/16/2022 4:00:00 PM,10/16/2022 12:00:00 PM,SERC,SOUTH,DOM,DOM,10788.523,True
10/16/2022 5:00:00 PM,10/16/2022 1:00:00 PM,SERC,SOUTH,DOM,DOM,10988.652,True
10/16/2022 6:00:00 PM,10/16/2022 2:00:00 PM,SERC,SOUTH,DOM,DOM,11270.563,True
10/16/2022 7:00:00 PM,10/16/2022 3:00:00 PM,SERC,SOUTH,DOM,DOM,11408.158,True
10/16/2022 8:00:00 PM,10/16/2022 4:00:00 PM,SERC,SOUTH,DOM,DOM,11546.868,True
10/16/2022 9:00:00 PM,10/16/2022 5:00:00 PM,SERC,SOUTH,DOM,DOM,11798.671,True
10/16/2022 10:00:00 PM,10/16/2022 6:00:00 PM,SERC,SOUTH,DOM,DOM,12113.518,True
10/16/2022 11:00:00 PM,10/16/2022 7:00:00 PM,SERC,SOUTH,DOM,DOM,12186.422,True
10/17/2022 12:00:00 AM,10/16/2022 8:00:00 PM,SERC,SOUTH,DOM,DOM,11900.642,True
10/17/2022 1:00:00 AM,10/16/2022 9:00:00 PM,SERC,SOUTH,DOM,DOM,11386.447,True
10/17/2022 2:00:00 AM,10/16/2022 10:00:00 PM,SERC,SOUTH,DOM,DOM,10776.079,True
10/17/2022 3:00:00 AM,10/16/2022 11:00:00 PM,SERC,SOUTH,DOM,DOM,10205.757,True
10/17/2022 4:00:00 AM,10/17/2022 12:00:00 AM,SERC,SOUTH,DOM,DOM,9785.046,True
10/17/2022 5:00:00 AM,10/17/2022 1:00:00 AM,SERC,SOUTH,DOM,DOM,9412.761,True
10/17/2022 6:00:00 AM,10/17/2022 2:00:00 AM,SERC,SOUTH,DOM,DOM,9297.704,True
