datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
12/2/2022 2:00:00 AM,12/1/2022 9:00:00 PM,SERC,SOUTH,DOM,DOM,14807.161,True
12/2/2022 3:00:00 AM,12/1/2022 10:00:00 PM,SERC,SOUTH,DOM,DOM,14390.801,True
12/2/2022 4:00:00 AM,12/1/2022 11:00:00 PM,SERC,SOUTH,DOM,DOM,14021.400,True
12/2/2022 5:00:00 AM,12/2/2022 12:00:00 AM,SERC,SOUTH,DOM,DOM,13915.233,True
12/2/2022 6:00:00 AM,12/2/2022 1:00:00 AM,SERC,SOUTH,DOM,DOM,14034.867,True
12/2/2022 7:00:00 AM,12/2/2022 2:00:00 AM,SERC,SOUTH,DOM,DOM,14188.109,True
12/2/2022 8:00:00 AM,12/2/2022 3:00:00 AM,SERC,SOUTH,DOM,DOM,14501.789,True
12/2/2022 9:00:00 AM,12/2/2022 4:00:00 AM,SERC,SOUTH,DOM,DOM,15014.028,True
12/2/2022 10:00:00 AM,12/2/2022 5:00:00 AM,SERC,SOUTH,DOM,DOM,15935.409,True
12/2/2022 11:00:00 AM,12/2/2022 6:00:00 AM,SERC,SOUTH,DOM,DOM,17158.746,True
12/2/2022 12:00:00 PM,12/2/2022 7:00:00 AM,SERC,SOUTH,DOM,DOM,17440.154,True
12/2/2022 1:00:00 PM,12/2/2022 8:00:00 AM,SERC,SOUTH,DOM,DOM,16650.526,True
12/2/2022 2:00:00 PM,12/2/2022 9:00:00 AM,SERC,SOUTH,DOM,DOM,15072.855,True
12/2/2022 3:00:00 PM,12/2/2022 10:00:00 AM,SERC,SOUTH,DOM,DOM,13918.504,True
12/2/2022 4:00:00 PM,12/2/2022 11:00:00 AM,SERC,SOUTH,DOM,DOM,13230.282,True
12/2/2022 5:00:00 PM,12/2/2022 12:00:00 PM,SERC,SOUTH,DOM,DOM,12766.845,True
12/2/2022 6:00:00 PM,12/2/2022 1:00:00 PM,SERC,SOUTH,DOM,DOM,12462.713,True
12/2/2022 7:00:00 PM,12/2/2022 2:00:00 PM,SERC,SOUTH,DOM,DOM,12449.077,True
12/2/2022 8:00:00 PM,12/2/2022 3:00:00 PM,SERC,SOUTH,DOM,DOM,12596.360,True
12/2/2022 9:00:00 PM,12/2/2022 4:00:00 PM,SERC,SOUTH,DOM,DOM,13221.191,True
12/2/2022 10:00:00 PM,12/2/2022 5:00:00 PM,SERC,SOUTH,DOM,DOM,14045.865,True
12/2/2022 11:00:00 PM,12/2/2022 6:00:00 PM,SERC,SOUTH,DOM,DOM,14020.345,True
12/3/2022 12:00:00 AM,12/2/2022 7:00:00 PM,SERC,SOUTH,DOM,DOM,13934.307,True
12/3/2022 1:00:00 AM,12/2/2022 8:00:00 PM,SERC,SOUTH,DOM,DOM,13723.134,True
12/3/2022 2:00:00 AM,12/2/2022 9:00:00 PM,SERC,SOUTH,DOM,DOM,13357.351,True
12/3/2022 3:00:00 AM,12/2/2022 10:00:00 PM,SERC,SOUTH,DOM,DOM,12809.217,True
12/3/2022 4:00:00 AM,12/2/2022 11:00:00 PM,SERC,SOUTH,DOM,DOM,12204.113,True
12/3/2022 5:00:00 AM,12/3/2022 12:00:00 AM,SERC,SOUTH,DOM,DOM,11763.445,True
12/3/2022 6:00:00 AM,12/3/2022 1:00:00 AM,SERC,SOUTH,DOM,DOM,11412.396,True
12/3/2022 7:00:00 AM,12/3/2022 2:00:00 AM,SERC,SOUTH,DOM,DOM,11186.856,True
12/3/2022 8:00:00 AM,12/3/2022 3:00:00 AM,SERC,SOUTH,DOM,DOM,11024.198,True
12/3/2022 9:00:00 AM,12/3/2022 4:00:00 AM,SERC,SOUTH,DOM,DOM,11081.388,True
12/3/2022 10:00:00 AM,12/3/2022 5:00:00 AM,SERC,SOUTH,DOM,DOM,11228.852,True
12/3/2022 11:00:00 AM,12/3/2022 6:00:00 AM,SERC,SOUTH,DOM,DOM,11502.258,True
12/3/2022 12:00:00 PM,12/3/2022 7:00:00 AM,SERC,SOUTH,DOM,DOM,11885.214,True
12/3/2022 1:00:00 PM,12/3/2022 8:00:00 AM,SERC,SOUTH,DOM,DOM,12250.732,True
12/3/2022 2:00:00 PM,12/3/2022 9:00:00 AM,SERC,SOUTH,DOM,DOM,12551.731,True
12/3/2022 3:00:00 PM,12/3/2022 10:00:00 AM,SERC,SOUTH,DOM,DOM,12584.796,True
12/3/2022 4:00:00 PM,12/3/2022 11:00:00 AM,SERC,SOUTH,DOM,DOM,12513.656,True
12/3/2022 5:00:00 PM,12/3/2022 12:00:00 PM,SERC,SOUTH,DOM,DOM,12314.043,True
12/3/2022 6:00:00 PM,12/3/2022 1:00:00 PM,SERC,SOUTH,DOM,DOM,12043.792,True
12/3/2022 7:00:00 PM,12/3/2022 2:00:00 PM,SERC,SOUTH,DOM,DOM,11871.771,True
12/3/2022 8:00:00 PM,12/3/2022 3:00:00 PM,SERC,SOUTH,DOM,DOM,11757.014,True
12/3/2022 9:00:00 PM,12/3/2022 4:00:00 PM,SERC,SOUTH,DOM,DOM,12003.738,True
12/3/2022 10:00:00 PM,12/3/2022 5:00:00 PM,SERC,SOUTH,DOM,DOM,12535.633,True
12/3/2022 11:00:00 PM,12/3/2022 6:00:00 PM,SERC,SOUTH,DOM,DOM,12495.227,True
12/4/2022 12:00:00 AM,12/3/2022 7:00:00 PM,SERC,SOUTH,DOM,DOM,12348.737,True
12/4/2022 1:00:00 AM,12/3/2022 8:00:00 PM,SERC,SOUTH,DOM,DOM,12195.941,True
12/4/2022 2:00:00 AM,12/3/2022 9:00:00 PM,SERC,SOUTH,DOM,DOM,11958.376,True
12/4/2022 3:00:00 AM,12/3/2022 10:00:00 PM,SERC,SOUTH,DOM,DOM,11616.761,True
12/4/2022 4:00:00 AM,12/3/2022 11:00:00 PM,SERC,SOUTH,DOM,DOM,11257.464,True
12/4/2022 5:00:00 AM,12/4/2022 12:00:00 AM,SERC,SOUTH,DOM,DOM,11011.988,True
12/4/2022 6:00:00 AM,12/4/2022 1:00:00 AM,SERC,SOUTH,DOM,DOM,10922.792,True
12/4/2022 7:00:00 AM,12/4/2022 2:00:00 AM,SERC,SOUTH,DOM,DOM,10995.261,True
12/4/2022 8:00:00 AM,12/4/2022 3:00:00 AM,SERC,SOUTH,DOM,DOM,11198.009,True
12/4/2022 9:00:00 AM,12/4/2022 4:00:00 AM,SERC,SOUTH,DOM,DOM,11493.025,True
12/4/2022 10:00:00 AM,12/4/2022 5:00:00 AM,SERC,SOUTH,DOM,DOM,11952.842,True
12/4/2022 11:00:00 AM,12/4/2022 6:00:00 AM,SERC,SOUTH,DOM,DOM,12567.223,True
12/4/2022 12:00:00 PM,12/4/2022 7:00:00 AM,SERC,SOUTH,DOM,DOM,13125.381,True
12/4/2022 1:00:00 PM,12/4/2022 8:00:00 AM,SERC,SOUTH,DOM,DOM,13245.822,True
12/4/2022 2:00:00 PM,12/4/2022 9:00:00 AM,SERC,SOUTH,DOM,DOM,12979.704,True
12/4/2022 3:00:00 PM,12/4/2022 10:00:00 AM,SERC,SOUTH,DOM,DOM,12716.664,True
12/4/2022 4:00:00 PM,12/4/2022 11:00:00 AM,SERC,SOUTH,DOM,DOM,12419.305,True
12/4/2022 5:00:00 PM,12/4/2022 12:00:00 PM,SERC,SOUTH,DOM,DOM,12278.938,True
12/4/2022 6:00:00 PM,12/4/2022 1:00:00 PM,SERC,SOUTH,DOM,DOM,12139.319,True
12/4/2022 7:00:00 PM,12/4/2022 2:00:00 PM,SERC,SOUTH,DOM,DOM,12034.365,True
12/4/2022 8:00:00 PM,12/4/2022 3:00:00 PM,SERC,SOUTH,DOM,DOM,12303.786,True
12/4/2022 9:00:00 PM,12/4/2022 4:00:00 PM,SERC,SOUTH,DOM,DOM,13064.490,True
12/4/2022 10:00:00 PM,12/4/2022 5:00:00 PM,SERC,SOUTH,DOM,DOM,14260.161,True
12/4/2022 11:00:00 PM,12/4/2022 6:00:00 PM,SERC,SOUTH,DOM,DOM,14623.807,True
12/5/2022 12:00:00 AM,12/4/2022 7:00:00 PM,SERC,SOUTH,DOM,DOM,14810.868,True
12/5/2022 1:00:00 AM,12/4/2022 8:00:00 PM,SERC,SOUTH,DOM,DOM,14886.288,True
12/5/2022 2:00:00 AM,12/4/2022 9:00:00 PM,SERC,SOUTH,DOM,DOM,14721.418,True
12/5/2022 3:00:00 AM,12/4/2022 10:00:00 PM,SERC,SOUTH,DOM,DOM,14383.271,True
12/5/2022 4:00:00 AM,12/4/2022 11:00:00 PM,SERC,SOUTH,DOM,DOM,14054.734,True
12/5/2022 5:00:00 AM,12/5/2022 12:00:00 AM,SERC,SOUTH,DOM,DOM,13923.154,True
12/5/2022 6:00:00 AM,12/5/2022 1:00:00 AM,SERC,SOUTH,DOM,DOM,13979.274,True
12/5/2022 7:00:00 AM,12/5/2022 2:00:00 AM,SERC,SOUTH,DOM,DOM,14162.695,True
12/5/2022 8:00:00 AM,12/5/2022 3:00:00 AM,SERC,SOUTH,DOM,DOM,14477.113,True
12/5/2022 9:00:00 AM,12/5/2022 4:00:00 AM,SERC,SOUTH,DOM,DOM,15021.118,True
12/5/2022 10:00:00 AM,12/5/2022 5:00:00 AM,SERC,SOUTH,DOM,DOM,15979.425,True
12/5/2022 11:00:00 AM,12/5/2022 6:00:00 AM,SERC,SOUTH,DOM,DOM,17179.529,True
12/5/2022 12:00:00 PM,12/5/2022 7:00:00 AM,SERC,SOUTH,DOM,DOM,17588.069,True
12/5/2022 1:00:00 PM,12/5/2022 8:00:00 AM,SERC,SOUTH,DOM,DOM,16920.074,True
12/5/2022 2:00:00 PM,12/5/2022 9:00:00 AM,SERC,SOUTH,DOM,DOM,15647.400,True
12/5/2022 3:00:00 PM,12/5/2022 10:00:00 AM,SERC,SOUTH,DOM,DOM,14538.148,True
12/5/2022 4:00:00 PM,12/5/2022 11:00:00 AM,SERC,SOUTH,DOM,DOM,13845.421,True
12/5/2022 5:00:00 PM,12/5/2022 12:00:00 PM,SERC,SOUTH,DOM,DOM,13311.261,True
12/5/2022 6:00:00 PM,12/5/2022 1:00:00 PM,SERC,SOUTH,DOM,DOM,13024.316,True
12/5/2022 7:00:00 PM,12/5/2022 2:00:00 PM,SERC,SOUTH,DOM,DOM,12964.933,True
12/5/2022 8:00:00 PM,12/5/2022 3:00:00 PM,SERC,SOUTH,DOM,DOM,13226.483,True
12/5/2022 9:00:00 PM,12/5/2022 4:00:00 PM,SERC,SOUTH,DOM,DOM,13941.257,True
12/5/2022 10:00:00 PM,12/5/2022 5:00:00 PM,SERC,SOUTH,DOM,DOM,14983.650,True
12/5/2022 11:00:00 PM,12/5/2022 6:00:00 PM,SERC,SOUTH,DOM,DOM,15112.867,True
12/6/2022 12:00:00 AM,12/5/2022 7:00:00 PM,SERC,SOUTH,DOM,DOM,15047.710,True
12/6/2022 1:00:00 AM,12/5/2022 8:00:00 PM,SERC,SOUTH,DOM,DOM,14868.628,True
12/6/2022 2:00:00 AM,12/5/2022 9:00:00 PM,SERC,SOUTH,DOM,DOM,14408.319,True
12/6/2022 3:00:00 AM,12/5/2022 10:00:00 PM,SERC,SOUTH,DOM,DOM,13768.825,True
12/6/2022 4:00:00 AM,12/5/2022 11:00:00 PM,SERC,SOUTH,DOM,DOM,13180.164,True
12/6/2022 5:00:00 AM,12/6/2022 12:00:00 AM,SERC,SOUTH,DOM,DOM,12763.980,True
12/6/2022 6:00:00 AM,12/6/2022 1:00:00 AM,SERC,SOUTH,DOM,DOM,12448.076,True
12/6/2022 7:00:00 AM,12/6/2022 2:00:00 AM,SERC,SOUTH,DOM,DOM,12238.855,True
12/6/2022 8:00:00 AM,12/6/2022 3:00:00 AM,SERC,SOUTH,DOM,DOM,12159.726,True
12/6/2022 9:00:00 AM,12/6/2022 4:00:00 AM,SERC,SOUTH,DOM,DOM,12317.053,True
12/6/2022 10:00:00 AM,12/6/2022 5:00:00 AM,SERC,SOUTH,DOM,DOM,12931.668,True
12/6/2022 11:00:00 AM,12/6/2022 6:00:00 AM,SERC,SOUTH,DOM,DOM,13857.260,True
12/6/2022 12:00:00 PM,12/6/2022 7:00:00 AM,SERC,SOUTH,DOM,DOM,14312.323,True
12/6/2022 1:00:00 PM,12/6/2022 8:00:00 AM,SERC,SOUTH,DOM,DOM,14251.100,True
12/6/2022 2:00:00 PM,12/6/2022 9:00:00 AM,SERC,SOUTH,DOM,DOM,14048.680,True
12/6/2022 3:00:00 PM,12/6/2022 10:00:00 AM,SERC,SOUTH,DOM,DOM,13760.468,True
12/6/2022 4:00:00 PM,12/6/2022 11:00:00 AM,SERC,SOUTH,DOM,DOM,13602.058,True
12/6/2022 5:00:00 PM,12/6/2022 12:00:00 PM,SERC,SOUTH,DOM,DOM,13351.590,True
12/6/2022 6:00:00 PM,12/6/2022 1:00:00 PM,SERC,SOUTH,DOM,DOM,13237.704,True
12/6/2022 7:00:00 PM,12/6/2022 2:00:00 PM,SERC,SOUTH,DOM,DOM,13167.275,True
12/6/2022 8:00:00 PM,12/6/2022 3:00:00 PM,SERC,SOUTH,DOM,DOM,13245.674,True
12/6/2022 9:00:00 PM,12/6/2022 4:00:00 PM,SERC,SOUTH,DOM,DOM,13622.585,True
12/6/2022 10:00:00 PM,12/6/2022 5:00:00 PM,SERC,SOUTH,DOM,DOM,14135.677,True
12/6/2022 11:00:00 PM,12/6/2022 6:00:00 PM,SERC,SOUTH,DOM,DOM,14046.280,True
12/7/2022 12:00:00 AM,12/6/2022 7:00:00 PM,SERC,SOUTH,DOM,DOM,13805.495,True
12/7/2022 1:00:00 AM,12/6/2022 8:00:00 PM,SERC,SOUTH,DOM,DOM,13499.604,True
12/7/2022 2:00:00 AM,12/6/2022 9:00:00 PM,SERC,SOUTH,DOM,DOM,12971.398,True
12/7/2022 3:00:00 AM,12/6/2022 10:00:00 PM,SERC,SOUTH,DOM,DOM,12304.489,True
12/7/2022 4:00:00 AM,12/6/2022 11:00:00 PM,SERC,SOUTH,DOM,DOM,11610.027,True
12/7/2022 5:00:00 AM,12/7/2022 12:00:00 AM,SERC,SOUTH,DOM,DOM,11162.930,True
12/7/2022 6:00:00 AM,12/7/2022 1:00:00 AM,SERC,SOUTH,DOM,DOM,10844.089,True
12/7/2022 7:00:00 AM,12/7/2022 2:00:00 AM,SERC,SOUTH,DOM,DOM,10745.274,True
12/7/2022 8:00:00 AM,12/7/2022 3:00:00 AM,SERC,SOUTH,DOM,DOM,10726.167,True
12/7/2022 9:00:00 AM,12/7/2022 4:00:00 AM,SERC,SOUTH,DOM,DOM,10960.224,True
12/7/2022 10:00:00 AM,12/7/2022 5:00:00 AM,SERC,SOUTH,DOM,DOM,11513.010,True
12/7/2022 11:00:00 AM,12/7/2022 6:00:00 AM,SERC,SOUTH,DOM,DOM,12464.891,True
12/7/2022 12:00:00 PM,12/7/2022 7:00:00 AM,SERC,SOUTH,DOM,DOM,12885.244,True
12/7/2022 1:00:00 PM,12/7/2022 8:00:00 AM,SERC,SOUTH,DOM,DOM,12846.241,True
12/7/2022 2:00:00 PM,12/7/2022 9:00:00 AM,SERC,SOUTH,DOM,DOM,12901.872,True
12/7/2022 3:00:00 PM,12/7/2022 10:00:00 AM,SERC,SOUTH,DOM,DOM,12850.255,True
12/7/2022 4:00:00 PM,12/7/2022 11:00:00 AM,SERC,SOUTH,DOM,DOM,12858.050,True
12/7/2022 5:00:00 PM,12/7/2022 12:00:00 PM,SERC,SOUTH,DOM,DOM,12796.486,True
12/7/2022 6:00:00 PM,12/7/2022 1:00:00 PM,SERC,SOUTH,DOM,DOM,12750.949,True
12/7/2022 7:00:00 PM,12/7/2022 2:00:00 PM,SERC,SOUTH,DOM,DOM,12637.988,True
12/7/2022 8:00:00 PM,12/7/2022 3:00:00 PM,SERC,SOUTH,DOM,DOM,12711.973,True
12/7/2022 9:00:00 PM,12/7/2022 4:00:00 PM,SERC,SOUTH,DOM,DOM,12987.383,True
12/7/2022 10:00:00 PM,12/7/2022 5:00:00 PM,SERC,SOUTH,DOM,DOM,13486.732,True
12/7/2022 11:00:00 PM,12/7/2022 6:00:00 PM,SERC,SOUTH,DOM,DOM,13429.563,True
12/8/2022 12:00:00 AM,12/7/2022 7:00:00 PM,SERC,SOUTH,DOM,DOM,13183.037,True
12/8/2022 1:00:00 AM,12/7/2022 8:00:00 PM,SERC,SOUTH,DOM,DOM,12891.459,True
12/8/2022 2:00:00 AM,12/7/2022 9:00:00 PM,SERC,SOUTH,DOM,DOM,12409.581,True
12/8/2022 3:00:00 AM,12/7/2022 10:00:00 PM,SERC,SOUTH,DOM,DOM,11771.045,True
12/8/2022 4:00:00 AM,12/7/2022 11:00:00 PM,SERC,SOUTH,DOM,DOM,11115.464,True
12/8/2022 5:00:00 AM,12/8/2022 12:00:00 AM,SERC,SOUTH,DOM,DOM,10656.961,True
12/8/2022 6:00:00 AM,12/8/2022 1:00:00 AM,SERC,SOUTH,DOM,DOM,10442.935,True
12/8/2022 7:00:00 AM,12/8/2022 2:00:00 AM,SERC,SOUTH,DOM,DOM,10337.013,True
12/8/2022 8:00:00 AM,12/8/2022 3:00:00 AM,SERC,SOUTH,DOM,DOM,10363.168,True
12/8/2022 9:00:00 AM,12/8/2022 4:00:00 AM,SERC,SOUTH,DOM,DOM,10612.449,True
12/8/2022 10:00:00 AM,12/8/2022 5:00:00 AM,SERC,SOUTH,DOM,DOM,11319.498,True
12/8/2022 11:00:00 AM,12/8/2022 6:00:00 AM,SERC,SOUTH,DOM,DOM,12321.264,True
12/8/2022 12:00:00 PM,12/8/2022 7:00:00 AM,SERC,SOUTH,DOM,DOM,12848.466,True
12/8/2022 1:00:00 PM,12/8/2022 8:00:00 AM,SERC,SOUTH,DOM,DOM,12765.321,True
12/8/2022 2:00:00 PM,12/8/2022 9:00:00 AM,SERC,SOUTH,DOM,DOM,12455.470,True
12/8/2022 3:00:00 PM,12/8/2022 10:00:00 AM,SERC,SOUTH,DOM,DOM,12234.402,True
12/8/2022 4:00:00 PM,12/8/2022 11:00:00 AM,SERC,SOUTH,DOM,DOM,12193.480,True
12/8/2022 5:00:00 PM,12/8/2022 12:00:00 PM,SERC,SOUTH,DOM,DOM,12321.434,True
12/8/2022 6:00:00 PM,12/8/2022 1:00:00 PM,SERC,SOUTH,DOM,DOM,12382.273,True
12/8/2022 7:00:00 PM,12/8/2022 2:00:00 PM,SERC,SOUTH,DOM,DOM,12443.142,True
12/8/2022 8:00:00 PM,12/8/2022 3:00:00 PM,SERC,SOUTH,DOM,DOM,12619.952,True
12/8/2022 9:00:00 PM,12/8/2022 4:00:00 PM,SERC,SOUTH,DOM,DOM,13044.925,True
12/8/2022 10:00:00 PM,12/8/2022 5:00:00 PM,SERC,SOUTH,DOM,DOM,13712.058,True
12/8/2022 11:00:00 PM,12/8/2022 6:00:00 PM,SERC,SOUTH,DOM,DOM,13645.568,True
12/9/2022 12:00:00 AM,12/8/2022 7:00:00 PM,SERC,SOUTH,DOM,DOM,13464.550,True
12/9/2022 1:00:00 AM,12/8/2022 8:00:00 PM,SERC,SOUTH,DOM,DOM,13252.072,True
12/9/2022 2:00:00 AM,12/8/2022 9:00:00 PM,SERC,SOUTH,DOM,DOM,12811.763,True
12/9/2022 3:00:00 AM,12/8/2022 10:00:00 PM,SERC,SOUTH,DOM,DOM,12202.787,True
12/9/2022 4:00:00 AM,12/8/2022 11:00:00 PM,SERC,SOUTH,DOM,DOM,11715.190,True
12/9/2022 5:00:00 AM,12/9/2022 12:00:00 AM,SERC,SOUTH,DOM,DOM,11262.814,True
12/9/2022 6:00:00 AM,12/9/2022 1:00:00 AM,SERC,SOUTH,DOM,DOM,11104.184,True
12/9/2022 7:00:00 AM,12/9/2022 2:00:00 AM,SERC,SOUTH,DOM,DOM,11103.187,True
12/9/2022 8:00:00 AM,12/9/2022 3:00:00 AM,SERC,SOUTH,DOM,DOM,11206.047,True
12/9/2022 9:00:00 AM,12/9/2022 4:00:00 AM,SERC,SOUTH,DOM,DOM,11568.061,True
12/9/2022 10:00:00 AM,12/9/2022 5:00:00 AM,SERC,SOUTH,DOM,DOM,12346.619,True
12/9/2022 11:00:00 AM,12/9/2022 6:00:00 AM,SERC,SOUTH,DOM,DOM,13490.648,True
12/9/2022 12:00:00 PM,12/9/2022 7:00:00 AM,SERC,SOUTH,DOM,DOM,14162.176,True
12/9/2022 1:00:00 PM,12/9/2022 8:00:00 AM,SERC,SOUTH,DOM,DOM,14085.045,True
12/9/2022 2:00:00 PM,12/9/2022 9:00:00 AM,SERC,SOUTH,DOM,DOM,13639.149,True
12/9/2022 3:00:00 PM,12/9/2022 10:00:00 AM,SERC,SOUTH,DOM,DOM,13199.399,True
12/9/2022 4:00:00 PM,12/9/2022 11:00:00 AM,SERC,SOUTH,DOM,DOM,12910.776,True
12/9/2022 5:00:00 PM,12/9/2022 12:00:00 PM,SERC,SOUTH,DOM,DOM,12600.133,True
12/9/2022 6:00:00 PM,12/9/2022 1:00:00 PM,SERC,SOUTH,DOM,DOM,12549.839,True
12/9/2022 7:00:00 PM,12/9/2022 2:00:00 PM,SERC,SOUTH,DOM,DOM,12564.102,True
12/9/2022 8:00:00 PM,12/9/2022 3:00:00 PM,SERC,SOUTH,DOM,DOM,12752.844,True
12/9/2022 9:00:00 PM,12/9/2022 4:00:00 PM,SERC,SOUTH,DOM,DOM,13358.419,True
12/9/2022 10:00:00 PM,12/9/2022 5:00:00 PM,SERC,SOUTH,DOM,DOM,14282.468,True
12/9/2022 11:00:00 PM,12/9/2022 6:00:00 PM,SERC,SOUTH,DOM,DOM,14325.077,True
12/10/2022 12:00:00 AM,12/9/2022 7:00:00 PM,SERC,SOUTH,DOM,DOM,14218.388,True
12/10/2022 1:00:00 AM,12/9/2022 8:00:00 PM,SERC,SOUTH,DOM,DOM,14127.954,True
12/10/2022 2:00:00 AM,12/9/2022 9:00:00 PM,SERC,SOUTH,DOM,DOM,13922.175,True
12/10/2022 3:00:00 AM,12/9/2022 10:00:00 PM,SERC,SOUTH,DOM,DOM,13535.761,True
12/10/2022 4:00:00 AM,12/9/2022 11:00:00 PM,SERC,SOUTH,DOM,DOM,13022.315,True
12/10/2022 5:00:00 AM,12/10/2022 12:00:00 AM,SERC,SOUTH,DOM,DOM,12656.604,True
12/10/2022 6:00:00 AM,12/10/2022 1:00:00 AM,SERC,SOUTH,DOM,DOM,12593.592,True
12/10/2022 7:00:00 AM,12/10/2022 2:00:00 AM,SERC,SOUTH,DOM,DOM,12575.052,True
12/10/2022 8:00:00 AM,12/10/2022 3:00:00 AM,SERC,SOUTH,DOM,DOM,12594.216,True
12/10/2022 9:00:00 AM,12/10/2022 4:00:00 AM,SERC,SOUTH,DOM,DOM,12734.542,True
12/10/2022 10:00:00 AM,12/10/2022 5:00:00 AM,SERC,SOUTH,DOM,DOM,13002.243,True
12/10/2022 11:00:00 AM,12/10/2022 6:00:00 AM,SERC,SOUTH,DOM,DOM,13537.905,True
12/10/2022 12:00:00 PM,12/10/2022 7:00:00 AM,SERC,SOUTH,DOM,DOM,13953.118,True
12/10/2022 1:00:00 PM,12/10/2022 8:00:00 AM,SERC,SOUTH,DOM,DOM,14115.750,True
12/10/2022 2:00:00 PM,12/10/2022 9:00:00 AM,SERC,SOUTH,DOM,DOM,13950.620,True
12/10/2022 3:00:00 PM,12/10/2022 10:00:00 AM,SERC,SOUTH,DOM,DOM,13745.311,True
12/10/2022 4:00:00 PM,12/10/2022 11:00:00 AM,SERC,SOUTH,DOM,DOM,13472.319,True
12/10/2022 5:00:00 PM,12/10/2022 12:00:00 PM,SERC,SOUTH,DOM,DOM,13238.705,True
12/10/2022 6:00:00 PM,12/10/2022 1:00:00 PM,SERC,SOUTH,DOM,DOM,13026.046,True
12/10/2022 7:00:00 PM,12/10/2022 2:00:00 PM,SERC,SOUTH,DOM,DOM,12997.857,True
12/10/2022 8:00:00 PM,12/10/2022 3:00:00 PM,SERC,SOUTH,DOM,DOM,13143.741,True
12/10/2022 9:00:00 PM,12/10/2022 4:00:00 PM,SERC,SOUTH,DOM,DOM,13619.493,True
12/10/2022 10:00:00 PM,12/10/2022 5:00:00 PM,SERC,SOUTH,DOM,DOM,14198.117,True
12/10/2022 11:00:00 PM,12/10/2022 6:00:00 PM,SERC,SOUTH,DOM,DOM,14091.246,True
12/11/2022 12:00:00 AM,12/10/2022 7:00:00 PM,SERC,SOUTH,DOM,DOM,13979.624,True
12/11/2022 1:00:00 AM,12/10/2022 8:00:00 PM,SERC,SOUTH,DOM,DOM,13775.629,True
12/11/2022 2:00:00 AM,12/10/2022 9:00:00 PM,SERC,SOUTH,DOM,DOM,13507.348,True
12/11/2022 3:00:00 AM,12/10/2022 10:00:00 PM,SERC,SOUTH,DOM,DOM,13067.421,True
12/11/2022 4:00:00 AM,12/10/2022 11:00:00 PM,SERC,SOUTH,DOM,DOM,12589.325,True
12/11/2022 5:00:00 AM,12/11/2022 12:00:00 AM,SERC,SOUTH,DOM,DOM,12182.595,True
12/11/2022 6:00:00 AM,12/11/2022 1:00:00 AM,SERC,SOUTH,DOM,DOM,11929.468,True
12/11/2022 7:00:00 AM,12/11/2022 2:00:00 AM,SERC,SOUTH,DOM,DOM,11774.279,True
