datetime_beginning_utc,datetime_beginning_ept,pnode_name,pnode_id,marginal_co2_rate,marginal_so2_rate,marginal_nox_rate
11/1/2022 2:05:00 AM,10/31/2022 10:05:00 PM,DOM,34964545,663.143858,0.003756,-0.056946
11/1/2022 2:00:00 AM,10/31/2022 10:00:00 PM,DOM,34964545,2254.515355,0.011436,1.269177
11/1/2022 1:55:00 AM,10/31/2022 9:55:00 PM,DOM,34964545,1175.309029,0.005881,0.199161
11/1/2022 1:50:00 AM,10/31/2022 9:50:00 PM,DOM,34964545,1346.599497,0.010569,0.963682
11/1/2022 1:45:00 AM,10/31/2022 9:45:00 PM,DOM,34964545,1288.460011,0.008307,0.628674
11/1/2022 1:40:00 AM,10/31/2022 9:40:00 PM,DOM,34964545,2341.951374,0.601930,1.300587
11/1/2022 1:35:00 AM,10/31/2022 9:35:00 PM,DOM,34964545,1565.927679,0.015323,1.082595
11/1/2022 1:30:00 AM,10/31/2022 9:30:00 PM,DOM,34964545,1401.730980,0.012901,0.870411
11/1/2022 1:25:00 AM,10/31/2022 9:25:00 PM,DOM,34964545,2126.027301,0.018503,2.100875
11/1/2022 1:20:00 AM,10/31/2022 9:20:00 PM,DOM,34964545,853.755153,0.005264,0.046973
11/1/2022 1:15:00 AM,10/31/2022 9:15:00 PM,DOM,34964545,788.156851,0.004870,0.094008
11/1/2022 1:10:00 AM,10/31/2022 9:10:00 PM,DOM,34964545,2128.586017,0.010985,1.707398
11/1/2022 1:05:00 AM,10/31/2022 9:05:00 PM,DOM,34964545,242.571449,-2.633866,-1.249318
11/1/2022 1:00:00 AM,10/31/2022 9:00:00 PM,DOM,34964545,1643.718233,-1.627526,0.740675
11/1/2022 12:55:00 AM,10/31/2022 8:55:00 PM,DOM,34964545,896.492524,-1.899070,37.301040
11/1/2022 12:50:00 AM,10/31/2022 8:50:00 PM,DOM,34964545,800.493371,0.004032,0.037543
11/1/2022 12:45:00 AM,10/31/2022 8:45:00 PM,DOM,34964545,335.948717,-2.060645,-0.968214
11/1/2022 12:40:00 AM,10/31/2022 8:40:00 PM,DOM,34964545,2760.602529,7.649706,1.845022
11/1/2022 12:35:00 AM,10/31/2022 8:35:00 PM,DOM,34964545,1511.687005,0.009458,1.269685
11/1/2022 12:30:00 AM,10/31/2022 8:30:00 PM,DOM,34964545,931.722132,0.005616,0.083817
11/1/2022 12:25:00 AM,10/31/2022 8:25:00 PM,DOM,34964545,854.719819,0.005104,0.030913
11/1/2022 12:20:00 AM,10/31/2022 8:20:00 PM,DOM,34964545,2576.942052,2.375569,0.974550
11/1/2022 12:15:00 AM,10/31/2022 8:15:00 PM,DOM,34964545,1559.298515,0.008722,0.681555
11/1/2022 12:10:00 AM,10/31/2022 8:10:00 PM,DOM,34964545,874.408915,0.004979,0.062239
11/1/2022 12:05:00 AM,10/31/2022 8:05:00 PM,DOM,34964545,875.328293,0.004466,0.044561
11/1/2022 12:00:00 AM,10/31/2022 8:00:00 PM,DOM,34964545,1569.454218,0.009433,1.102425
10/31/2022 11:55:00 PM,10/31/2022 7:55:00 PM,DOM,34964545,858.593386,0.004314,0.044856
10/31/2022 11:50:00 PM,10/31/2022 7:50:00 PM,DOM,34964545,2606.551782,1.242501,0.488384
10/31/2022 11:45:00 PM,10/31/2022 7:45:00 PM,DOM,34964545,2603.055128,3.221304,1.090761
10/31/2022 11:40:00 PM,10/31/2022 7:40:00 PM,DOM,34964545,1672.970800,0.008705,0.637888
10/31/2022 11:35:00 PM,10/31/2022 7:35:00 PM,DOM,34964545,1587.793047,0.008068,0.766054
10/31/2022 11:30:00 PM,10/31/2022 7:30:00 PM,DOM,34964545,889.042535,0.004594,0.047396
10/31/2022 11:25:00 PM,10/31/2022 7:25:00 PM,DOM,34964545,2267.554092,2.618950,0.911494
10/31/2022 11:20:00 PM,10/31/2022 7:20:00 PM,DOM,34964545,363.227191,-2.489958,-1.183006
10/31/2022 11:15:00 PM,10/31/2022 7:15:00 PM,DOM,34964545,1563.052164,0.008739,0.682781
10/31/2022 11:10:00 PM,10/31/2022 7:10:00 PM,DOM,34964545,942.554717,0.004730,0.031156
10/31/2022 11:05:00 PM,10/31/2022 7:05:00 PM,DOM,34964545,2198.203193,-2.266228,0.008663
10/31/2022 11:00:00 PM,10/31/2022 7:00:00 PM,DOM,34964545,842.081156,0.004296,0.022988
10/31/2022 10:55:00 PM,10/31/2022 6:55:00 PM,DOM,34964545,851.146063,0.004646,0.001942
10/31/2022 10:50:00 PM,10/31/2022 6:50:00 PM,DOM,34964545,404.732098,-2.027348,-0.965202
10/31/2022 10:45:00 PM,10/31/2022 6:45:00 PM,DOM,34964545,324.268037,-2.276698,-1.092150
10/31/2022 10:40:00 PM,10/31/2022 6:40:00 PM,DOM,34964545,839.220157,0.004282,0.022695
10/31/2022 10:35:00 PM,10/31/2022 6:35:00 PM,DOM,34964545,914.312999,0.005551,0.088092
10/31/2022 10:30:00 PM,10/31/2022 6:30:00 PM,DOM,34964545,856.112154,0.005190,0.047551
10/31/2022 10:25:00 PM,10/31/2022 6:25:00 PM,DOM,34964545,1536.160856,0.009597,1.287997
10/31/2022 10:20:00 PM,10/31/2022 6:20:00 PM,DOM,34964545,961.156548,0.005742,0.059802
10/31/2022 10:15:00 PM,10/31/2022 6:15:00 PM,DOM,34964545,893.577807,0.005419,0.072740
10/31/2022 10:10:00 PM,10/31/2022 6:10:00 PM,DOM,34964545,1576.802916,0.007856,0.521354
10/31/2022 10:05:00 PM,10/31/2022 6:05:00 PM,DOM,34964545,1578.322398,0.007864,0.523010
10/31/2022 10:00:00 PM,10/31/2022 6:00:00 PM,DOM,34964545,1682.138759,0.011451,0.643414
10/31/2022 9:55:00 PM,10/31/2022 5:55:00 PM,DOM,34964545,-12373.769225,-16.552105,-22.196341
10/31/2022 9:50:00 PM,10/31/2022 5:50:00 PM,DOM,34964545,2298.788959,0.038246,2.681309
10/31/2022 9:45:00 PM,10/31/2022 5:45:00 PM,DOM,34964545,1346.350606,0.008969,0.380344
10/31/2022 9:40:00 PM,10/31/2022 5:40:00 PM,DOM,34964545,-10541.596480,-16.665511,-21.929334
10/31/2022 9:35:00 PM,10/31/2022 5:35:00 PM,DOM,34964545,2312.868766,1.062894,2.762044
10/31/2022 9:30:00 PM,10/31/2022 5:30:00 PM,DOM,34964545,-7342.320039,-6.560936,-3.375382
10/31/2022 9:25:00 PM,10/31/2022 5:25:00 PM,DOM,34964545,1843.752340,0.016610,1.825232
10/31/2022 9:20:00 PM,10/31/2022 5:20:00 PM,DOM,34964545,5096.205965,-40.484455,0.473464
10/31/2022 9:15:00 PM,10/31/2022 5:15:00 PM,DOM,34964545,1820.187165,0.001850,0.663981
10/31/2022 9:10:00 PM,10/31/2022 5:10:00 PM,DOM,34964545,1037.745986,0.065553,0.008105
10/31/2022 9:05:00 PM,10/31/2022 5:05:00 PM,DOM,34964545,2104.127698,0.015217,1.110222
10/31/2022 9:00:00 PM,10/31/2022 5:00:00 PM,DOM,34964545,2150.034403,1.382798,2.049908
10/31/2022 8:55:00 PM,10/31/2022 4:55:00 PM,DOM,34964545,1373.808880,0.008579,0.400002
10/31/2022 8:50:00 PM,10/31/2022 4:50:00 PM,DOM,34964545,956.570675,0.004778,0.068916
10/31/2022 8:45:00 PM,10/31/2022 4:45:00 PM,DOM,34964545,936.088943,0.004734,0.053186
10/31/2022 8:40:00 PM,10/31/2022 4:40:00 PM,DOM,34964545,931.510397,0.004713,0.051700
10/31/2022 8:35:00 PM,10/31/2022 4:35:00 PM,DOM,34964545,935.381372,0.004733,0.051764
10/31/2022 8:30:00 PM,10/31/2022 4:30:00 PM,DOM,34964545,1863.402978,0.010078,4.093394
10/31/2022 8:25:00 PM,10/31/2022 4:25:00 PM,DOM,34964545,1251.209479,0.006388,0.127687
10/31/2022 8:20:00 PM,10/31/2022 4:20:00 PM,DOM,34964545,962.285082,0.005103,-0.115948
10/31/2022 8:15:00 PM,10/31/2022 4:15:00 PM,DOM,34964545,4464.394119,0.033120,8.771035
10/31/2022 8:10:00 PM,10/31/2022 4:10:00 PM,DOM,34964545,861.816262,0.004378,0.054935
10/31/2022 8:05:00 PM,10/31/2022 4:05:00 PM,DOM,34964545,1419.469958,0.049547,0.589239
10/31/2022 8:00:00 PM,10/31/2022 4:00:00 PM,DOM,34964545,940.495517,0.004772,0.082793
10/31/2022 7:55:00 PM,10/31/2022 3:55:00 PM,DOM,34964545,909.338803,0.004555,0.074940
10/31/2022 7:50:00 PM,10/31/2022 3:50:00 PM,DOM,34964545,874.018352,-0.041903,0.026190
10/31/2022 7:45:00 PM,10/31/2022 3:45:00 PM,DOM,34964545,940.882080,0.004510,0.156080
10/31/2022 7:40:00 PM,10/31/2022 3:40:00 PM,DOM,34964545,1957.610806,0.010106,1.269692
10/31/2022 7:35:00 PM,10/31/2022 3:35:00 PM,DOM,34964545,1562.653263,-1.362470,1.534507
10/31/2022 7:30:00 PM,10/31/2022 3:30:00 PM,DOM,34964545,2384.307884,0.012403,1.906938
10/31/2022 7:25:00 PM,10/31/2022 3:25:00 PM,DOM,34964545,689.474475,0.003194,0.439836
10/31/2022 7:20:00 PM,10/31/2022 3:20:00 PM,DOM,34964545,1862.229323,0.009230,0.539147
10/31/2022 7:15:00 PM,10/31/2022 3:15:00 PM,DOM,34964545,870.823475,0.004412,0.076596
10/31/2022 7:10:00 PM,10/31/2022 3:10:00 PM,DOM,34964545,2575.585519,1.360336,0.944984
10/31/2022 7:05:00 PM,10/31/2022 3:05:00 PM,DOM,34964545,-10471.673018,-83.886651,-32.341433
10/31/2022 7:00:00 PM,10/31/2022 3:00:00 PM,DOM,34964545,1327.190428,0.026616,0.340679
10/31/2022 6:55:00 PM,10/31/2022 2:55:00 PM,DOM,34964545,1337.157778,0.044139,0.497265
10/31/2022 6:50:00 PM,10/31/2022 2:50:00 PM,DOM,34964545,2566.811079,1.211808,0.480903
10/31/2022 6:45:00 PM,10/31/2022 2:45:00 PM,DOM,34964545,1460.123765,0.007328,0.443193
10/31/2022 6:40:00 PM,10/31/2022 2:40:00 PM,DOM,34964545,1458.110951,-0.003263,0.438502
10/31/2022 6:35:00 PM,10/31/2022 2:35:00 PM,DOM,34964545,841.977744,0.004293,0.044298
10/31/2022 6:30:00 PM,10/31/2022 2:30:00 PM,DOM,34964545,1461.370098,0.007334,0.443571
10/31/2022 6:25:00 PM,10/31/2022 2:25:00 PM,DOM,34964545,1321.614877,0.006676,0.331212
10/31/2022 6:20:00 PM,10/31/2022 2:20:00 PM,DOM,34964545,1253.977606,0.007558,0.304453
10/31/2022 6:15:00 PM,10/31/2022 2:15:00 PM,DOM,34964545,1336.404155,0.041352,0.495744
10/31/2022 6:10:00 PM,10/31/2022 2:10:00 PM,DOM,34964545,769.454978,0.004102,0.351543
10/31/2022 6:05:00 PM,10/31/2022 2:05:00 PM,DOM,34964545,896.521012,-0.019121,0.066728
10/31/2022 6:00:00 PM,10/31/2022 2:00:00 PM,DOM,34964545,846.732829,0.240227,0.195733
10/31/2022 5:55:00 PM,10/31/2022 1:55:00 PM,DOM,34964545,2257.092884,1.349588,1.176052
10/31/2022 5:50:00 PM,10/31/2022 1:50:00 PM,DOM,34964545,904.416221,0.202514,0.166635
10/31/2022 5:45:00 PM,10/31/2022 1:45:00 PM,DOM,34964545,1457.369407,-0.005232,0.437519
10/31/2022 5:40:00 PM,10/31/2022 1:40:00 PM,DOM,34964545,2365.582941,1.881716,1.353838
10/31/2022 5:35:00 PM,10/31/2022 1:35:00 PM,DOM,34964545,859.539070,0.004322,0.070286
10/31/2022 5:30:00 PM,10/31/2022 1:30:00 PM,DOM,34964545,868.850573,0.004409,0.064394
10/31/2022 5:25:00 PM,10/31/2022 1:25:00 PM,DOM,34964545,856.006797,0.004304,0.069997
10/31/2022 5:20:00 PM,10/31/2022 1:20:00 PM,DOM,34964545,2348.883044,1.644759,1.244711
10/31/2022 5:15:00 PM,10/31/2022 1:15:00 PM,DOM,34964545,1100.634450,0.005627,0.360451
10/31/2022 5:10:00 PM,10/31/2022 1:10:00 PM,DOM,34964545,1279.257402,-0.204614,0.227618
10/31/2022 5:05:00 PM,10/31/2022 1:05:00 PM,DOM,34964545,1107.628364,0.005665,0.378443
10/31/2022 5:00:00 PM,10/31/2022 1:00:00 PM,DOM,34964545,1898.462049,0.009519,1.283965
10/31/2022 4:55:00 PM,10/31/2022 12:55:00 PM,DOM,34964545,895.292016,0.004558,0.056746
10/31/2022 4:50:00 PM,10/31/2022 12:50:00 PM,DOM,34964545,1318.368528,0.028415,0.339215
10/31/2022 4:45:00 PM,10/31/2022 12:45:00 PM,DOM,34964545,899.317339,0.004525,0.078035
10/31/2022 4:40:00 PM,10/31/2022 12:40:00 PM,DOM,34964545,1344.886345,0.006759,0.568949
10/31/2022 4:35:00 PM,10/31/2022 12:35:00 PM,DOM,34964545,824.338651,0.004150,0.044930
10/31/2022 4:30:00 PM,10/31/2022 12:30:00 PM,DOM,34964545,1042.258650,0.005243,0.162543
10/31/2022 4:25:00 PM,10/31/2022 12:25:00 PM,DOM,34964545,1315.502084,0.006645,0.329680
10/31/2022 4:20:00 PM,10/31/2022 12:20:00 PM,DOM,34964545,2804.727637,1.449919,1.374151
10/31/2022 4:15:00 PM,10/31/2022 12:15:00 PM,DOM,34964545,1329.621302,0.006766,1.632142
10/31/2022 4:10:00 PM,10/31/2022 12:10:00 PM,DOM,34964545,1252.583870,0.007550,0.304042
10/31/2022 4:05:00 PM,10/31/2022 12:05:00 PM,DOM,34964545,1313.477133,0.006649,0.321992
10/31/2022 4:00:00 PM,10/31/2022 12:00:00 PM,DOM,34964545,1461.388489,0.007334,0.443577
10/31/2022 3:55:00 PM,10/31/2022 11:55:00 AM,DOM,34964545,829.510617,0.004165,0.039050
10/31/2022 3:50:00 PM,10/31/2022 11:50:00 AM,DOM,34964545,885.889839,0.004499,0.063599
10/31/2022 3:45:00 PM,10/31/2022 11:45:00 AM,DOM,34964545,1479.019444,0.007455,0.754093
10/31/2022 3:40:00 PM,10/31/2022 11:40:00 AM,DOM,34964545,1097.818645,0.005555,0.236263
10/31/2022 3:35:00 PM,10/31/2022 11:35:00 AM,DOM,34964545,1113.649768,0.006147,0.311937
10/31/2022 3:30:00 PM,10/31/2022 11:30:00 AM,DOM,34964545,903.845662,0.004586,0.073491
10/31/2022 3:25:00 PM,10/31/2022 11:25:00 AM,DOM,34964545,1274.444736,0.006776,0.196400
10/31/2022 3:20:00 PM,10/31/2022 11:20:00 AM,DOM,34964545,2330.635605,1.425745,1.238242
10/31/2022 3:15:00 PM,10/31/2022 11:15:00 AM,DOM,34964545,2293.032176,1.910441,0.694454
10/31/2022 3:10:00 PM,10/31/2022 11:10:00 AM,DOM,34964545,897.379031,0.004530,0.052719
10/31/2022 3:05:00 PM,10/31/2022 11:05:00 AM,DOM,34964545,1320.237239,0.008875,0.394210
10/31/2022 3:00:00 PM,10/31/2022 11:00:00 AM,DOM,34964545,1270.984976,0.006757,0.195867
10/31/2022 2:55:00 PM,10/31/2022 10:55:00 AM,DOM,34964545,847.779549,0.004247,0.031754
10/31/2022 2:50:00 PM,10/31/2022 10:50:00 AM,DOM,34964545,1403.039639,0.007053,0.547218
10/31/2022 2:45:00 PM,10/31/2022 10:45:00 AM,DOM,34964545,905.908196,0.004597,0.073659
10/31/2022 2:40:00 PM,10/31/2022 10:40:00 AM,DOM,34964545,2315.284321,1.385422,1.181677
10/31/2022 2:35:00 PM,10/31/2022 10:35:00 AM,DOM,34964545,822.950005,0.004143,0.044855
10/31/2022 2:30:00 PM,10/31/2022 10:30:00 AM,DOM,34964545,1332.806638,0.008960,0.397963
10/31/2022 2:25:00 PM,10/31/2022 10:25:00 AM,DOM,34964545,1405.812049,0.007067,0.548300
10/31/2022 2:20:00 PM,10/31/2022 10:20:00 AM,DOM,34964545,1314.691981,0.006655,0.322290
10/31/2022 2:15:00 PM,10/31/2022 10:15:00 AM,DOM,34964545,1294.436950,0.007014,0.166768
10/31/2022 2:10:00 PM,10/31/2022 10:10:00 AM,DOM,34964545,859.676051,0.004322,0.070297
10/31/2022 2:05:00 PM,10/31/2022 10:05:00 AM,DOM,34964545,2204.838284,1.874544,0.776331
10/31/2022 2:00:00 PM,10/31/2022 10:00:00 AM,DOM,34964545,1709.768664,0.008650,1.161724
10/31/2022 1:55:00 PM,10/31/2022 9:55:00 AM,DOM,34964545,849.663232,0.004256,0.031825
10/31/2022 1:50:00 PM,10/31/2022 9:50:00 AM,DOM,34964545,2116.067840,5.009234,1.231354
10/31/2022 1:45:00 PM,10/31/2022 9:45:00 AM,DOM,34964545,849.539162,0.004256,0.031820
10/31/2022 1:40:00 PM,10/31/2022 9:40:00 AM,DOM,34964545,849.594490,0.004256,0.031822
10/31/2022 1:35:00 PM,10/31/2022 9:35:00 AM,DOM,34964545,844.836768,0.004308,0.044448
10/31/2022 1:30:00 PM,10/31/2022 9:30:00 AM,DOM,34964545,849.363117,0.004255,0.031814
10/31/2022 1:25:00 PM,10/31/2022 9:25:00 AM,DOM,34964545,2856.849636,1.476864,1.399687
10/31/2022 1:20:00 PM,10/31/2022 9:20:00 AM,DOM,34964545,902.614764,0.004537,0.071367
10/31/2022 1:15:00 PM,10/31/2022 9:15:00 AM,DOM,34964545,848.334510,0.004250,0.031775
10/31/2022 1:10:00 PM,10/31/2022 9:10:00 AM,DOM,34964545,848.261578,0.004249,0.031772
10/31/2022 1:05:00 PM,10/31/2022 9:05:00 AM,DOM,34964545,901.585529,0.004532,0.071286
10/31/2022 1:00:00 PM,10/31/2022 9:00:00 AM,DOM,34964545,902.413468,0.004536,0.071351
10/31/2022 12:55:00 PM,10/31/2022 8:55:00 AM,DOM,34964545,1378.027112,0.006812,0.190950
10/31/2022 12:50:00 PM,10/31/2022 8:50:00 AM,DOM,34964545,630.311649,-0.732184,-0.360017
10/31/2022 12:45:00 PM,10/31/2022 8:45:00 AM,DOM,34964545,668.580293,-0.729941,-0.356138
10/31/2022 12:40:00 PM,10/31/2022 8:40:00 AM,DOM,34964545,813.752468,-0.134497,-0.043955
10/31/2022 12:35:00 PM,10/31/2022 8:35:00 AM,DOM,34964545,952.276093,0.138015,0.151353
10/31/2022 12:30:00 PM,10/31/2022 8:30:00 AM,DOM,34964545,892.843266,0.106544,0.125903
10/31/2022 12:25:00 PM,10/31/2022 8:25:00 AM,DOM,34964545,877.431503,0.004442,0.062193
10/31/2022 12:20:00 PM,10/31/2022 8:20:00 AM,DOM,34964545,2273.052464,0.080116,2.617232
10/31/2022 12:15:00 PM,10/31/2022 8:15:00 AM,DOM,34964545,866.425955,0.031331,0.049443
10/31/2022 12:10:00 PM,10/31/2022 8:10:00 AM,DOM,34964545,1383.964413,0.007030,0.427713
10/31/2022 12:05:00 PM,10/31/2022 8:05:00 AM,DOM,34964545,2138.453027,0.936990,0.858964
10/31/2022 12:00:00 PM,10/31/2022 8:00:00 AM,DOM,34964545,961.830967,0.060700,0.139891
10/31/2022 11:55:00 AM,10/31/2022 7:55:00 AM,DOM,34964545,879.353491,0.004452,0.062329
10/31/2022 11:50:00 AM,10/31/2022 7:50:00 AM,DOM,34964545,942.427369,0.004774,0.121811
10/31/2022 11:45:00 AM,10/31/2022 7:45:00 AM,DOM,34964545,850.145260,0.004259,0.031843
10/31/2022 11:40:00 AM,10/31/2022 7:40:00 AM,DOM,34964545,1355.716953,0.006899,1.664175
10/31/2022 11:35:00 AM,10/31/2022 7:35:00 AM,DOM,34964545,909.924435,0.004574,0.071945
10/31/2022 11:30:00 AM,10/31/2022 7:30:00 AM,DOM,34964545,1420.055646,0.007139,0.553855
10/31/2022 11:25:00 AM,10/31/2022 7:25:00 AM,DOM,34964545,1421.625763,0.007147,0.554468
10/31/2022 11:20:00 AM,10/31/2022 7:20:00 AM,DOM,34964545,1387.460889,0.007048,0.428794
10/31/2022 11:15:00 AM,10/31/2022 7:15:00 AM,DOM,34964545,2289.217306,0.020175,2.350890
10/31/2022 11:10:00 AM,10/31/2022 7:10:00 AM,DOM,34964545,1421.428126,0.007146,0.554390
10/31/2022 11:05:00 AM,10/31/2022 7:05:00 AM,DOM,34964545,2614.528829,0.025260,2.679818
10/31/2022 11:00:00 AM,10/31/2022 7:00:00 AM,DOM,34964545,2211.399733,1.880123,0.778642
10/31/2022 10:55:00 AM,10/31/2022 6:55:00 AM,DOM,34964545,1420.869527,0.007143,0.554173
10/31/2022 10:50:00 AM,10/31/2022 6:50:00 AM,DOM,34964545,1422.419433,0.007143,0.648650
10/31/2022 10:45:00 AM,10/31/2022 6:45:00 AM,DOM,34964545,1353.661585,0.063009,2.332291
10/31/2022 10:40:00 AM,10/31/2022 6:40:00 AM,DOM,34964545,888.233277,0.004496,0.063991
10/31/2022 10:35:00 AM,10/31/2022 6:35:00 AM,DOM,34964545,854.983248,0.004359,0.044982
10/31/2022 10:30:00 AM,10/31/2022 6:30:00 AM,DOM,34964545,1389.843381,0.007781,1.032465
10/31/2022 10:25:00 AM,10/31/2022 6:25:00 AM,DOM,34964545,2382.761795,1.686336,1.279092
10/31/2022 10:20:00 AM,10/31/2022 6:20:00 AM,DOM,34964545,2195.537623,3.925547,1.219239
10/31/2022 10:15:00 AM,10/31/2022 6:15:00 AM,DOM,34964545,1970.465540,0.823435,0.597595
10/31/2022 10:10:00 AM,10/31/2022 6:10:00 AM,DOM,34964545,865.168316,0.004380,0.061324
10/31/2022 10:05:00 AM,10/31/2022 6:05:00 AM,DOM,34964545,850.114243,0.004259,0.031842
10/31/2022 10:00:00 AM,10/31/2022 6:00:00 AM,DOM,34964545,801.299360,0.004032,0.034844
10/31/2022 9:55:00 AM,10/31/2022 5:55:00 AM,DOM,34964545,855.091987,0.004293,0.040254
10/31/2022 9:50:00 AM,10/31/2022 5:50:00 AM,DOM,34964545,2195.774193,0.753321,0.954778
10/31/2022 9:45:00 AM,10/31/2022 5:45:00 AM,DOM,34964545,850.221546,0.004259,0.031846
10/31/2022 9:40:00 AM,10/31/2022 5:40:00 AM,DOM,34964545,852.129540,0.004269,0.031917
10/31/2022 9:35:00 AM,10/31/2022 5:35:00 AM,DOM,34964545,863.066274,0.004369,0.061175
10/31/2022 9:30:00 AM,10/31/2022 5:30:00 AM,DOM,34964545,904.260254,0.004515,0.026885
10/31/2022 9:25:00 AM,10/31/2022 5:25:00 AM,DOM,34964545,853.253714,0.004274,0.031959
10/31/2022 9:20:00 AM,10/31/2022 5:20:00 AM,DOM,34964545,909.364195,0.004637,0.053229
10/31/2022 9:15:00 AM,10/31/2022 5:15:00 AM,DOM,34964545,917.875852,0.004687,0.146070
10/31/2022 9:10:00 AM,10/31/2022 5:10:00 AM,DOM,34964545,916.741637,0.004681,0.145889
10/31/2022 9:05:00 AM,10/31/2022 5:05:00 AM,DOM,34964545,802.206873,0.004036,0.034883
10/31/2022 9:00:00 AM,10/31/2022 5:00:00 AM,DOM,34964545,864.426686,0.004392,0.034931
10/31/2022 8:55:00 AM,10/31/2022 4:55:00 AM,DOM,34964545,851.022132,0.004263,0.031876
10/31/2022 8:50:00 AM,10/31/2022 4:50:00 AM,DOM,34964545,853.412992,0.004275,0.031965
10/31/2022 8:45:00 AM,10/31/2022 4:45:00 AM,DOM,34964545,855.208652,0.004284,0.032032
10/31/2022 8:40:00 AM,10/31/2022 4:40:00 AM,DOM,34964545,801.428783,0.004033,0.034849
10/31/2022 8:35:00 AM,10/31/2022 4:35:00 AM,DOM,34964545,875.708943,0.004443,0.064902
10/31/2022 8:30:00 AM,10/31/2022 4:30:00 AM,DOM,34964545,826.254122,0.004175,0.040920
10/31/2022 8:25:00 AM,10/31/2022 4:25:00 AM,DOM,34964545,918.840266,0.005372,0.065956
10/31/2022 8:20:00 AM,10/31/2022 4:20:00 AM,DOM,34964545,920.826636,0.004680,0.065731
10/31/2022 8:15:00 AM,10/31/2022 4:15:00 AM,DOM,34964545,859.455538,0.004380,0.044114
10/31/2022 8:10:00 AM,10/31/2022 4:10:00 AM,DOM,34964545,825.614582,0.004172,0.040889
10/31/2022 8:05:00 AM,10/31/2022 4:05:00 AM,DOM,34964545,857.561895,0.004341,0.060784
10/31/2022 8:00:00 AM,10/31/2022 4:00:00 AM,DOM,34964545,849.768859,0.004257,0.031829
10/31/2022 7:55:00 AM,10/31/2022 3:55:00 AM,DOM,34964545,875.006311,0.005754,0.064081
10/31/2022 7:50:00 AM,10/31/2022 3:50:00 AM,DOM,34964545,858.501979,0.005062,0.061226
10/31/2022 7:45:00 AM,10/31/2022 3:45:00 AM,DOM,34964545,2192.190223,0.750025,0.952331
10/31/2022 7:40:00 AM,10/31/2022 3:40:00 AM,DOM,34964545,858.483606,0.003279,0.060292
10/31/2022 7:35:00 AM,10/31/2022 3:35:00 AM,DOM,34964545,858.525950,0.004285,0.060820
10/31/2022 7:30:00 AM,10/31/2022 3:30:00 AM,DOM,34964545,849.474975,0.004516,0.031958
10/31/2022 7:25:00 AM,10/31/2022 3:25:00 AM,DOM,34964545,909.467528,0.001865,0.143383
10/31/2022 7:20:00 AM,10/31/2022 3:20:00 AM,DOM,34964545,907.718527,0.002069,0.143208
10/31/2022 7:15:00 AM,10/31/2022 3:15:00 AM,DOM,34964545,878.018222,0.002810,0.068574
