datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
3/28/2023 8:00:00 PM,3/28/2023 4:00:00 PM,Gas,39297,0.449,False
3/28/2023 8:00:00 PM,3/28/2023 4:00:00 PM,Hydro,1503,0.020,True
3/28/2023 8:00:00 PM,3/28/2023 4:00:00 PM,Multiple Fuels,3,0.000,False
3/28/2023 8:00:00 PM,3/28/2023 4:00:00 PM,Nuclear,29945,0.340,False
3/28/2023 8:00:00 PM,3/28/2023 4:00:00 PM,Oil,216,0.000,False
3/28/2023 8:00:00 PM,3/28/2023 4:00:00 PM,Other Renewables,517,0.010,True
3/28/2023 8:00:00 PM,3/28/2023 4:00:00 PM,Solar,1511,0.020,True
3/28/2023 8:00:00 PM,3/28/2023 4:00:00 PM,Storage,0,0.000,False
3/28/2023 8:00:00 PM,3/28/2023 4:00:00 PM,Wind,1546,0.020,True
3/28/2023 7:00:00 PM,3/28/2023 3:00:00 PM,Coal,12905,0.150,False
3/28/2023 7:00:00 PM,3/28/2023 3:00:00 PM,Gas,39617,0.450,False
3/28/2023 7:00:00 PM,3/28/2023 3:00:00 PM,Hydro,1253,0.010,True
3/28/2023 7:00:00 PM,3/28/2023 3:00:00 PM,Multiple Fuels,3,0.000,False
3/28/2023 7:00:00 PM,3/28/2023 3:00:00 PM,Nuclear,29956,0.340,False
3/28/2023 7:00:00 PM,3/28/2023 3:00:00 PM,Oil,230,0.000,False
3/28/2023 7:00:00 PM,3/28/2023 3:00:00 PM,Other Renewables,517,0.010,True
3/28/2023 7:00:00 PM,3/28/2023 3:00:00 PM,Solar,1807,0.020,True
3/28/2023 7:00:00 PM,3/28/2023 3:00:00 PM,Storage,0,0.000,False
3/28/2023 7:00:00 PM,3/28/2023 3:00:00 PM,Wind,1250,0.013,True
3/28/2023 6:00:00 PM,3/28/2023 2:00:00 PM,Coal,13042,0.150,False
3/28/2023 6:00:00 PM,3/28/2023 2:00:00 PM,Gas,40027,0.453,False
3/28/2023 6:00:00 PM,3/28/2023 2:00:00 PM,Hydro,1254,0.010,True
3/28/2023 6:00:00 PM,3/28/2023 2:00:00 PM,Multiple Fuels,3,0.000,False
3/28/2023 6:00:00 PM,3/28/2023 2:00:00 PM,Nuclear,29965,0.340,False
3/28/2023 6:00:00 PM,3/28/2023 2:00:00 PM,Oil,226,0.000,False
3/28/2023 6:00:00 PM,3/28/2023 2:00:00 PM,Other Renewables,524,0.010,True
3/28/2023 6:00:00 PM,3/28/2023 2:00:00 PM,Solar,2273,0.027,True
3/28/2023 6:00:00 PM,3/28/2023 2:00:00 PM,Storage,0,0.000,False
3/28/2023 6:00:00 PM,3/28/2023 2:00:00 PM,Wind,1005,0.010,True
3/28/2023 5:00:00 PM,3/28/2023 1:00:00 PM,Coal,13189,0.150,False
3/28/2023 5:00:00 PM,3/28/2023 1:00:00 PM,Gas,40320,0.450,False
3/28/2023 5:00:00 PM,3/28/2023 1:00:00 PM,Hydro,1254,0.010,True
3/28/2023 5:00:00 PM,3/28/2023 1:00:00 PM,Multiple Fuels,4,0.000,False
3/28/2023 5:00:00 PM,3/28/2023 1:00:00 PM,Nuclear,29967,0.339,False
3/28/2023 5:00:00 PM,3/28/2023 1:00:00 PM,Oil,264,0.000,False
3/28/2023 5:00:00 PM,3/28/2023 1:00:00 PM,Other Renewables,527,0.010,True
3/28/2023 5:00:00 PM,3/28/2023 1:00:00 PM,Solar,2672,0.030,True
3/28/2023 5:00:00 PM,3/28/2023 1:00:00 PM,Storage,0,0.000,False
3/28/2023 5:00:00 PM,3/28/2023 1:00:00 PM,Wind,913,0.010,True
3/28/2023 4:00:00 PM,3/28/2023 12:00:00 PM,Coal,13437,0.150,False
3/28/2023 4:00:00 PM,3/28/2023 12:00:00 PM,Gas,40383,0.450,False
3/28/2023 4:00:00 PM,3/28/2023 12:00:00 PM,Hydro,1343,0.012,True
3/28/2023 4:00:00 PM,3/28/2023 12:00:00 PM,Multiple Fuels,4,0.000,False
3/28/2023 4:00:00 PM,3/28/2023 12:00:00 PM,Nuclear,29962,0.335,False
3/28/2023 4:00:00 PM,3/28/2023 12:00:00 PM,Oil,230,0.000,False
3/28/2023 4:00:00 PM,3/28/2023 12:00:00 PM,Other Renewables,535,0.010,True
3/28/2023 4:00:00 PM,3/28/2023 12:00:00 PM,Solar,2819,0.030,True
3/28/2023 4:00:00 PM,3/28/2023 12:00:00 PM,Storage,0,0.000,False
3/28/2023 4:00:00 PM,3/28/2023 12:00:00 PM,Wind,681,0.010,True
3/28/2023 3:00:00 PM,3/28/2023 11:00:00 AM,Coal,13692,0.150,False
3/28/2023 3:00:00 PM,3/28/2023 11:00:00 AM,Gas,41388,0.455,False
3/28/2023 3:00:00 PM,3/28/2023 11:00:00 AM,Hydro,1936,0.022,True
3/28/2023 3:00:00 PM,3/28/2023 11:00:00 AM,Multiple Fuels,4,0.000,False
3/28/2023 3:00:00 PM,3/28/2023 11:00:00 AM,Nuclear,29971,0.330,False
3/28/2023 3:00:00 PM,3/28/2023 11:00:00 AM,Oil,261,0.000,False
3/28/2023 3:00:00 PM,3/28/2023 11:00:00 AM,Other Renewables,529,0.010,True
3/28/2023 3:00:00 PM,3/28/2023 11:00:00 AM,Solar,2501,0.030,True
3/28/2023 3:00:00 PM,3/28/2023 11:00:00 AM,Storage,0,0.000,False
3/28/2023 3:00:00 PM,3/28/2023 11:00:00 AM,Wind,606,0.010,True
3/28/2023 2:00:00 PM,3/28/2023 10:00:00 AM,Coal,13867,0.150,False
3/28/2023 2:00:00 PM,3/28/2023 10:00:00 AM,Gas,42253,0.459,False
3/28/2023 2:00:00 PM,3/28/2023 10:00:00 AM,Hydro,2468,0.030,True
3/28/2023 2:00:00 PM,3/28/2023 10:00:00 AM,Multiple Fuels,4,0.000,False
3/28/2023 2:00:00 PM,3/28/2023 10:00:00 AM,Nuclear,29975,0.324,False
3/28/2023 2:00:00 PM,3/28/2023 10:00:00 AM,Oil,317,0.000,False
3/28/2023 2:00:00 PM,3/28/2023 10:00:00 AM,Other Renewables,528,0.010,True
3/28/2023 2:00:00 PM,3/28/2023 10:00:00 AM,Solar,2215,0.020,True
3/28/2023 2:00:00 PM,3/28/2023 10:00:00 AM,Storage,0,0.000,False
3/28/2023 2:00:00 PM,3/28/2023 10:00:00 AM,Wind,622,0.010,True
3/28/2023 1:00:00 PM,3/28/2023 9:00:00 AM,Coal,14044,0.150,False
3/28/2023 1:00:00 PM,3/28/2023 9:00:00 AM,Gas,43010,0.460,False
3/28/2023 1:00:00 PM,3/28/2023 9:00:00 AM,Hydro,2600,0.030,True
3/28/2023 1:00:00 PM,3/28/2023 9:00:00 AM,Multiple Fuels,4,0.000,False
3/28/2023 1:00:00 PM,3/28/2023 9:00:00 AM,Nuclear,29979,0.320,False
3/28/2023 1:00:00 PM,3/28/2023 9:00:00 AM,Oil,236,0.000,False
3/28/2023 1:00:00 PM,3/28/2023 9:00:00 AM,Other Renewables,531,0.010,True
3/28/2023 1:00:00 PM,3/28/2023 9:00:00 AM,Solar,1894,0.020,True
3/28/2023 1:00:00 PM,3/28/2023 9:00:00 AM,Storage,0,0.000,False
3/28/2023 1:00:00 PM,3/28/2023 9:00:00 AM,Wind,828,0.010,True
3/28/2023 12:00:00 PM,3/28/2023 8:00:00 AM,Coal,14257,0.150,False
3/28/2023 12:00:00 PM,3/28/2023 8:00:00 AM,Gas,44281,0.470,False
3/28/2023 12:00:00 PM,3/28/2023 8:00:00 AM,Hydro,2997,0.031,True
3/28/2023 12:00:00 PM,3/28/2023 8:00:00 AM,Multiple Fuels,4,0.000,False
3/28/2023 12:00:00 PM,3/28/2023 8:00:00 AM,Nuclear,29977,0.320,False
3/28/2023 12:00:00 PM,3/28/2023 8:00:00 AM,Oil,284,0.000,False
3/28/2023 12:00:00 PM,3/28/2023 8:00:00 AM,Other Renewables,536,0.010,True
3/28/2023 12:00:00 PM,3/28/2023 8:00:00 AM,Solar,968,0.010,True
3/28/2023 12:00:00 PM,3/28/2023 8:00:00 AM,Storage,0,0.000,False
3/28/2023 12:00:00 PM,3/28/2023 8:00:00 AM,Wind,1061,0.010,True
3/28/2023 11:00:00 AM,3/28/2023 7:00:00 AM,Coal,13791,0.147,False
3/28/2023 11:00:00 AM,3/28/2023 7:00:00 AM,Gas,43960,0.470,False
3/28/2023 11:00:00 AM,3/28/2023 7:00:00 AM,Hydro,3333,0.038,True
3/28/2023 11:00:00 AM,3/28/2023 7:00:00 AM,Multiple Fuels,4,0.000,False
3/28/2023 11:00:00 AM,3/28/2023 7:00:00 AM,Nuclear,29975,0.322,False
3/28/2023 11:00:00 AM,3/28/2023 7:00:00 AM,Oil,259,0.000,False
3/28/2023 11:00:00 AM,3/28/2023 7:00:00 AM,Other Renewables,532,0.010,True
3/28/2023 11:00:00 AM,3/28/2023 7:00:00 AM,Solar,100,0.000,True
3/28/2023 11:00:00 AM,3/28/2023 7:00:00 AM,Storage,0,0.000,False
3/28/2023 11:00:00 AM,3/28/2023 7:00:00 AM,Wind,1077,0.010,True
3/28/2023 10:00:00 AM,3/28/2023 6:00:00 AM,Coal,12421,0.141,False
3/28/2023 10:00:00 AM,3/28/2023 6:00:00 AM,Gas,40573,0.462,False
3/28/2023 10:00:00 AM,3/28/2023 6:00:00 AM,Hydro,2731,0.030,True
3/28/2023 10:00:00 AM,3/28/2023 6:00:00 AM,Multiple Fuels,4,0.000,False
3/28/2023 10:00:00 AM,3/28/2023 6:00:00 AM,Nuclear,29975,0.343,False
3/28/2023 10:00:00 AM,3/28/2023 6:00:00 AM,Oil,260,0.000,False
3/28/2023 10:00:00 AM,3/28/2023 6:00:00 AM,Other Renewables,525,0.010,True
3/28/2023 10:00:00 AM,3/28/2023 6:00:00 AM,Solar,5,0.000,True
3/28/2023 10:00:00 AM,3/28/2023 6:00:00 AM,Storage,0,0.000,False
3/28/2023 10:00:00 AM,3/28/2023 6:00:00 AM,Wind,1164,0.010,True
3/28/2023 9:00:00 AM,3/28/2023 5:00:00 AM,Coal,11955,0.150,False
3/28/2023 9:00:00 AM,3/28/2023 5:00:00 AM,Gas,36122,0.441,False
3/28/2023 9:00:00 AM,3/28/2023 5:00:00 AM,Hydro,1827,0.021,True
3/28/2023 9:00:00 AM,3/28/2023 5:00:00 AM,Multiple Fuels,4,0.000,False
3/28/2023 9:00:00 AM,3/28/2023 5:00:00 AM,Nuclear,29978,0.367,False
3/28/2023 9:00:00 AM,3/28/2023 5:00:00 AM,Oil,92,0.000,False
3/28/2023 9:00:00 AM,3/28/2023 5:00:00 AM,Other Renewables,524,0.010,True
3/28/2023 9:00:00 AM,3/28/2023 5:00:00 AM,Solar,5,0.000,True
3/28/2023 9:00:00 AM,3/28/2023 5:00:00 AM,Storage,0,0.000,False
3/28/2023 9:00:00 AM,3/28/2023 5:00:00 AM,Wind,1149,0.010,True
3/28/2023 8:00:00 AM,3/28/2023 4:00:00 AM,Coal,11598,0.149,False
3/28/2023 8:00:00 AM,3/28/2023 4:00:00 AM,Gas,34911,0.436,False
3/28/2023 8:00:00 AM,3/28/2023 4:00:00 AM,Hydro,1266,0.020,True
3/28/2023 8:00:00 AM,3/28/2023 4:00:00 AM,Multiple Fuels,4,0.000,False
3/28/2023 8:00:00 AM,3/28/2023 4:00:00 AM,Nuclear,29989,0.375,False
3/28/2023 8:00:00 AM,3/28/2023 4:00:00 AM,Oil,73,0.000,False
3/28/2023 8:00:00 AM,3/28/2023 4:00:00 AM,Other Renewables,522,0.010,True
3/28/2023 8:00:00 AM,3/28/2023 4:00:00 AM,Solar,5,0.000,True
3/28/2023 8:00:00 AM,3/28/2023 4:00:00 AM,Storage,0,0.000,False
3/28/2023 8:00:00 AM,3/28/2023 4:00:00 AM,Wind,1147,0.013,True
3/28/2023 7:00:00 AM,3/28/2023 3:00:00 AM,Coal,11476,0.150,False
3/28/2023 7:00:00 AM,3/28/2023 3:00:00 AM,Gas,33463,0.429,False
3/28/2023 7:00:00 AM,3/28/2023 3:00:00 AM,Hydro,1189,0.018,True
3/28/2023 7:00:00 AM,3/28/2023 3:00:00 AM,Multiple Fuels,4,0.000,False
3/28/2023 7:00:00 AM,3/28/2023 3:00:00 AM,Nuclear,29998,0.385,False
3/28/2023 7:00:00 AM,3/28/2023 3:00:00 AM,Oil,71,0.000,False
3/28/2023 7:00:00 AM,3/28/2023 3:00:00 AM,Other Renewables,543,0.010,True
3/28/2023 7:00:00 AM,3/28/2023 3:00:00 AM,Solar,5,0.000,True
3/28/2023 7:00:00 AM,3/28/2023 3:00:00 AM,Storage,0,0.000,False
3/28/2023 7:00:00 AM,3/28/2023 3:00:00 AM,Wind,1231,0.020,True
3/28/2023 6:00:00 AM,3/28/2023 2:00:00 AM,Coal,11432,0.150,False
3/28/2023 6:00:00 AM,3/28/2023 2:00:00 AM,Gas,33586,0.430,False
3/28/2023 6:00:00 AM,3/28/2023 2:00:00 AM,Hydro,1174,0.015,True
3/28/2023 6:00:00 AM,3/28/2023 2:00:00 AM,Multiple Fuels,4,0.000,False
3/28/2023 6:00:00 AM,3/28/2023 2:00:00 AM,Nuclear,29995,0.383,False
3/28/2023 6:00:00 AM,3/28/2023 2:00:00 AM,Oil,71,0.000,False
3/28/2023 6:00:00 AM,3/28/2023 2:00:00 AM,Other Renewables,552,0.010,True
3/28/2023 6:00:00 AM,3/28/2023 2:00:00 AM,Solar,5,0.000,True
3/28/2023 6:00:00 AM,3/28/2023 2:00:00 AM,Storage,0,0.000,False
3/28/2023 6:00:00 AM,3/28/2023 2:00:00 AM,Wind,1232,0.020,True
3/28/2023 5:00:00 AM,3/28/2023 1:00:00 AM,Coal,11587,0.150,False
3/28/2023 5:00:00 AM,3/28/2023 1:00:00 AM,Gas,33455,0.428,False
3/28/2023 5:00:00 AM,3/28/2023 1:00:00 AM,Hydro,1213,0.020,True
3/28/2023 5:00:00 AM,3/28/2023 1:00:00 AM,Multiple Fuels,4,0.000,False
3/28/2023 5:00:00 AM,3/28/2023 1:00:00 AM,Nuclear,29997,0.381,False
3/28/2023 5:00:00 AM,3/28/2023 1:00:00 AM,Oil,73,0.000,False
3/28/2023 5:00:00 AM,3/28/2023 1:00:00 AM,Other Renewables,561,0.010,True
3/28/2023 5:00:00 AM,3/28/2023 1:00:00 AM,Solar,5,0.000,True
3/28/2023 5:00:00 AM,3/28/2023 1:00:00 AM,Storage,0,0.000,False
3/28/2023 5:00:00 AM,3/28/2023 1:00:00 AM,Wind,1454,0.020,True
3/28/2023 4:00:00 AM,3/28/2023 12:00:00 AM,Coal,11820,0.148,False
3/28/2023 4:00:00 AM,3/28/2023 12:00:00 AM,Gas,35535,0.435,False
3/28/2023 4:00:00 AM,3/28/2023 12:00:00 AM,Hydro,1219,0.014,True
3/28/2023 4:00:00 AM,3/28/2023 12:00:00 AM,Multiple Fuels,4,0.000,False
3/28/2023 4:00:00 AM,3/28/2023 12:00:00 AM,Nuclear,29987,0.369,False
3/28/2023 4:00:00 AM,3/28/2023 12:00:00 AM,Oil,72,0.000,False
3/28/2023 4:00:00 AM,3/28/2023 12:00:00 AM,Other Renewables,568,0.010,True
3/28/2023 4:00:00 AM,3/28/2023 12:00:00 AM,Solar,5,0.000,True
3/28/2023 4:00:00 AM,3/28/2023 12:00:00 AM,Storage,0,0.000,False
3/28/2023 4:00:00 AM,3/28/2023 12:00:00 AM,Wind,2085,0.026,True
3/28/2023 3:00:00 AM,3/27/2023 11:00:00 PM,Coal,12271,0.145,False
3/28/2023 3:00:00 AM,3/27/2023 11:00:00 PM,Gas,37501,0.445,False
3/28/2023 3:00:00 AM,3/27/2023 11:00:00 PM,Hydro,1284,0.018,True
3/28/2023 3:00:00 AM,3/27/2023 11:00:00 PM,Multiple Fuels,4,0.000,False
3/28/2023 3:00:00 AM,3/27/2023 11:00:00 PM,Nuclear,29987,0.355,False
3/28/2023 3:00:00 AM,3/27/2023 11:00:00 PM,Oil,131,0.000,False
3/28/2023 3:00:00 AM,3/27/2023 11:00:00 PM,Other Renewables,573,0.010,True
3/28/2023 3:00:00 AM,3/27/2023 11:00:00 PM,Solar,5,0.000,True
3/28/2023 3:00:00 AM,3/27/2023 11:00:00 PM,Storage,0,0.000,False
3/28/2023 3:00:00 AM,3/27/2023 11:00:00 PM,Wind,2482,0.030,True
3/28/2023 2:00:00 AM,3/27/2023 10:00:00 PM,Coal,12533,0.148,False
3/28/2023 2:00:00 AM,3/27/2023 10:00:00 PM,Gas,38323,0.446,False
3/28/2023 2:00:00 AM,3/27/2023 10:00:00 PM,Hydro,1640,0.021,True
3/28/2023 2:00:00 AM,3/27/2023 10:00:00 PM,Multiple Fuels,4,0.000,False
3/28/2023 2:00:00 AM,3/27/2023 10:00:00 PM,Nuclear,29985,0.350,False
3/28/2023 2:00:00 AM,3/27/2023 10:00:00 PM,Oil,224,0.000,False
3/28/2023 2:00:00 AM,3/27/2023 10:00:00 PM,Other Renewables,570,0.010,True
3/28/2023 2:00:00 AM,3/27/2023 10:00:00 PM,Solar,5,0.000,True
3/28/2023 2:00:00 AM,3/27/2023 10:00:00 PM,Storage,0,0.000,False
3/28/2023 2:00:00 AM,3/27/2023 10:00:00 PM,Wind,2380,0.030,True
3/28/2023 1:00:00 AM,3/27/2023 9:00:00 PM,Coal,12816,0.140,False
3/28/2023 1:00:00 AM,3/27/2023 9:00:00 PM,Gas,41819,0.464,False
3/28/2023 1:00:00 AM,3/27/2023 9:00:00 PM,Hydro,2386,0.030,True
3/28/2023 1:00:00 AM,3/27/2023 9:00:00 PM,Multiple Fuels,4,0.000,False
3/28/2023 1:00:00 AM,3/27/2023 9:00:00 PM,Nuclear,29976,0.334,False
3/28/2023 1:00:00 AM,3/27/2023 9:00:00 PM,Oil,218,0.000,False
3/28/2023 1:00:00 AM,3/27/2023 9:00:00 PM,Other Renewables,575,0.010,True
3/28/2023 1:00:00 AM,3/27/2023 9:00:00 PM,Solar,5,0.000,True
3/28/2023 1:00:00 AM,3/27/2023 9:00:00 PM,Storage,0,0.000,False
3/28/2023 1:00:00 AM,3/27/2023 9:00:00 PM,Wind,2249,0.023,True
3/28/2023 12:00:00 AM,3/27/2023 8:00:00 PM,Coal,12938,0.140,False
3/28/2023 12:00:00 AM,3/27/2023 8:00:00 PM,Gas,43570,0.470,False
3/28/2023 12:00:00 AM,3/27/2023 8:00:00 PM,Hydro,3040,0.030,True
3/28/2023 12:00:00 AM,3/27/2023 8:00:00 PM,Multiple Fuels,4,0.000,False
3/28/2023 12:00:00 AM,3/27/2023 8:00:00 PM,Nuclear,29965,0.320,False
3/28/2023 12:00:00 AM,3/27/2023 8:00:00 PM,Oil,264,0.000,False
3/28/2023 12:00:00 AM,3/27/2023 8:00:00 PM,Other Renewables,571,0.010,True
3/28/2023 12:00:00 AM,3/27/2023 8:00:00 PM,Solar,5,0.000,True
3/28/2023 12:00:00 AM,3/27/2023 8:00:00 PM,Storage,0,0.000,False
3/28/2023 12:00:00 AM,3/27/2023 8:00:00 PM,Wind,2352,0.026,True
3/27/2023 11:00:00 PM,3/27/2023 7:00:00 PM,Coal,12684,0.140,False
3/27/2023 11:00:00 PM,3/27/2023 7:00:00 PM,Gas,42230,0.462,False
3/27/2023 11:00:00 PM,3/27/2023 7:00:00 PM,Hydro,3055,0.032,True
3/27/2023 11:00:00 PM,3/27/2023 7:00:00 PM,Multiple Fuels,4,0.000,False
3/27/2023 11:00:00 PM,3/27/2023 7:00:00 PM,Nuclear,29960,0.328,False
3/27/2023 11:00:00 PM,3/27/2023 7:00:00 PM,Oil,222,0.000,False
3/27/2023 11:00:00 PM,3/27/2023 7:00:00 PM,Other Renewables,559,0.010,True
3/27/2023 11:00:00 PM,3/27/2023 7:00:00 PM,Solar,77,0.000,True
3/27/2023 11:00:00 PM,3/27/2023 7:00:00 PM,Storage,0,0.000,False
3/27/2023 11:00:00 PM,3/27/2023 7:00:00 PM,Wind,2469,0.030,True
3/27/2023 10:00:00 PM,3/27/2023 6:00:00 PM,Coal,12538,0.140,False
3/27/2023 10:00:00 PM,3/27/2023 6:00:00 PM,Gas,41356,0.457,False
3/27/2023 10:00:00 PM,3/27/2023 6:00:00 PM,Hydro,1961,0.020,True
3/27/2023 10:00:00 PM,3/27/2023 6:00:00 PM,Multiple Fuels,4,0.000,False
3/27/2023 10:00:00 PM,3/27/2023 6:00:00 PM,Nuclear,29959,0.330,False
3/27/2023 10:00:00 PM,3/27/2023 6:00:00 PM,Oil,227,0.000,False
3/27/2023 10:00:00 PM,3/27/2023 6:00:00 PM,Other Renewables,556,0.010,True
3/27/2023 10:00:00 PM,3/27/2023 6:00:00 PM,Solar,857,0.009,True
3/27/2023 10:00:00 PM,3/27/2023 6:00:00 PM,Storage,0,0.000,False
3/27/2023 10:00:00 PM,3/27/2023 6:00:00 PM,Wind,2889,0.030,True
3/27/2023 9:00:00 PM,3/27/2023 5:00:00 PM,Coal,12370,0.140,False
3/27/2023 9:00:00 PM,3/27/2023 5:00:00 PM,Gas,39568,0.441,False
3/27/2023 9:00:00 PM,3/27/2023 5:00:00 PM,Hydro,1806,0.020,True
3/27/2023 9:00:00 PM,3/27/2023 5:00:00 PM,Multiple Fuels,4,0.000,False
3/27/2023 9:00:00 PM,3/27/2023 5:00:00 PM,Nuclear,29944,0.331,False
3/27/2023 9:00:00 PM,3/27/2023 5:00:00 PM,Oil,230,0.000,False
3/27/2023 9:00:00 PM,3/27/2023 5:00:00 PM,Other Renewables,565,0.010,True
3/27/2023 9:00:00 PM,3/27/2023 5:00:00 PM,Solar,1947,0.020,True
3/27/2023 9:00:00 PM,3/27/2023 5:00:00 PM,Storage,0,0.000,False
3/27/2023 9:00:00 PM,3/27/2023 5:00:00 PM,Wind,3356,0.040,True
3/27/2023 8:00:00 PM,3/27/2023 4:00:00 PM,Coal,12332,0.140,False
3/27/2023 8:00:00 PM,3/27/2023 4:00:00 PM,Gas,38685,0.440,False
3/27/2023 8:00:00 PM,3/27/2023 4:00:00 PM,Hydro,1568,0.020,True
3/27/2023 8:00:00 PM,3/27/2023 4:00:00 PM,Multiple Fuels,4,0.000,False
3/27/2023 8:00:00 PM,3/27/2023 4:00:00 PM,Nuclear,29932,0.340,False
3/27/2023 8:00:00 PM,3/27/2023 4:00:00 PM,Oil,222,0.000,False
3/27/2023 8:00:00 PM,3/27/2023 4:00:00 PM,Other Renewables,568,0.010,True
3/27/2023 8:00:00 PM,3/27/2023 4:00:00 PM,Solar,2153,0.021,True
3/27/2023 8:00:00 PM,3/27/2023 4:00:00 PM,Storage,0,0.000,False
3/27/2023 8:00:00 PM,3/27/2023 4:00:00 PM,Wind,2980,0.032,True
3/27/2023 7:00:00 PM,3/27/2023 3:00:00 PM,Coal,12433,0.140,False
3/27/2023 7:00:00 PM,3/27/2023 3:00:00 PM,Gas,38464,0.437,False
3/27/2023 7:00:00 PM,3/27/2023 3:00:00 PM,Hydro,1278,0.011,True
3/27/2023 7:00:00 PM,3/27/2023 3:00:00 PM,Multiple Fuels,4,0.000,False
3/27/2023 7:00:00 PM,3/27/2023 3:00:00 PM,Nuclear,29919,0.340,False
3/27/2023 7:00:00 PM,3/27/2023 3:00:00 PM,Oil,242,0.000,False
3/27/2023 7:00:00 PM,3/27/2023 3:00:00 PM,Other Renewables,560,0.010,True
3/27/2023 7:00:00 PM,3/27/2023 3:00:00 PM,Solar,2291,0.030,True
3/27/2023 7:00:00 PM,3/27/2023 3:00:00 PM,Storage,0,0.000,False
3/27/2023 7:00:00 PM,3/27/2023 3:00:00 PM,Wind,2920,0.030,True
3/27/2023 6:00:00 PM,3/27/2023 2:00:00 PM,Coal,12618,0.140,False
3/27/2023 6:00:00 PM,3/27/2023 2:00:00 PM,Gas,39247,0.440,False
3/27/2023 6:00:00 PM,3/27/2023 2:00:00 PM,Hydro,1291,0.010,True
3/27/2023 6:00:00 PM,3/27/2023 2:00:00 PM,Multiple Fuels,4,0.000,False
3/27/2023 6:00:00 PM,3/27/2023 2:00:00 PM,Nuclear,29906,0.340,False
3/27/2023 6:00:00 PM,3/27/2023 2:00:00 PM,Oil,216,0.000,False
3/27/2023 6:00:00 PM,3/27/2023 2:00:00 PM,Other Renewables,562,0.010,True
3/27/2023 6:00:00 PM,3/27/2023 2:00:00 PM,Solar,2067,0.021,True
3/27/2023 6:00:00 PM,3/27/2023 2:00:00 PM,Storage,0,0.000,False
3/27/2023 6:00:00 PM,3/27/2023 2:00:00 PM,Wind,2712,0.030,True
3/27/2023 5:00:00 PM,3/27/2023 1:00:00 PM,Coal,12826,0.141,False
3/27/2023 5:00:00 PM,3/27/2023 1:00:00 PM,Gas,39276,0.440,False
3/27/2023 5:00:00 PM,3/27/2023 1:00:00 PM,Hydro,1404,0.013,True
3/27/2023 5:00:00 PM,3/27/2023 1:00:00 PM,Multiple Fuels,4,0.000,False
3/27/2023 5:00:00 PM,3/27/2023 1:00:00 PM,Nuclear,29906,0.340,False
3/27/2023 5:00:00 PM,3/27/2023 1:00:00 PM,Oil,261,0.000,False
3/27/2023 5:00:00 PM,3/27/2023 1:00:00 PM,Other Renewables,553,0.010,True
3/27/2023 5:00:00 PM,3/27/2023 1:00:00 PM,Solar,1860,0.020,True
3/27/2023 5:00:00 PM,3/27/2023 1:00:00 PM,Storage,0,0.000,False
3/27/2023 5:00:00 PM,3/27/2023 1:00:00 PM,Wind,2584,0.030,True
3/27/2023 4:00:00 PM,3/27/2023 12:00:00 PM,Coal,12732,0.140,False
3/27/2023 4:00:00 PM,3/27/2023 12:00:00 PM,Gas,39195,0.442,False
3/27/2023 4:00:00 PM,3/27/2023 12:00:00 PM,Hydro,1686,0.020,True
3/27/2023 4:00:00 PM,3/27/2023 12:00:00 PM,Multiple Fuels,4,0.000,False
3/27/2023 4:00:00 PM,3/27/2023 12:00:00 PM,Nuclear,29914,0.340,False
3/27/2023 4:00:00 PM,3/27/2023 12:00:00 PM,Oil,256,0.000,False
3/27/2023 4:00:00 PM,3/27/2023 12:00:00 PM,Other Renewables,554,0.010,True
3/27/2023 4:00:00 PM,3/27/2023 12:00:00 PM,Solar,1769,0.020,True
3/27/2023 4:00:00 PM,3/27/2023 12:00:00 PM,Storage,0,0.000,False
3/27/2023 4:00:00 PM,3/27/2023 12:00:00 PM,Wind,2321,0.027,True
3/27/2023 3:00:00 PM,3/27/2023 11:00:00 AM,Coal,12637,0.140,False
3/27/2023 3:00:00 PM,3/27/2023 11:00:00 AM,Gas,39948,0.450,False
3/27/2023 3:00:00 PM,3/27/2023 11:00:00 AM,Hydro,2230,0.023,True
3/27/2023 3:00:00 PM,3/27/2023 11:00:00 AM,Multiple Fuels,4,0.000,False
3/27/2023 3:00:00 PM,3/27/2023 11:00:00 AM,Nuclear,29925,0.339,False
3/27/2023 3:00:00 PM,3/27/2023 11:00:00 AM,Oil,262,0.000,False
3/27/2023 3:00:00 PM,3/27/2023 11:00:00 AM,Other Renewables,536,0.010,True
3/27/2023 3:00:00 PM,3/27/2023 11:00:00 AM,Solar,1637,0.020,True
3/27/2023 3:00:00 PM,3/27/2023 11:00:00 AM,Storage,0,0.000,False
3/27/2023 3:00:00 PM,3/27/2023 11:00:00 AM,Wind,1821,0.020,True
3/27/2023 2:00:00 PM,3/27/2023 10:00:00 AM,Coal,12428,0.140,False
3/27/2023 2:00:00 PM,3/27/2023 10:00:00 AM,Gas,40762,0.452,False
3/27/2023 2:00:00 PM,3/27/2023 10:00:00 AM,Hydro,2489,0.030,True
3/27/2023 2:00:00 PM,3/27/2023 10:00:00 AM,Multiple Fuels,4,0.000,False
3/27/2023 2:00:00 PM,3/27/2023 10:00:00 AM,Nuclear,29924,0.330,False
3/27/2023 2:00:00 PM,3/27/2023 10:00:00 AM,Oil,299,0.000,False
