datetime_beginning_utc,datetime_beginning_ept,pnode_name,pnode_id,marginal_co2_rate,marginal_so2_rate,marginal_nox_rate
1/1/2023 6:50:00 AM,1/1/2023 1:50:00 AM,DOM,34964545,917.115680,0.004591,0.043622
1/1/2023 6:55:00 AM,1/1/2023 1:55:00 AM,DOM,34964545,860.527996,0.004393,0.046996
1/1/2023 7:00:00 AM,1/1/2023 2:00:00 AM,DOM,34964545,821.732144,0.004114,0.041560
1/1/2023 7:05:00 AM,1/1/2023 2:05:00 AM,DOM,34964545,846.978171,0.004237,0.051155
1/1/2023 7:10:00 AM,1/1/2023 2:10:00 AM,DOM,34964545,831.980015,0.004177,0.039166
1/1/2023 7:15:00 AM,1/1/2023 2:15:00 AM,DOM,34964545,862.400384,0.004402,0.047098
1/1/2023 7:20:00 AM,1/1/2023 2:20:00 AM,DOM,34964545,895.692973,0.004572,0.077220
1/1/2023 7:25:00 AM,1/1/2023 2:25:00 AM,DOM,34964545,806.222172,0.004059,0.082951
1/1/2023 7:30:00 AM,1/1/2023 2:30:00 AM,DOM,34964545,858.823221,0.004384,0.046903
1/1/2023 7:35:00 AM,1/1/2023 2:35:00 AM,DOM,34964545,877.855660,0.004384,0.026100
1/1/2023 7:40:00 AM,1/1/2023 2:40:00 AM,DOM,34964545,860.452191,0.004392,0.046992
1/1/2023 7:45:00 AM,1/1/2023 2:45:00 AM,DOM,34964545,841.785714,0.004287,0.028173
1/1/2023 7:50:00 AM,1/1/2023 2:50:00 AM,DOM,34964545,878.936228,0.004389,0.026132
1/1/2023 7:55:00 AM,1/1/2023 2:55:00 AM,DOM,34964545,835.242515,0.004250,0.052630
1/1/2023 8:00:00 AM,1/1/2023 3:00:00 AM,DOM,34964545,878.379154,0.004386,0.026116
1/1/2023 8:05:00 AM,1/1/2023 3:05:00 AM,DOM,34964545,881.053451,0.004400,0.026195
1/1/2023 8:10:00 AM,1/1/2023 3:10:00 AM,DOM,34964545,911.264189,0.004575,0.041910
1/1/2023 8:15:00 AM,1/1/2023 3:15:00 AM,DOM,34964545,837.543434,0.004280,0.042279
1/1/2023 8:20:00 AM,1/1/2023 3:20:00 AM,DOM,34964545,724.703481,0.003662,0.053265
1/1/2023 8:25:00 AM,1/1/2023 3:25:00 AM,DOM,34964545,864.996291,0.004415,0.047240
1/1/2023 8:30:00 AM,1/1/2023 3:30:00 AM,DOM,34964545,854.745461,0.004361,0.043514
1/1/2023 8:35:00 AM,1/1/2023 3:35:00 AM,DOM,34964545,830.578038,0.004151,0.046605
1/1/2023 8:40:00 AM,1/1/2023 3:40:00 AM,DOM,34964545,829.425993,0.004153,0.041949
1/1/2023 8:45:00 AM,1/1/2023 3:45:00 AM,DOM,34964545,864.592839,0.004413,0.047218
1/1/2023 8:50:00 AM,1/1/2023 3:50:00 AM,DOM,34964545,828.977079,0.004151,0.041927
1/1/2023 8:55:00 AM,1/1/2023 3:55:00 AM,DOM,34964545,878.334390,0.004443,0.069447
1/1/2023 9:00:00 AM,1/1/2023 4:00:00 AM,DOM,34964545,916.043544,0.004586,0.043571
1/1/2023 9:05:00 AM,1/1/2023 4:05:00 AM,DOM,34964545,823.482179,0.004203,0.056320
1/1/2023 9:10:00 AM,1/1/2023 4:10:00 AM,DOM,34964545,840.340786,0.004276,0.052952
1/1/2023 9:15:00 AM,1/1/2023 4:15:00 AM,DOM,34964545,854.601125,0.004275,0.051615
1/1/2023 9:20:00 AM,1/1/2023 4:20:00 AM,DOM,34964545,825.358605,0.004133,0.041744
1/1/2023 9:25:00 AM,1/1/2023 4:25:00 AM,DOM,34964545,837.948595,0.004282,0.042299
1/1/2023 9:30:00 AM,1/1/2023 4:30:00 AM,DOM,34964545,865.062831,0.004416,0.047244
1/1/2023 9:35:00 AM,1/1/2023 4:35:00 AM,DOM,34964545,827.997457,0.004139,0.046460
1/1/2023 9:40:00 AM,1/1/2023 4:40:00 AM,DOM,34964545,866.241181,0.004422,0.047308
1/1/2023 9:45:00 AM,1/1/2023 4:45:00 AM,DOM,34964545,884.776459,0.004418,0.026306
1/1/2023 9:50:00 AM,1/1/2023 4:50:00 AM,DOM,34964545,846.369999,0.004310,0.028326
1/1/2023 9:55:00 AM,1/1/2023 4:55:00 AM,DOM,34964545,896.288592,0.004563,0.077378
1/1/2023 10:00:00 AM,1/1/2023 5:00:00 AM,DOM,34964545,883.346321,0.004411,0.026264
1/1/2023 10:05:00 AM,1/1/2023 5:05:00 AM,DOM,34964545,852.008935,0.004262,0.051459
1/1/2023 10:10:00 AM,1/1/2023 5:10:00 AM,DOM,34964545,838.034442,0.004282,0.042303
1/1/2023 10:15:00 AM,1/1/2023 5:15:00 AM,DOM,34964545,822.316033,0.004197,0.056241
1/1/2023 10:20:00 AM,1/1/2023 5:20:00 AM,DOM,34964545,852.032439,0.004263,0.051460
1/1/2023 10:25:00 AM,1/1/2023 5:25:00 AM,DOM,34964545,808.805925,0.004033,0.038163
1/1/2023 10:30:00 AM,1/1/2023 5:30:00 AM,DOM,34964545,877.839301,0.004384,0.026100
1/1/2023 10:35:00 AM,1/1/2023 5:35:00 AM,DOM,34964545,807.741582,0.004028,0.038113
1/1/2023 10:40:00 AM,1/1/2023 5:40:00 AM,DOM,34964545,840.594080,0.004281,0.028133
1/1/2023 10:45:00 AM,1/1/2023 5:45:00 AM,DOM,34964545,806.331582,0.004021,0.038046
1/1/2023 10:50:00 AM,1/1/2023 5:50:00 AM,DOM,34964545,873.801200,0.004448,0.063315
1/1/2023 10:55:00 AM,1/1/2023 5:55:00 AM,DOM,34964545,839.343895,0.004274,0.028091
1/1/2023 11:00:00 AM,1/1/2023 6:00:00 AM,DOM,34964545,895.147967,0.004558,0.077279
1/1/2023 11:05:00 AM,1/1/2023 6:05:00 AM,DOM,34964545,860.887649,0.004394,0.047016
1/1/2023 11:10:00 AM,1/1/2023 6:10:00 AM,DOM,34964545,880.389613,0.004396,0.026176
1/1/2023 11:15:00 AM,1/1/2023 6:15:00 AM,DOM,34964545,891.120156,0.004549,0.076826
1/1/2023 11:20:00 AM,1/1/2023 6:20:00 AM,DOM,34964545,862.892276,0.004405,0.047125
1/1/2023 11:25:00 AM,1/1/2023 6:25:00 AM,DOM,34964545,865.061743,0.004349,0.070737
1/1/2023 11:30:00 AM,1/1/2023 6:30:00 AM,DOM,34964545,864.586943,0.004413,0.047218
1/1/2023 11:35:00 AM,1/1/2023 6:35:00 AM,DOM,34964545,861.893332,0.004400,0.047071
1/1/2023 11:40:00 AM,1/1/2023 6:40:00 AM,DOM,34964545,847.181464,0.004314,0.028353
1/1/2023 11:45:00 AM,1/1/2023 6:45:00 AM,DOM,34964545,821.445557,0.004112,0.042710
1/1/2023 11:50:00 AM,1/1/2023 6:50:00 AM,DOM,34964545,835.141641,0.004193,0.039315
1/1/2023 11:55:00 AM,1/1/2023 6:55:00 AM,DOM,34964545,893.399670,0.004561,0.077022
1/1/2023 12:00:00 PM,1/1/2023 7:00:00 AM,DOM,34964545,834.249471,0.004189,0.039273
1/1/2023 12:05:00 PM,1/1/2023 7:05:00 AM,DOM,34964545,733.513368,0.003664,0.052974
1/1/2023 12:10:00 PM,1/1/2023 7:10:00 AM,DOM,34964545,735.116409,0.003672,0.053090
1/1/2023 12:15:00 PM,1/1/2023 7:15:00 AM,DOM,34964545,828.312560,0.004159,0.038993
1/1/2023 12:20:00 PM,1/1/2023 7:20:00 AM,DOM,34964545,1096.279237,0.006051,0.307071
1/1/2023 12:25:00 PM,1/1/2023 7:25:00 AM,DOM,34964545,728.082979,0.003679,0.053513
1/1/2023 12:30:00 PM,1/1/2023 7:30:00 AM,DOM,34964545,795.067665,0.004001,0.034573
1/1/2023 12:35:00 PM,1/1/2023 7:35:00 AM,DOM,34964545,795.221888,0.004001,0.034579
1/1/2023 12:40:00 PM,1/1/2023 7:40:00 AM,DOM,34964545,794.739845,0.003999,0.034558
1/1/2023 12:45:00 PM,1/1/2023 7:45:00 AM,DOM,34964545,820.682917,0.004121,0.038634
1/1/2023 12:50:00 PM,1/1/2023 7:50:00 AM,DOM,34964545,794.645296,0.003998,0.034554
1/1/2023 12:55:00 PM,1/1/2023 7:55:00 AM,DOM,34964545,874.393442,0.004374,0.052811
1/1/2023 1:00:00 PM,1/1/2023 8:00:00 AM,DOM,34964545,879.927389,0.004492,0.048056
1/1/2023 1:05:00 PM,1/1/2023 8:05:00 AM,DOM,34964545,873.151703,0.004455,0.044451
1/1/2023 1:10:00 PM,1/1/2023 8:10:00 AM,DOM,34964545,730.300428,0.003690,0.053676
1/1/2023 1:15:00 PM,1/1/2023 8:15:00 AM,DOM,34964545,729.067050,0.003684,0.053586
1/1/2023 1:20:00 PM,1/1/2023 8:20:00 AM,DOM,34964545,880.068049,0.004492,0.048063
1/1/2023 1:25:00 PM,1/1/2023 8:25:00 AM,DOM,34964545,873.919590,0.004459,0.044490
1/1/2023 1:30:00 PM,1/1/2023 8:30:00 AM,DOM,34964545,861.124815,0.004385,0.028820
1/1/2023 1:35:00 PM,1/1/2023 8:35:00 AM,DOM,34964545,798.849332,0.003984,0.036336
1/1/2023 1:40:00 PM,1/1/2023 8:40:00 AM,DOM,34964545,820.434384,0.004119,0.038622
1/1/2023 1:45:00 PM,1/1/2023 8:45:00 AM,DOM,34964545,683.313284,0.003445,0.057169
1/1/2023 1:50:00 PM,1/1/2023 8:50:00 AM,DOM,34964545,902.654657,0.004510,0.027177
1/1/2023 1:55:00 PM,1/1/2023 8:55:00 AM,DOM,34964545,850.785905,0.004325,0.042533
1/1/2023 2:00:00 PM,1/1/2023 9:00:00 AM,DOM,34964545,901.280539,0.004503,0.027114
1/1/2023 2:05:00 PM,1/1/2023 9:05:00 AM,DOM,34964545,857.303986,0.004382,0.080899
1/1/2023 2:10:00 PM,1/1/2023 9:10:00 AM,DOM,34964545,899.870986,0.004496,0.027282
1/1/2023 2:15:00 PM,1/1/2023 9:15:00 AM,DOM,34964545,863.111027,0.004357,0.074326
1/1/2023 2:20:00 PM,1/1/2023 9:20:00 AM,DOM,34964545,897.278897,0.004482,0.027767
1/1/2023 2:25:00 PM,1/1/2023 9:25:00 AM,DOM,34964545,1260.882996,0.006366,-0.011359
1/1/2023 2:30:00 PM,1/1/2023 9:30:00 AM,DOM,34964545,694.896955,0.003509,0.048809
1/1/2023 2:35:00 PM,1/1/2023 9:35:00 AM,DOM,34964545,905.314751,0.004523,0.027529
1/1/2023 2:40:00 PM,1/1/2023 9:40:00 AM,DOM,34964545,849.062851,0.004264,0.068662
1/1/2023 2:45:00 PM,1/1/2023 9:45:00 AM,DOM,34964545,861.472171,0.004387,0.029859
1/1/2023 2:50:00 PM,1/1/2023 9:50:00 AM,DOM,34964545,844.894196,0.004306,0.055103
1/1/2023 2:55:00 PM,1/1/2023 9:55:00 AM,DOM,34964545,728.141638,0.003637,0.052586
1/1/2023 3:00:00 PM,1/1/2023 10:00:00 AM,DOM,34964545,877.431713,0.004479,0.047919
1/1/2023 3:05:00 PM,1/1/2023 10:05:00 AM,DOM,34964545,717.252659,0.003624,0.052717
1/1/2023 3:10:00 PM,1/1/2023 10:10:00 AM,DOM,34964545,879.713234,0.004479,0.075947
1/1/2023 3:15:00 PM,1/1/2023 10:15:00 AM,DOM,34964545,728.218006,0.003637,0.052592
1/1/2023 3:20:00 PM,1/1/2023 10:20:00 AM,DOM,34964545,819.882016,0.000699,0.035273
1/1/2023 3:25:00 PM,1/1/2023 10:25:00 AM,DOM,34964545,859.519956,0.004374,0.054160
1/1/2023 3:30:00 PM,1/1/2023 10:30:00 AM,DOM,34964545,895.728506,0.004473,0.026632
1/1/2023 3:35:00 PM,1/1/2023 10:35:00 AM,DOM,34964545,858.284686,0.004371,0.028725
1/1/2023 3:40:00 PM,1/1/2023 10:40:00 AM,DOM,34964545,869.920488,0.004439,0.044287
1/1/2023 3:45:00 PM,1/1/2023 10:45:00 AM,DOM,34964545,841.038762,0.004210,0.043729
1/1/2023 3:50:00 PM,1/1/2023 10:50:00 AM,DOM,34964545,819.351159,0.000699,0.035251
1/1/2023 3:55:00 PM,1/1/2023 10:55:00 AM,DOM,34964545,881.562311,0.004462,0.063511
1/1/2023 4:00:00 PM,1/1/2023 11:00:00 AM,DOM,34964545,799.176662,0.004021,0.034751
1/1/2023 4:05:00 PM,1/1/2023 11:05:00 AM,DOM,34964545,817.739149,0.004157,0.046541
1/1/2023 4:10:00 PM,1/1/2023 11:10:00 AM,DOM,34964545,905.657947,0.004519,0.040283
1/1/2023 4:15:00 PM,1/1/2023 11:15:00 AM,DOM,34964545,880.141927,0.004403,0.053158
1/1/2023 4:20:00 PM,1/1/2023 11:20:00 AM,DOM,34964545,797.362411,0.004012,0.034672
1/1/2023 4:25:00 PM,1/1/2023 11:25:00 AM,DOM,34964545,875.108516,0.004441,0.071155
1/1/2023 4:30:00 PM,1/1/2023 11:30:00 AM,DOM,34964545,873.593981,0.004433,0.071031
1/1/2023 4:35:00 PM,1/1/2023 11:35:00 AM,DOM,34964545,874.675792,0.004438,0.071119
1/1/2023 4:40:00 PM,1/1/2023 11:40:00 AM,DOM,34964545,895.286828,0.004495,0.041176
1/1/2023 4:45:00 PM,1/1/2023 11:45:00 AM,DOM,34964545,894.904788,0.004493,0.041158
1/1/2023 4:50:00 PM,1/1/2023 11:50:00 AM,DOM,34964545,897.948203,0.004549,0.116062
1/1/2023 4:55:00 PM,1/1/2023 11:55:00 AM,DOM,34964545,814.632665,0.004141,0.046365
1/1/2023 5:00:00 PM,1/1/2023 12:00:00 PM,DOM,34964545,866.508004,0.004410,0.054601
1/1/2023 5:05:00 PM,1/1/2023 12:05:00 PM,DOM,34964545,794.792017,0.003997,0.033799
1/1/2023 5:10:00 PM,1/1/2023 12:10:00 PM,DOM,34964545,887.300548,0.004491,0.063924
1/1/2023 5:15:00 PM,1/1/2023 12:15:00 PM,DOM,34964545,793.700996,0.003991,0.033486
1/1/2023 5:20:00 PM,1/1/2023 12:20:00 PM,DOM,34964545,835.210634,0.004247,0.041601
1/1/2023 5:25:00 PM,1/1/2023 12:25:00 PM,DOM,34964545,772.392874,0.003883,0.032954
1/1/2023 5:30:00 PM,1/1/2023 12:30:00 PM,DOM,34964545,894.796134,0.004493,0.041153
1/1/2023 5:35:00 PM,1/1/2023 12:35:00 PM,DOM,34964545,898.211445,0.004547,0.126686
1/1/2023 5:40:00 PM,1/1/2023 12:40:00 PM,DOM,34964545,771.312512,0.003877,0.033356
1/1/2023 5:45:00 PM,1/1/2023 12:45:00 PM,DOM,34964545,893.415808,0.004527,0.128081
1/1/2023 5:50:00 PM,1/1/2023 12:50:00 PM,DOM,34964545,880.903299,0.004407,0.053204
1/1/2023 5:55:00 PM,1/1/2023 12:55:00 PM,DOM,34964545,905.009618,0.004524,0.036723
1/1/2023 6:00:00 PM,1/1/2023 1:00:00 PM,DOM,34964545,798.073852,0.004016,0.034703
1/1/2023 6:05:00 PM,1/1/2023 1:05:00 PM,DOM,34964545,835.549940,0.004247,0.041540
1/1/2023 6:10:00 PM,1/1/2023 1:10:00 PM,DOM,34964545,835.898173,0.004249,0.041562
1/1/2023 6:15:00 PM,1/1/2023 1:15:00 PM,DOM,34964545,880.819355,0.004407,0.053199
1/1/2023 6:20:00 PM,1/1/2023 1:20:00 PM,DOM,34964545,796.382908,0.004007,0.034110
1/1/2023 6:25:00 PM,1/1/2023 1:25:00 PM,DOM,34964545,900.918517,0.004510,0.042852
1/1/2023 6:30:00 PM,1/1/2023 1:30:00 PM,DOM,34964545,887.370205,0.004491,0.063929
1/1/2023 6:35:00 PM,1/1/2023 1:35:00 PM,DOM,34964545,798.025027,0.004015,0.034701
1/1/2023 6:40:00 PM,1/1/2023 1:40:00 PM,DOM,34964545,863.236525,0.004408,0.137374
1/1/2023 6:45:00 PM,1/1/2023 1:45:00 PM,DOM,34964545,864.271631,0.004398,0.054460
1/1/2023 6:50:00 PM,1/1/2023 1:50:00 PM,DOM,34964545,879.482127,0.004400,0.053118
1/1/2023 6:55:00 PM,1/1/2023 1:55:00 PM,DOM,34964545,810.164307,0.004094,0.040123
1/1/2023 7:00:00 PM,1/1/2023 2:00:00 PM,DOM,34964545,895.291210,0.004495,0.041176
1/1/2023 7:05:00 PM,1/1/2023 2:05:00 PM,DOM,34964545,884.330766,0.004476,0.063710
1/1/2023 7:10:00 PM,1/1/2023 2:10:00 PM,DOM,34964545,891.706074,0.004517,0.115255
1/1/2023 7:15:00 PM,1/1/2023 2:15:00 PM,DOM,34964545,892.835839,0.004523,0.115401
1/1/2023 7:20:00 PM,1/1/2023 2:20:00 PM,DOM,34964545,891.765582,0.004518,0.115263
1/1/2023 7:25:00 PM,1/1/2023 2:25:00 PM,DOM,34964545,901.325066,0.004778,1.023306
1/1/2023 7:30:00 PM,1/1/2023 2:30:00 PM,DOM,34964545,901.396881,0.004778,1.023388
1/1/2023 7:35:00 PM,1/1/2023 2:35:00 PM,DOM,34964545,901.441212,0.004778,1.023438
1/1/2023 7:40:00 PM,1/1/2023 2:40:00 PM,DOM,34964545,899.775198,0.004505,0.042797
1/1/2023 7:45:00 PM,1/1/2023 2:45:00 PM,DOM,34964545,872.599558,0.004365,0.052702
1/1/2023 7:50:00 PM,1/1/2023 2:50:00 PM,DOM,34964545,872.203343,0.004363,0.052678
1/1/2023 7:55:00 PM,1/1/2023 2:55:00 PM,DOM,34964545,798.307899,0.004017,0.034713
1/1/2023 8:00:00 PM,1/1/2023 3:00:00 PM,DOM,34964545,870.328711,0.004441,0.044307
1/1/2023 8:05:00 PM,1/1/2023 3:05:00 PM,DOM,34964545,866.109531,0.004422,0.137831
1/1/2023 8:10:00 PM,1/1/2023 3:10:00 PM,DOM,34964545,798.624095,0.004018,0.034727
1/1/2023 8:15:00 PM,1/1/2023 3:15:00 PM,DOM,34964545,833.177842,0.004164,0.044147
1/1/2023 8:20:00 PM,1/1/2023 3:20:00 PM,DOM,34964545,804.444856,0.004065,0.039840
1/1/2023 8:25:00 PM,1/1/2023 3:25:00 PM,DOM,34964545,874.084528,0.004373,0.052792
1/1/2023 8:30:00 PM,1/1/2023 3:30:00 PM,DOM,34964545,836.539638,0.004253,0.041821
1/1/2023 8:35:00 PM,1/1/2023 3:35:00 PM,DOM,34964545,881.947125,0.004464,0.063539
1/1/2023 8:40:00 PM,1/1/2023 3:40:00 PM,DOM,34964545,798.027385,0.004007,0.037568
1/1/2023 8:45:00 PM,1/1/2023 3:45:00 PM,DOM,34964545,796.432423,0.004007,0.034632
1/1/2023 8:50:00 PM,1/1/2023 3:50:00 PM,DOM,34964545,864.402842,0.004399,0.054468
1/1/2023 8:55:00 PM,1/1/2023 3:55:00 PM,DOM,34964545,808.741964,0.004087,0.040053
1/1/2023 9:00:00 PM,1/1/2023 4:00:00 PM,DOM,34964545,813.101071,0.004168,0.034935
1/1/2023 9:05:00 PM,1/1/2023 4:05:00 PM,DOM,34964545,849.452864,0.004259,0.035473
1/1/2023 9:10:00 PM,1/1/2023 4:10:00 PM,DOM,34964545,776.334044,0.001085,0.033265
1/1/2023 9:15:00 PM,1/1/2023 4:15:00 PM,DOM,34964545,845.626544,0.004246,0.032928
1/1/2023 9:20:00 PM,1/1/2023 4:20:00 PM,DOM,34964545,873.599025,0.004469,0.078480
1/1/2023 9:25:00 PM,1/1/2023 4:25:00 PM,DOM,34964545,859.547391,0.004318,0.045014
1/1/2023 9:30:00 PM,1/1/2023 4:30:00 PM,DOM,34964545,702.685907,0.003492,0.052528
1/1/2023 9:35:00 PM,1/1/2023 4:35:00 PM,DOM,34964545,808.602103,0.004135,0.037141
1/1/2023 9:40:00 PM,1/1/2023 4:40:00 PM,DOM,34964545,858.931418,0.004315,0.044977
1/1/2023 9:45:00 PM,1/1/2023 4:45:00 PM,DOM,34964545,691.401958,0.003484,0.056123
1/1/2023 9:50:00 PM,1/1/2023 4:50:00 PM,DOM,34964545,840.581573,0.004273,0.042029
1/1/2023 9:55:00 PM,1/1/2023 4:55:00 PM,DOM,34964545,828.971970,0.004240,0.039373
1/1/2023 10:00:00 PM,1/1/2023 5:00:00 PM,DOM,34964545,819.873886,0.004203,0.035231
1/1/2023 10:05:00 PM,1/1/2023 5:05:00 PM,DOM,34964545,941.252256,0.004744,0.121477
1/1/2023 10:10:00 PM,1/1/2023 5:10:00 PM,DOM,34964545,835.265704,0.004268,0.042164
1/1/2023 10:15:00 PM,1/1/2023 5:15:00 PM,DOM,34964545,812.293325,0.004154,0.037362
1/1/2023 10:20:00 PM,1/1/2023 5:20:00 PM,DOM,34964545,840.328179,0.004272,0.042010
1/1/2023 10:25:00 PM,1/1/2023 5:25:00 PM,DOM,34964545,844.731262,0.004240,0.033017
1/1/2023 10:30:00 PM,1/1/2023 5:30:00 PM,DOM,34964545,806.920699,0.004077,0.039963
1/1/2023 10:35:00 PM,1/1/2023 5:35:00 PM,DOM,34964545,787.654530,0.003965,0.081041
1/1/2023 10:40:00 PM,1/1/2023 5:40:00 PM,DOM,34964545,911.183136,0.004612,0.133885
1/1/2023 10:45:00 PM,1/1/2023 5:45:00 PM,DOM,34964545,2181.222983,1.755732,0.675185
1/1/2023 10:50:00 PM,1/1/2023 5:50:00 PM,DOM,34964545,787.375667,0.003964,0.081012
1/1/2023 10:55:00 PM,1/1/2023 5:55:00 PM,DOM,34964545,1102.379392,0.006084,0.308780
1/1/2023 11:00:00 PM,1/1/2023 6:00:00 PM,DOM,34964545,899.916203,0.004573,0.064239
1/1/2023 11:05:00 PM,1/1/2023 6:05:00 PM,DOM,34964545,860.794937,0.004381,0.054241
1/1/2023 11:10:00 PM,1/1/2023 6:10:00 PM,DOM,34964545,890.387879,0.004486,0.049152
1/1/2023 11:15:00 PM,1/1/2023 6:15:00 PM,DOM,34964545,904.914946,0.004599,0.064595
1/1/2023 11:20:00 PM,1/1/2023 6:20:00 PM,DOM,34964545,851.302966,0.004265,0.031886
1/1/2023 11:25:00 PM,1/1/2023 6:25:00 PM,DOM,34964545,881.848551,0.004475,0.071703
1/1/2023 11:30:00 PM,1/1/2023 6:30:00 PM,DOM,34964545,883.378656,0.004416,0.053202
1/1/2023 11:35:00 PM,1/1/2023 6:35:00 PM,DOM,34964545,878.567467,0.004736,0.079618
1/1/2023 11:40:00 PM,1/1/2023 6:40:00 PM,DOM,34964545,881.102811,0.004471,0.071642
1/1/2023 11:45:00 PM,1/1/2023 6:45:00 PM,DOM,34964545,867.417938,0.004359,0.040005
1/1/2023 11:50:00 PM,1/1/2023 6:50:00 PM,DOM,34964545,866.039952,0.004351,0.039318
1/1/2023 11:55:00 PM,1/1/2023 6:55:00 PM,DOM,34964545,878.379171,0.004735,0.079601
1/2/2023 12:00:00 AM,1/1/2023 7:00:00 PM,DOM,34964545,849.627185,0.004256,0.031823
1/2/2023 12:05:00 AM,1/1/2023 7:05:00 PM,DOM,34964545,2305.900602,1.410614,1.225101
1/2/2023 12:10:00 AM,1/1/2023 7:10:00 PM,DOM,34964545,847.677275,0.004246,0.031750
1/2/2023 12:15:00 AM,1/1/2023 7:15:00 PM,DOM,34964545,880.412048,0.004467,0.071586
1/2/2023 12:20:00 AM,1/1/2023 7:20:00 PM,DOM,34964545,2320.818914,1.434557,3.181512
1/2/2023 12:25:00 AM,1/1/2023 7:25:00 PM,DOM,34964545,850.289449,0.004260,0.031848
1/2/2023 12:30:00 AM,1/1/2023 7:30:00 PM,DOM,34964545,849.172820,0.004254,0.031806
1/2/2023 12:35:00 AM,1/1/2023 7:35:00 PM,DOM,34964545,877.907560,0.004733,0.079558
1/2/2023 12:40:00 AM,1/1/2023 7:40:00 PM,DOM,34964545,845.937899,0.004323,0.042702
1/2/2023 12:45:00 AM,1/1/2023 7:45:00 PM,DOM,34964545,877.683207,0.004391,0.053009
1/2/2023 12:50:00 AM,1/1/2023 7:50:00 PM,DOM,34964545,914.274437,0.004610,0.106237
1/2/2023 12:55:00 AM,1/1/2023 7:55:00 PM,DOM,34964545,891.992228,0.004503,0.052403
1/2/2023 1:00:00 AM,1/1/2023 8:00:00 PM,DOM,34964545,881.337663,0.004406,0.053079
1/2/2023 1:05:00 AM,1/1/2023 8:05:00 PM,DOM,34964545,891.696786,0.004501,0.052385
1/2/2023 1:10:00 AM,1/1/2023 8:10:00 PM,DOM,34964545,876.278824,0.004384,0.052924
1/2/2023 1:15:00 AM,1/1/2023 8:15:00 PM,DOM,34964545,1077.358190,0.006072,0.305087
1/2/2023 1:20:00 AM,1/1/2023 8:20:00 PM,DOM,34964545,903.297393,0.004591,0.064480
1/2/2023 1:25:00 AM,1/1/2023 8:25:00 PM,DOM,34964545,851.884753,0.004268,0.031908
1/2/2023 1:30:00 AM,1/1/2023 8:30:00 PM,DOM,34964545,2268.794359,1.295189,1.952672
1/2/2023 1:35:00 AM,1/1/2023 8:35:00 PM,DOM,34964545,3105.364055,0.948963,1.104068
1/2/2023 1:40:00 AM,1/1/2023 8:40:00 PM,DOM,34964545,864.043867,0.004397,0.054445
1/2/2023 1:45:00 AM,1/1/2023 8:45:00 PM,DOM,34964545,851.733858,0.004267,0.031902
1/2/2023 1:50:00 AM,1/1/2023 8:50:00 PM,DOM,34964545,851.058177,0.004349,0.042961
